"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"30","Activation of the pre-replicative complex(reactome)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"31","Adaptive Immune System(reactome)","0.135152696556205","0.302586468836627","-0.761719958016012","-1.34193996585291","207","6","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"32","Adenylate cyclase activating pathway(reactome)","0.0445945945945946","0.168087434773828","-0.927388446766886","-1.45364816907482","65","3","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"33","Adenylate cyclase inhibitory pathway(reactome)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"34","ADORA2B mediated anti-inflammatory cytokines production(reactome)","0.157326130992573","0.310476341219874","-0.883388267716082","-1.30223369376324","232","2","hmdb:HMDB0000250"
"35","Aflatoxin activation and detoxification(reactome)","0.297036526533425","0.464978707531197","0.680708448033266","1.20182595384419","430","10","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"36","Aflatoxin activation and detoxification(wiki)","0.297036526533425","0.464978707531197","0.680708448033266","1.20182595384419","430","10","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"37","Aflatoxin B1 metabolism(wiki)","0.0371577574967405","0.168087434773828","-0.897956073804661","-1.54400134008225","56","5","c(""hmdb:HMDB0030753"", ""hmdb:HMDB0030479"", ""hmdb:HMDB0030474"", ""hmdb:HMDB0006558"")"
"38","Alanine and aspartate metabolism(wiki)","0.186767746381806","0.35013326912059","0.783440050883212","1.38320390932837","270","10","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000033"", ""hmdb:HMDB0256117"")"
"39","Alanine metabolism(reactome)","0.219594594594595","0.383059629135862","-0.809061488673139","-1.26817490101242","324","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"40","Alanine metabolism(wiki)","0.219594594594595","0.383059629135862","-0.809061488673139","-1.26817490101242","324","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"41","ALKBH2 mediated reversal of alkylation damage(reactome)","0.0386125654450262","0.168087434773828","0.985483870967742","1.31416542480217","58","1","hmdb:HMDB0000254"
"42","ALKBH3 mediated reversal of alkylation damage(reactome)","0.0386125654450262","0.168087434773828","0.985483870967742","1.31416542480217","58","1","hmdb:HMDB0000254"
"43","Alpha-linolenic (omega-3) and linoleic (omega-6) acid metabolism(wiki)","0.108512020792723","0.251631452091619","-0.784490575710521","-1.38205549861512","166","6","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"", ""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"")"
"44","alpha-linolenic (omega3) and linoleic (omega6) acid metabolism(reactome)","0.108512020792723","0.251631452091619","-0.784490575710521","-1.38205549861512","166","6","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"", ""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"")"
"45","alpha-linolenic acid (ALA) metabolism(reactome)","0.20599739243807","0.376038211187488","-0.736855864565213","-1.26699565326805","315","5","c(""hmdb:HMDB0000250"", ""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"")"
"46","alpha-Linolenic acid metabolism(kegg)","0.0395913154533844","0.168087434773828","-0.849918433931484","-1.58537794950127","61","8","c(""hmdb:HMDB0304261"", ""hmdb:HMDB0246871"", ""hmdb:HMDB0002177"", ""hmdb:HMDB0001043"", ""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"", ""hmdb:HMDB0304332"", ""hmdb:HMDB0002226"")"
"47","Amino acid metabolism in triple-negative breast cancer cells(wiki)","0.104395604395604","0.244637892228254","0.868618750102603","1.49515818494867","151","7","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"48","Amino acid metabolism pathway excerpt: histidine catabolism extension(wiki)","0.23282967032967","0.400755494505494","0.750474264116873","1.29179543782025","338","7","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0062641"", ""hmdb:HMDB0244808"")"
"49","Amino acids regulate mTORC1(reactome)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"50","Amino acids regulate mTORC1(wiki)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"51","AMP-activated protein kinase signaling(wiki)","0.28581220013708","0.458951272872339","0.679201466147037","1.22937646516577","416","13","c(""hmdb:HMDB0003540"", ""hmdb:HMDB0258140"", ""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"")"
"52","AMPK inhibits chREBP transcriptional activation activity(reactome)","0.291913214990138","0.459102684393459","0.793214862681745","1.15986414797602","443","2","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"53","Amyotrophic lateral sclerosis (ALS)(wiki)","0.219594594594595","0.383059629135862","-0.809061488673139","-1.26817490101242","324","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"54","Anti-inflammatory response favouring Leishmania parasite infection(reactome)","0.174054758800522","0.332417750106818","-0.754740967406169","-1.29774840783982","266","5","c(""hmdb:HMDB0000250"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"55","Anti-inflammatory response favouring Leishmania parasite infection(wiki)","0.174054758800522","0.332417750106818","-0.754740967406169","-1.29774840783982","266","5","c(""hmdb:HMDB0000250"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"56","Antigen Presentation: Folding, assembly and peptide loading of class I MHC(reactome)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"57","Antigen processing-Cross presentation(reactome)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"58","Antimicrobial action and antimicrobial resistance in Mtb(reactome)","0.0623306233062331","0.168087434773828","-0.969354838709677","-1.29483861167184","91","1","hmdb:HMDB0000250"
"59","Antiviral and anti-inflammatory effects of Nrf2 on SARS-CoV-2 pathway(wiki)","0.0543193717277487","0.168087434773828","0.979032258064516","1.30556205049905","82","1","hmdb:HMDB0001314"
"60","APC/C-mediated degradation of cell cycle proteins(reactome)","0.0623306233062331","0.168087434773828","-0.969354838709677","-1.29483861167184","91","1","hmdb:HMDB0000250"
"61","APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway(reactome)","0.0283592167454423","0.168087434773828","-0.97092084006462","-1.43126853515721","41","2","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"62","Apoptosis(reactome)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"63","Aquaporin-mediated transport(reactome)","0.157326130992573","0.310476341219874","-0.883388267716082","-1.30223369376324","232","2","hmdb:HMDB0000250"
"64","Arachidonate epoxygenase / epoxide hydrolase(wiki)","0.160027008777853","0.310476341219874","-0.880452342487884","-1.29790574319581","236","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"65","Arachidonate production from DAG(reactome)","0.160027008777853","0.310476341219874","-0.880452342487884","-1.29790574319581","236","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"66","Arachidonic acid (AA, ARA) oxylipin metabolism(wiki)","0.0977835723598435","0.238481565191092","-0.809263987492658","-1.39149866860946","149","5","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"", ""hmdb:HMDB0245411"", ""hmdb:HMDB0002904"")"
"67","Arachidonic Acid Metabolism(kegg)","0.175824175824176","0.334044465912598","0.802311515614096","1.38102318112209","255","7","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"68","Arachidonic acid metabolism(reactome)","0.225361819434872","0.390749257975573","0.74779067488558","1.32026309313005","326","10","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0015403"")"
"69","Arachidonic acid metabolism(wiki)","0.213001383125864","0.383059629135862","0.766664187080123","1.3412402051208","307","9","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0011691"", ""hmdb:HMDB0250240"")"
"70","Arsenic metabolism and reactive oxygen species generation(wiki)","0.0592239618788291","0.168087434773828","0.924570449981279","1.54114669358327","86","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0011691"", ""hmdb:HMDB0250240"")"
"71","Asparagine N-linked glycosylation(reactome)","0.0401376146788991","0.168087434773828","0.731575387391351","1.47281332545903","69","43","c(""hmdb:HMDB0000288"", ""hmdb:HMDB0247871"", ""hmdb:HMDB0304542"")"
"72","Asparagine N-linked glycosylation(wiki)","0.0402802101576182","0.168087434773828","0.735430818030598","1.47119467469423","68","41","c(""hmdb:HMDB0000288"", ""hmdb:HMDB0247871"", ""hmdb:HMDB0304542"")"
"73","Assembly and cell surface presentation of NMDA receptors(reactome)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"74","Assembly and cell surface presentation of NMDA receptors(wiki)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"75","Assembly of the primary cilium(wiki)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"76","Assembly of the SARS-CoV-2 Replication-Transcription Complex (RTC)(reactome)","0.0623306233062331","0.168087434773828","-0.969354838709677","-1.29483861167184","91","1","hmdb:HMDB0000250"
"77","Astrocytic Glutamate-Glutamine Uptake And Metabolism(reactome)","0.157894736842105","0.310476341219874","-0.746341463414634","-1.31484731020818","242","6","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"78","Axon guidance(reactome)","0.289148797920728","0.459102684393459","-0.679401564125551","-1.19691771518988","444","6","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0000220"")"
"79","Base Excision Repair(reactome)","0.264015645371578","0.433799729881916","-0.708393564011562","-1.21805580923931","404","5","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"80","Beta-oxidation of pristanoyl-CoA(reactome)","0.150406504065041","0.310476341219874","-0.924193548387097","-1.23451335189345","221","1","hmdb:HMDB0006202"
"81","Binding and Uptake of Ligands by Scavenger Receptors(reactome)","0.278171281390856","0.449441977089103","0.678297885529104","1.28213513169454","431","22","c(""hmdb:HMDB0000175"", ""hmdb:HMDB0257686"", ""hmdb:HMDB0001397"", ""hmdb:HMDB0257693"", ""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"")"
"82","Biomarkers for pyrimidine metabolism disorders(wiki)","0.000643086816720257","0.168087434773828","0.896609037355301","1.69405111327975","0","24","c(""hmdb:HMDB0000288"", ""hmdb:HMDB0247871"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000089"", ""hmdb:HMDB0015122"", ""hmdb:HMDB0248553"")"
"83","Biosynthesis of aspirin-triggered D-series resolvins(reactome)","0.0111768573307035","0.168087434773828","0.990306946688207","1.44805849838962","16","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"84","Biosynthesis of D-series resolvins(reactome)","0.0111768573307035","0.168087434773828","0.990306946688207","1.44805849838962","16","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"85","Biosynthesis of DHA-derived SPMs(reactome)","0.174450549450549","0.332417750106818","0.805358982609728","1.38626880265782","253","7","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"86","Biosynthesis of DHA-derived SPMs(wiki)","0.20746887966805","0.377128010237717","0.76945405918121","1.34612094520516","299","9","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0011691"", ""hmdb:HMDB0250240"")"
"87","Biosynthesis of DHA-derived sulfido conjugates(reactome)","0.0742001361470388","0.190368182746647","0.906098391962651","1.51035601544764","108","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"88","Biosynthesis of DPA-derived SPMs(reactome)","0.146341463414634","0.310476341219874","-0.925806451612903","-1.23666782545697","215","1","hmdb:HMDB0304261"
"89","Biosynthesis of DPA-derived SPMs(wiki)","0.146341463414634","0.310476341219874","-0.925806451612903","-1.23666782545697","215","1","hmdb:HMDB0304261"
"90","Biosynthesis of DPAn-3 SPMs(reactome)","0.146341463414634","0.310476341219874","-0.925806451612903","-1.23666782545697","215","1","hmdb:HMDB0304261"
"91","Biosynthesis of DPAn-3-derived maresins(reactome)","0.146341463414634","0.310476341219874","-0.925806451612903","-1.23666782545697","215","1","hmdb:HMDB0304261"
"92","Biosynthesis of DPAn-3-derived protectins and resolvins(reactome)","0.146341463414634","0.310476341219874","-0.925806451612903","-1.23666782545697","215","1","hmdb:HMDB0304261"
"93","Biosynthesis of E-series 18(R)-resolvins(reactome)","0.0111768573307035","0.168087434773828","0.990306946688207","1.44805849838962","16","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"94","Biosynthesis of E-series 18(S)-resolvins(reactome)","0.0111768573307035","0.168087434773828","0.990306946688207","1.44805849838962","16","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"95","Biosynthesis of electrophilic omega-3 PUFA oxo-derivatives(wiki)","0.0993243243243243","0.241359663085155","-0.878640776699029","-1.37723794249948","146","3","c(""hmdb:HMDB0304261"", ""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"")"
"96","Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives(reactome)","0.0993243243243243","0.241359663085155","-0.878640776699029","-1.37723794249948","146","3","c(""hmdb:HMDB0304261"", ""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"")"
"97","Biosynthesis of EPA-derived SPMs(reactome)","0.0111768573307035","0.168087434773828","0.990306946688207","1.44805849838962","16","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"98","Biosynthesis of EPA-derived SPMs(wiki)","0.0611970410221923","0.168087434773828","0.93517017828201","1.51326272350426","90","4","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0011691"", ""hmdb:HMDB0250240"")"
"99","Biosynthesis of maresin conjugates in tissue regeneration (MCTR)(reactome)","0.0742001361470388","0.190368182746647","0.906098391962651","1.51035601544764","108","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"100","Biosynthesis of maresin-like SPMs(reactome)","0.165428764348413","0.319363718766912","-0.877221324717286","-1.29314278634004","244","2","c(""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"")"
"101","Biosynthesis of maresins(reactome)","0.165428764348413","0.319363718766912","-0.877221324717286","-1.29314278634004","244","2","c(""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"")"
"102","Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR)(reactome)","0.0742001361470388","0.190368182746647","0.906098391962651","1.51035601544764","108","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"103","Biosynthesis of specialized proresolving mediators (SPMs)(reactome)","0.244428969359331","0.413200422875164","0.735115034445457","1.27409275112277","350","8","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"104","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein(reactome)","0.0392038600723764","0.168087434773828","0.767067787552604","1.50380621666908","64","33","c(""hmdb:HMDB0000288"", ""hmdb:HMDB0247871"", ""hmdb:HMDB0304542"")"
"105","Blood clotting and drug effects(wiki)","0.160027008777853","0.310476341219874","-0.880452342487884","-1.29790574319581","236","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"106","Branched-chain amino acid catabolism(reactome)","0.141160949868074","0.306768768149054","-0.810372771474878","-1.33948845389231","213","4","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"107","Branched-chain amino acid catabolism(wiki)","0.141160949868074","0.306768768149054","-0.810372771474878","-1.33948845389231","213","4","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"108","Butyrate Metabolism(kegg)","0.139107611548556","0.306768768149054","0.880441690991132","1.3767156735549","211","3","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"109","C-type lectin receptors(wiki)","0.102902374670185","0.241867212971008","-0.840101607864958","-1.38862810232804","155","4","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"110","C-type lectin receptors (CLRs)(reactome)","0.102902374670185","0.241867212971008","-0.840101607864958","-1.38862810232804","155","4","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"111","Ca-dependent events(reactome)","0.226120857699805","0.391372696975413","-0.707017797918962","-1.24556988380345","347","6","c(""hmdb:HMDB0000250"", ""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"112","Calcium regulation in cardiac cells(wiki)","0.137744767049291","0.306768768149054","-0.891611372825061","-1.31435566202071","203","2","hmdb:HMDB0001429"
"113","Calnexin/calreticulin cycle(reactome)","0.248793935217092","0.413200422875164","0.728314238952537","1.28587643866683","360","10","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"")"
"114","Caloric restriction and aging(wiki)","0.291913214990138","0.459102684393459","0.793214862681745","1.15986414797602","443","2","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"115","CAMKK2 pathway(wiki)","0.0975130890052356","0.238481565191092","0.954838709677419","1.27329939686233","148","1","hmdb:HMDB0002655"
"116","Cannabinoid receptor signaling(wiki)","0.146198830409357","0.310476341219874","-0.753266048736284","-1.32704651503706","224","6","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"117","Cap-dependent Translation Initiation(reactome)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"118","Carboxyterminal post-translational modifications of tubulin(reactome)","0.141160949868074","0.306768768149054","-0.810372771474878","-1.33948845389231","213","4","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"119","Carboxyterminal post-translational modifications of tubulin(wiki)","0.141160949868074","0.306768768149054","-0.810372771474878","-1.33948845389231","213","4","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"120","Cardiac conduction(reactome)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"121","Cardiac conduction(wiki)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"122","Cardiac hypertrophic response(wiki)","0.0543193717277487","0.168087434773828","0.979032258064516","1.30556205049905","82","1","hmdb:HMDB0001314"
"123","Cargo trafficking to the periciliary membrane(reactome)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"124","Carnitine metabolism(reactome)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"125","Carnitine metabolism(wiki)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"126","Carnitine synthesis(reactome)","0.158792650918635","0.310476341219874","0.869703118591262","1.35992414597758","241","3","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"127","Carnitine synthesis(wiki)","0.158792650918635","0.310476341219874","0.869703118591262","1.35992414597758","241","3","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"128","CDC42 GTPase cycle(reactome)","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"129","Cell Cycle(reactome)","0.0836791147994467","0.211371270499901","0.876572154395506","1.53351863303058","120","9","c(""hmdb:HMDB0000288"", ""hmdb:HMDB0247871"", ""hmdb:HMDB0000254"", ""hmdb:HMDB0001397"", ""hmdb:HMDB0257693"")"
"130","Cell Cycle, Mitotic(reactome)","0.0836791147994467","0.211371270499901","0.876572154395506","1.53351863303058","120","9","c(""hmdb:HMDB0000288"", ""hmdb:HMDB0247871"", ""hmdb:HMDB0000254"", ""hmdb:HMDB0001397"", ""hmdb:HMDB0257693"")"
