"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"34","Amino acid conjugation(wiki)","0.0748456790123457","0.248698522613751","-0.931972789115646","-1.39154222326802","96","2","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000251"")"
"35","Amino acid metabolism(wiki)","0.00475184794086589","0.248698522613751","0.748786740762517","1.68387403109217","8","22","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000094"", ""hmdb:HMDB0000193"", ""hmdb:HMDB0001874"", ""hmdb:HMDB0033717"", ""hmdb:HMDB0000696"", ""hmdb:HMDB0033951"", ""hmdb:HMDB0000197"")"
"36","Amino acid metabolism in triple-negative breast cancer cells(wiki)","0.0133481646273637","0.248698522613751","0.912262234925927","1.55409676471779","23","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000094"")"
"37","Amino acid metabolism pathway excerpt: histidine catabolism extension(wiki)","0.00218221494817239","0.209648507520848","0.89120925237714","1.65872956351495","3","8","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000094"", ""hmdb:HMDB0000193"", ""hmdb:HMDB0001874"", ""hmdb:HMDB0033717"")"
"38","Amino acids regulate mTORC1(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"39","Amino acids regulate mTORC1(wiki)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"40","Anti-inflammatory response favouring Leishmania parasite infection(reactome)","0.082","0.248698522613751","0.96271186440678","1.29168461869884","122","1","hmdb:HMDB0000058"
"41","Anti-inflammatory response favouring Leishmania parasite infection(wiki)","0.082","0.248698522613751","0.96271186440678","1.29168461869884","122","1","hmdb:HMDB0000058"
"42","Antigen Presentation: Folding, assembly and peptide loading of class I MHC(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"43","Antigen processing-Cross presentation(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"44","Antimicrobial peptides(reactome)","0.181327160493827","0.319221244586646","-0.864494924641682","-1.29079003538431","234","2","hmdb:HMDB0001429"
"45","Antimicrobial peptides(wiki)","0.181327160493827","0.319221244586646","-0.864494924641682","-1.29079003538431","234","2","hmdb:HMDB0001429"
"46","APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"47","Apoptosis(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"48","Aquaporin-mediated transport(reactome)","0.082","0.248698522613751","0.96271186440678","1.29168461869884","122","1","hmdb:HMDB0000058"
"49","Arachidonate epoxygenase / epoxide hydrolase(wiki)","0.0478395061728395","0.248698522613751","-0.948979591836735","-1.41693532953203","61","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"50","Arachidonate production from DAG(reactome)","0.0478395061728395","0.248698522613751","-0.948979591836735","-1.41693532953203","61","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"51","Arachidonic acid (AA, ARA) oxylipin metabolism(wiki)","0.106741573033708","0.248698522613751","-0.870307167235495","-1.40814441600806","132","3","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"", ""hmdb:HMDB0001879"")"
"52","Arsenic metabolism and reactive oxygen species generation(wiki)","0.0204798127559977","0.248698522613751","0.969387755102041","1.40971254235458","34","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"53","Asparagine N-linked glycosylation(reactome)","0.212993421052632","0.361712312267411","-0.763870713902473","-1.29950681209607","258","4","hmdb:HMDB0001429"
"54","Asparagine N-linked glycosylation(wiki)","0.212993421052632","0.361712312267411","-0.763870713902473","-1.29950681209607","258","4","hmdb:HMDB0001429"
"55","Aspartate and asparagine metabolism(reactome)","0.207236842105263","0.355981548699335","-0.765716788112963","-1.3026473775982","251","4","c(""hmdb:HMDB0000812"", ""hmdb:HMDB0000251"")"
"56","Aspartate and asparagine metabolism(wiki)","0.207236842105263","0.355981548699335","-0.765716788112963","-1.3026473775982","251","4","c(""hmdb:HMDB0000812"", ""hmdb:HMDB0000251"")"
"57","Assembly and cell surface presentation of NMDA receptors(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"58","Assembly and cell surface presentation of NMDA receptors(wiki)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"59","Assembly of the primary cilium(wiki)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"60","Astrocytic Glutamate-Glutamine Uptake And Metabolism(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"61","Axon guidance(reactome)","0.187800963081862","0.328468524505987","-0.819263987548815","-1.32555728912112","233","3","hmdb:HMDB0001429"
"62","Azathioprine ADME(reactome)","0.266963292547275","0.427960641988527","0.70025444257168","1.19292800032249","479","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"63","BDNF-TrkB signaling(wiki)","0.082","0.248698522613751","0.96271186440678","1.29168461869884","122","1","hmdb:HMDB0000058"
"64","Beta-catenin independent WNT signaling(reactome)","0.215890850722311","0.363876183234974","-0.806323407174728","-1.30461961713623","268","3","hmdb:HMDB0001429"
"65","Beta-catenin independent WNT signaling(wiki)","0.215890850722311","0.363876183234974","-0.806323407174728","-1.30461961713623","268","3","hmdb:HMDB0001429"
"66","Biological oxidations(reactome)","0.000978473581213307","0.146227440747989","0.687060482783524","1.77174513715376","1","45","c(""hmdb:HMDB0006558"", ""hmdb:HMDB0030474"", ""hmdb:HMDB0030479"", ""hmdb:HMDB0030753"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"67","Biomarkers for pyrimidine metabolism disorders(wiki)","0.262438490978677","0.422730263911761","0.621295079989566","1.21581634604049","479","10","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000788"", ""hmdb:HMDB0001409"", ""hmdb:HMDB0258147"", ""hmdb:HMDB0000296"", ""hmdb:HMDB0246131"")"
"68","Biomarkers for urea cycle disorders(wiki)","0.153975363941769","0.290051630954733","0.802168729907672","1.31359991204464","274","4","c(""hmdb:HMDB0000696"", ""hmdb:HMDB0033951"", ""hmdb:HMDB0000052"", ""hmdb:HMDB0248585"")"
"69","Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine(wiki)","0.205228031145717","0.35343367719717","0.74124025789353","1.26274994466306","368","5","c(""hmdb:HMDB0000727"", ""hmdb:HMDB0000845"", ""hmdb:HMDB0000877"")"
"70","Biosynthesis of aspirin-triggered D-series resolvins(reactome)","0.0204798127559977","0.248698522613751","0.969387755102041","1.40971254235458","34","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"71","Biosynthesis of D-series resolvins(reactome)","0.0204798127559977","0.248698522613751","0.969387755102041","1.40971254235458","34","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"72","Biosynthesis of DHA-derived sulfido conjugates(reactome)","0.0204798127559977","0.248698522613751","0.969387755102041","1.40971254235458","34","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"73","Biosynthesis of E-series 18(R)-resolvins(reactome)","0.0204798127559977","0.248698522613751","0.969387755102041","1.40971254235458","34","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"74","Biosynthesis of E-series 18(S)-resolvins(reactome)","0.0204798127559977","0.248698522613751","0.969387755102041","1.40971254235458","34","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"75","Biosynthesis of electrophilic omega-3 PUFA oxo-derivatives(wiki)","0.00617283950617284","0.248698522613751","-0.989795918367347","-1.47787878456567","7","2","c(""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"")"
"76","Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives(reactome)","0.00617283950617284","0.248698522613751","-0.989795918367347","-1.47787878456567","7","2","c(""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"")"
"77","Biosynthesis of EPA-derived SPMs(reactome)","0.0204798127559977","0.248698522613751","0.969387755102041","1.40971254235458","34","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"78","Biosynthesis of EPA-derived SPMs(wiki)","0.0204798127559977","0.248698522613751","0.969387755102041","1.40971254235458","34","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"79","Biosynthesis of maresin conjugates in tissue regeneration (MCTR)(reactome)","0.0204798127559977","0.248698522613751","0.969387755102041","1.40971254235458","34","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"80","Biosynthesis of maresin-like SPMs(reactome)","0.00617283950617284","0.248698522613751","-0.989795918367347","-1.47787878456567","7","2","c(""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"")"
"81","Biosynthesis of maresins(reactome)","0.00617283950617284","0.248698522613751","-0.989795918367347","-1.47787878456567","7","2","c(""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"")"
"82","Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR)(reactome)","0.0204798127559977","0.248698522613751","0.969387755102041","1.40971254235458","34","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"83","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein(reactome)","0.212993421052632","0.361712312267411","-0.763870713902473","-1.29950681209607","258","4","hmdb:HMDB0001429"
"84","Blood clotting and drug effects(wiki)","0.0478395061728395","0.248698522613751","-0.948979591836735","-1.41693532953203","61","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"85","BMAL1:CLOCK,NPAS2 activates circadian gene expression(reactome)","0.0377207062600321","0.248698522613751","-0.925301262267532","-1.497124066812","46","3","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"86","BMAL1:CLOCK,NPAS2 activates circadian gene expression(wiki)","0.0377207062600321","0.248698522613751","-0.925301262267532","-1.497124066812","46","3","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"87","BMP2-WNT4-FOXO1 pathway in primary endometrial stromal cell differentiation(wiki)","0.082","0.248698522613751","0.96271186440678","1.29168461869884","122","1","hmdb:HMDB0000058"
"88","Brain-derived neurotrophic factor (BDNF) signaling pathway(wiki)","0.082","0.248698522613751","0.96271186440678","1.29168461869884","122","1","hmdb:HMDB0000058"
"89","Branched-chain amino acid catabolism(reactome)","0.287037037037037","0.454193899782135","-0.80952380952381","-1.20871185816711","371","2","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000019"")"
"90","Branched-chain amino acid catabolism(wiki)","0.287037037037037","0.454193899782135","-0.80952380952381","-1.20871185816711","371","2","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000019"")"
"91","Burn wound healing(wiki)","0.16577896138482","0.296506254072584","-0.922033898305085","-1.21904261417925","248","1","hmdb:HMDB0001448"
"92","Butyrate Metabolism(kegg)","0.294084186575654","0.460410316036671","0.745722585739419","1.15867277239381","516","3","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"93","Ca2+ pathway(reactome)","0.215890850722311","0.363876183234974","-0.806323407174728","-1.30461961713623","268","3","hmdb:HMDB0001429"
"94","Caffeine and theobromine metabolism(wiki)","0.233496999454446","0.388199585001521","0.671204041028693","1.24925317262511","427","8","c(""hmdb:HMDB0001982"", ""hmdb:HMDB0011103"", ""hmdb:HMDB0001991"", ""hmdb:HMDB0010738"", ""hmdb:HMDB0001847"")"
"95","Caffeine Metabolism(kegg)","0.233496999454446","0.388199585001521","0.671204041028693","1.24925317262511","427","8","c(""hmdb:HMDB0001982"", ""hmdb:HMDB0011103"", ""hmdb:HMDB0001991"", ""hmdb:HMDB0010738"", ""hmdb:HMDB0001847"")"
"96","Cap-dependent Translation Initiation(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"97","Carboxyterminal post-translational modifications of tubulin(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"98","Carboxyterminal post-translational modifications of tubulin(wiki)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"99","Cardiac conduction(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"100","Cardiac conduction(wiki)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"101","Cargo trafficking to the periciliary membrane(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"102","Carnitine synthesis(reactome)","0.130261660978385","0.248698522613751","0.855202510250135","1.32877813071351","228","3","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"103","Carnitine synthesis(wiki)","0.130261660978385","0.248698522613751","0.855202510250135","1.32877813071351","228","3","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"104","CDC42 GTPase cycle(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"105","Cellular response to heat stress(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"106","Cellular response to heat stress(wiki)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"107","Cellular response to hypoxia(reactome)","0.130261660978385","0.248698522613751","0.855202510250135","1.32877813071351","228","3","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"108","Cellular response to hypoxia(wiki)","0.130261660978385","0.248698522613751","0.855202510250135","1.32877813071351","228","3","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"109","Cellular response to starvation(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"110","Cellular responses to stimuli(reactome)","0.299893276414088","0.4652744113839","0.53394373978728","1.15235669046356","561","18","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"111","Cellular responses to stress(reactome)","0.299893276414088","0.4652744113839","0.53394373978728","1.15235669046356","561","18","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"112","Cellular Senescence(reactome)","0.052","0.248698522613751","0.976271186440678","1.30987735980727","77","1","hmdb:HMDB0000254"
"113","Cerebral organic acidurias, including diseases(wiki)","0.0512649800266312","0.248698522613751","-0.979661016949153","-1.29523277756545","76","1","hmdb:HMDB0000812"
"114","Chaperonin-mediated protein folding(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"115","Chemokine signaling pathway(wiki)","0.082","0.248698522613751","0.96271186440678","1.29168461869884","122","1","hmdb:HMDB0000058"
"116","Cholestasis(wiki)","0.0204798127559977","0.248698522613751","0.969387755102041","1.40971254235458","34","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"117","Cholesterol biosynthesis(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"118","Cholesterol biosynthesis(wiki)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"119","Cholesterol metabolism with Bloch and Kandutsch-Russell pathways(wiki)","0.00248550124275062","0.214810477001704","-0.910344827586207","-1.69684168657623","2","6","c(""hmdb:HMDB0244344"", ""hmdb:HMDB0240219"", ""hmdb:HMDB0062703"", ""hmdb:HMDB0003231"", ""hmdb:HMDB0000573"", ""hmdb:HMDB0000207"")"
"120","Choline catabolism(reactome)","0.191695108077361","0.332844022249594","0.80866682069652","1.25647290962801","336","3","c(""hmdb:HMDB0000696"", ""hmdb:HMDB0033951"")"
"121","Choline catabolism(wiki)","0.191695108077361","0.332844022249594","0.80866682069652","1.25647290962801","336","3","c(""hmdb:HMDB0000696"", ""hmdb:HMDB0033951"")"
"122","Chondroitin sulfate/dermatan sulfate metabolism(reactome)","0.165700082850041","0.296506254072584","-0.713793103448276","-1.33047814061091","199","6","c(""hmdb:HMDB0001448"", ""hmdb:HMDB0302728"", ""hmdb:HMDB0062783"", ""hmdb:HMDB0003402"", ""hmdb:HMDB0002704"", ""hmdb:HMDB0002545"")"
"123","Chromatin modifying enzymes(reactome)","0.052","0.248698522613751","0.976271186440678","1.30987735980727","77","1","hmdb:HMDB0000254"
"124","Chromatin organization(reactome)","0.052","0.248698522613751","0.976271186440678","1.30987735980727","77","1","hmdb:HMDB0000254"
"125","Chromatin organization(wiki)","0.052","0.248698522613751","0.976271186440678","1.30987735980727","77","1","hmdb:HMDB0000254"
"126","Chromosomal and microsatellite instability in colorectal cancer(wiki)","0.0478395061728395","0.248698522613751","-0.948979591836735","-1.41693532953203","61","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"127","Cilium Assembly(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"128","Cilium Assembly(wiki)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"129","Circadian Clock(reactome)","0.0377207062600321","0.248698522613751","-0.925301262267532","-1.497124066812","46","3","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"130","Circadian Clock(wiki)","0.0377207062600321","0.248698522613751","-0.925301262267532","-1.497124066812","46","3","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"131","Citric Acid Cycle(kegg)","0.00218221494817239","0.209648507520848","0.89120925237714","1.65872956351495","3","8","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000094"", ""hmdb:HMDB0000193"", ""hmdb:HMDB0001874"", ""hmdb:HMDB0033717"")"
"132","Citric acid cycle (TCA cycle)(reactome)","0.0645514223194748","0.248698522613751","0.765546242017688","1.45969237019393","117","9","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000094"", ""hmdb:HMDB0000193"", ""hmdb:HMDB0001874"", ""hmdb:HMDB0033717"")"
"133","Citric acid cycle and respiratory electron transport(wiki)","0.0110680686220255","0.248698522613751","0.825923982084783","1.63423325204111","19","11","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000094"", ""hmdb:HMDB0000193"", ""hmdb:HMDB0001874"", ""hmdb:HMDB0033717"")"
"134","Class A/1 (Rhodopsin-like receptors)(reactome)","0.101694915254237","0.248698522613751","-0.636883127730389","-1.42466519908419","119","13","c(""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"", ""hmdb:HMDB0001429"", ""hmdb:HMDB0062703"", ""hmdb:HMDB0000573"", ""hmdb:HMDB0000207"")"
"135","Class A/1 (rhodopsin-like receptors)(wiki)","0.117056856187291","0.248698522613751","-0.640878379044983","-1.40124135595512","139","12","c(""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"", ""hmdb:HMDB0001429"", ""hmdb:HMDB0062703"", ""hmdb:HMDB0000573"", ""hmdb:HMDB0000207"")"
"136","Clathrin-mediated endocytosis(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"137","Clathrin-mediated endocytosis(wiki)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"138","CLEC7A (Dectin-1) induces NFAT activation(reactome)","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"139","Cobalamin (Cbl) metabolism(reactome)","0.0456062291434928","0.248698522613751","0.860462865864812","1.46585324351269","81","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000696"", ""hmdb:HMDB0033951"")"
