"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"32","Aerobic glycolysis(wiki)","0.000645994832041344","0.0126352894449409","0.816324969166179","2.03774025458051","0","20","c(""hmdb:HMDB0304085"", ""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"33","Aflatoxin activation and detoxification(reactome)","0.142083897158322","0.243504052705677","-0.74739936171945","-1.35839219180834","209","5","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"34","Aflatoxin activation and detoxification(wiki)","0.142083897158322","0.243504052705677","-0.74739936171945","-1.35839219180834","209","5","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"35","Alanine metabolism(reactome)","0.0168236877523553","0.0466712126210308","-0.947463768115942","-1.5146575520072","24","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"36","Alanine metabolism(wiki)","0.0168236877523553","0.0466712126210308","-0.947463768115942","-1.5146575520072","24","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"37","Alanine, aspartate and glutamate metabolism(kegg)","0.13972602739726","0.241359325605901","-0.517700621200533","-1.31264476427132","203","22","c(""hmdb:HMDB0000812"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"38","Alpha-linolenic (omega-3) and linoleic (omega-6) acid metabolism(wiki)","0.163868368032236","0.270223539940848","-0.677872457410529","-1.33566386116051","243","7","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"39","alpha-linolenic (omega3) and linoleic (omega6) acid metabolism(reactome)","0.163868368032236","0.270223539940848","-0.677872457410529","-1.33566386116051","243","7","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"40","alpha-Linolenic acid metabolism(kegg)","0.228552278820375","0.348999329758713","-0.657559198542805","-1.24450788659801","340","6","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0002177"", ""hmdb:HMDB0001043"", ""hmdb:HMDB0304332"", ""hmdb:HMDB0251558"", ""hmdb:HMDB0002183"")"
"41","Amine ligand-binding receptors(reactome)","0.138381201044386","0.239307014716623","0.652247297353008","1.36130289658459","211","9","c(""hmdb:HMDB0247729"", ""hmdb:HMDB0000181"", ""hmdb:HMDB0000609"", ""hmdb:HMDB0000216"", ""hmdb:HMDB0037507"", ""hmdb:HMDB0303380"", ""hmdb:HMDB0014507"")"
"42","Amino Acid conjugation(reactome)","0.235924932975871","0.357753100947523","-0.652179000200918","-1.23432523037059","351","6","c(""hmdb:HMDB0000250"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"43","Amino acid metabolism(wiki)","0.0421725239616613","0.0961155881932192","0.511532052689536","1.43481099641383","65","35","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"", ""hmdb:HMDB0000472"")"
"44","Amino acid metabolism in triple-negative breast cancer cells(wiki)","0.0278343516632722","0.0650889050380041","-0.793022788902227","-1.6013755109329","40","8","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"45","Amino acid metabolism pathway excerpt: histidine catabolism extension(wiki)","0.0472972972972973","0.106996996996997","-0.868489521915826","-1.49584713182285","69","4","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"46","Amino acids regulate mTORC1(reactome)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
"47","Amino acids regulate mTORC1(wiki)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
"48","Amino Sugar Metabolism(kegg)","0.0115458627325208","0.0466712126210308","0.549999886909416","1.57970080077027","17","40","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0000660"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250747"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"", ""hmdb:HMDB0000230"", ""hmdb:HMDB0000773"", ""hmdb:HMDB0246275"", ""hmdb:HMDB0001514"", ""hmdb:HMDB0030091"", ""hmdb:HMDB0245095"")"
"49","AMP-activated protein kinase signaling(wiki)","0.000664010624169987","0.0126352894449409","0.900552486187845","2.00880744114088","0","12","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"", ""hmdb:HMDB0003540"", ""hmdb:HMDB0258140"")"
"50","AMPK inhibits chREBP transcriptional activation activity(reactome)","0.122972972972973","0.215343726754277","0.886075949367089","1.29900515766105","181","2","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"51","Amyotrophic lateral sclerosis (ALS)(wiki)","0.0168236877523553","0.0466712126210308","-0.947463768115942","-1.5146575520072","24","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"52","Angiopoietin-like protein 8 regulatory pathway(wiki)","0.000664010624169987","0.0126352894449409","0.924726865925331","2.06273175387827","0","12","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"")"
"53","Anti-inflammatory response favouring Leishmania parasite infection(reactome)","0.0060893098782138","0.0466712126210308","-0.921864912214081","-1.67548189467647","8","5","c(""hmdb:HMDB0000250"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"54","Anti-inflammatory response favouring Leishmania parasite infection(wiki)","0.024798927613941","0.0582584037945968","-0.858330758264873","-1.62449160522351","36","6","c(""hmdb:HMDB0000250"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"55","Antigen Presentation: Folding, assembly and peptide loading of class I MHC(reactome)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
"56","Antigen processing-Cross presentation(reactome)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
"57","Antimicrobial action and antimicrobial resistance in Mtb(reactome)","0.0899540380827314","0.170829793497918","-0.896354797949256","-1.34363481603171","136","2","hmdb:HMDB0000250"
"58","Antimicrobial peptides(reactome)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
"59","Antimicrobial peptides(wiki)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
"60","APC/C-mediated degradation of cell cycle proteins(reactome)","0.0899540380827314","0.170829793497918","-0.896354797949256","-1.34363481603171","136","2","hmdb:HMDB0000250"
"61","APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway(reactome)","0.0181695827725437","0.0466712126210308","-0.944337037580513","-1.50965902206025","26","3","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"62","Apoptosis(reactome)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
"63","Aquaporin-mediated transport(reactome)","0.124495289367429","0.216766598476699","-0.831654161307917","-1.32951918424083","184","3","hmdb:HMDB0000250"
"64","Arachidonate epoxygenase / epoxide hydrolase(wiki)","0.251477347340775","0.36124732774164","-0.806509945750452","-1.2089574854348","382","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"65","Arachidonic acid (AA, ARA) oxylipin metabolism(wiki)","0.251477347340775","0.36124732774164","-0.806509945750452","-1.2089574854348","382","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"66","Arachidonic Acid Metabolism(kegg)","0.210879785090665","0.328585134523924","-0.648971286499916","-1.27871767739315","313","7","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"67","Arachidonic acid metabolism(reactome)","0.205702647657841","0.326596431785695","-0.633800917523265","-1.27985384825264","302","8","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"68","Arachidonic acid metabolism(wiki)","0.210879785090665","0.328585134523924","-0.648971286499916","-1.27871767739315","313","7","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"69","Arginine and proline metabolism(kegg)","0.149519890260631","0.253122918434572","-0.541304821640843","-1.31192504408461","217","18","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0006556"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0002104"", ""hmdb:HMDB0062585"", ""hmdb:HMDB0002234"", ""hmdb:HMDB0001369"")"
"70","Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2(reactome)","0.0786819098856759","0.168038148804793","0.965703971119134","1.29507665291242","116","1","hmdb:HMDB0001860"
"71","Asparagine N-linked glycosylation(reactome)","0.0479192938209332","0.107714914189314","0.476309964474528","1.39822813165547","75","44","c(""hmdb:HMDB0304542"", ""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"", ""hmdb:HMDB0000288"", ""hmdb:HMDB0247871"", ""hmdb:HMDB0000961"", ""hmdb:HMDB0251465"", ""hmdb:HMDB0000230"", ""hmdb:HMDB0000773"", ""hmdb:HMDB0246275"")"
"72","Asparagine N-linked glycosylation(wiki)","0.0479192938209332","0.107714914189314","0.476309964474528","1.39822813165547","75","44","c(""hmdb:HMDB0304542"", ""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"", ""hmdb:HMDB0000288"", ""hmdb:HMDB0247871"", ""hmdb:HMDB0000961"", ""hmdb:HMDB0251465"", ""hmdb:HMDB0000230"", ""hmdb:HMDB0000773"", ""hmdb:HMDB0246275"")"
"73","Aspartate and asparagine metabolism(reactome)","0.144728225278324","0.245828698553949","0.564359235654135","1.31867096459546","220","15","c(""hmdb:HMDB0000251"", ""hmdb:HMDB0000996"", ""hmdb:HMDB0250705"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"74","Aspartate and asparagine metabolism(wiki)","0.144728225278324","0.245828698553949","0.564359235654135","1.31867096459546","220","15","c(""hmdb:HMDB0000251"", ""hmdb:HMDB0000996"", ""hmdb:HMDB0250705"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"75","Aspirin ADME(reactome)","0.169387755102041","0.278423145361482","-0.643268826788813","-1.32936823999998","248","9","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"76","Assembly and cell surface presentation of NMDA receptors(reactome)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
"77","Assembly and cell surface presentation of NMDA receptors(wiki)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
"78","Assembly of the primary cilium(wiki)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
"79","Assembly of the SARS-CoV-2 Replication-Transcription Complex (RTC)(reactome)","0.0899540380827314","0.170829793497918","-0.896354797949256","-1.34363481603171","136","2","hmdb:HMDB0000250"
"80","Astrocytic Glutamate-Glutamine Uptake And Metabolism(reactome)","0.000670241286863271","0.0126352894449409","-0.945355191256831","-1.78919554887637","0","6","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"81","Axon guidance(reactome)","0.0317997293640054","0.0736846536249412","-0.86079622494398","-1.56449005791487","46","5","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"82","Azathioprine ADME(reactome)","0.017379679144385","0.0466712126210308","-0.747800344134983","-1.66064628103199","25","12","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"83","Base Excision Repair(reactome)","0.0864611260053619","0.170829793497918","-0.762682894141844","-1.44346680699827","128","6","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"84","beta-Alanine metabolism(kegg)","0.0703753351206434","0.151143652221129","-0.779177099821944","-1.47468402530735","104","6","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"85","Beta-catenin independent WNT signaling(reactome)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
"86","Beta-catenin independent WNT signaling(wiki)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
"87","Binding and Uptake of Ligands by Scavenger Receptors(reactome)","0.000655307994757536","0.0126352894449409","0.944954128440367","2.03343493399041","0","10","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"")"
"88","Binding and uptake of ligands by scavenger receptors(wiki)","0.000655307994757536","0.0126352894449409","0.944954128440367","2.03343493399041","0","10","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"")"
"89","Biomarkers for pyrimidine metabolism disorders(wiki)","0.0613695090439276","0.133682225834633","0.576310108942273","1.43860637916403","94","20","c(""hmdb:HMDB0000089"", ""hmdb:HMDB0015122"", ""hmdb:HMDB0248553"", ""hmdb:HMDB0000273"", ""hmdb:HMDB0015394"", ""hmdb:HMDB0253921"", ""hmdb:HMDB0000288"", ""hmdb:HMDB0247871"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"90","Biomarkers for urea cycle disorders(wiki)","0.0161498708010336","0.0466712126210308","0.637118722551421","1.59039906523507","24","20","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"")"
"91","Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine(wiki)","0.195637805684071","0.315125452826558","0.658843701747583","1.28049066315326","295","7","c(""hmdb:HMDB0000472"", ""hmdb:HMDB0000181"", ""hmdb:HMDB0000609"", ""hmdb:HMDB0000216"", ""hmdb:HMDB0000158"", ""hmdb:HMDB0250803"")"
"92","Biosynthesis of DHA-derived SPMs(reactome)","0.115853658536585","0.210126990034386","-0.663996976698219","-1.40310395282204","170","10","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"93","Biosynthesis of DHA-derived SPMs(wiki)","0.115853658536585","0.210126990034386","-0.663996976698219","-1.40310395282204","170","10","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"94","Biosynthesis of DHA-derived sulfido conjugates(reactome)","0.142083897158322","0.243504052705677","-0.74739936171945","-1.35839219180834","209","5","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"95","Biosynthesis of E-series 18(R)-resolvins(reactome)","0.269594594594595","0.376643134442769","0.802893309222423","1.17705773469695","398","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"96","Biosynthesis of E-series 18(S)-resolvins(reactome)","0.269594594594595","0.376643134442769","0.802893309222423","1.17705773469695","398","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"97","Biosynthesis of EPA-derived SPMs(reactome)","0.269594594594595","0.376643134442769","0.802893309222423","1.17705773469695","398","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"98","Biosynthesis of EPA-derived SPMs(wiki)","0.269594594594595","0.376643134442769","0.802893309222423","1.17705773469695","398","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"99","Biosynthesis of maresin conjugates in tissue regeneration (MCTR)(reactome)","0.142083897158322","0.243504052705677","-0.74739936171945","-1.35839219180834","209","5","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"100","Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR)(reactome)","0.142083897158322","0.243504052705677","-0.74739936171945","-1.35839219180834","209","5","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"101","Biosynthesis of specialized proresolving mediators (SPMs)(reactome)","0.115853658536585","0.210126990034386","-0.663996976698219","-1.40310395282204","170","10","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"102","Blood clotting and drug effects(wiki)","0.251477347340775","0.36124732774164","-0.806509945750452","-1.2089574854348","382","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"103","BMAL1:CLOCK,NPAS2 activates circadian gene expression(reactome)","0.251477347340775","0.36124732774164","-0.806509945750452","-1.2089574854348","382","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"104","BMAL1:CLOCK,NPAS2 activates circadian gene expression(wiki)","0.251477347340775","0.36124732774164","-0.806509945750452","-1.2089574854348","382","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"105","Branched-chain amino acid catabolism(reactome)","0.00810810810810811","0.0466712126210308","-0.949183303085299","-1.63483045640232","11","4","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"106","Branched-chain amino acid catabolism(wiki)","0.00810810810810811","0.0466712126210308","-0.949183303085299","-1.63483045640232","11","4","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"107","Butyrate Metabolism(kegg)","0.256089532587228","0.367181893202533","0.755434782608696","1.21361737799608","388","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000254"")"
"108","C-type lectin receptors(wiki)","0.208389715832206","0.326596431785695","-0.702695002613657","-1.27714238687219","307","5","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"109","C-type lectin receptors (CLRs)(reactome)","0.208389715832206","0.326596431785695","-0.702695002613657","-1.27714238687219","307","5","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"110","Ca2+ pathway(reactome)","0.0190413657255417","0.0466712126210308","-0.992779783393502","-1.33712859979267","28","1","hmdb:HMDB0001429"
