"","pathway","pval_rna","padj_rna","log2err_rna","ES_rna","NES_rna","size_rna","leadingEdge_rna","pval_metabolites","padj_metabolites","ES_metabolites","NES_metabolites","nMoreExtreme_metabolites","size_metabolites","leadingEdge_metabolites"
"11","Activation of anterior HOX genes in hindbrain development during early embryogenesis(wiki)","0.000298762054541894","0.001646618395073","0.49849310876659","0.485407975794542","1.68014692388997","71","c(""gene_symbol:EZH2"", ""gene_symbol:AJUBA"", ""gene_symbol:RARG"", ""gene_symbol:H2AZ1"", ""gene_symbol:H3-3A"", ""gene_symbol:EED"", ""gene_symbol:H2BC11"", ""gene_symbol:PAX6"", ""gene_symbol:WDR5"", ""gene_symbol:POLR2A"", ""gene_symbol:RARA"", ""gene_symbol:SUZ12"", ""gene_symbol:HDAC3"", ""gene_symbol:PCGF2"", ""gene_symbol:CNOT6"", ""gene_symbol:H3C14"", ""gene_symbol:CNOT9"", ""gene_symbol:H2AX"", ""gene_symbol:KMT2D"", ""gene_symbol:RBBP4"", ""gene_symbol:MAFB"", ""gene_symbol:H2AJ"", ""gene_symbol:POLR2D"", ""gene_symbol:POLR2F"", ""gene_symbol:JUN"", 
""gene_symbol:POLR2H"", ""gene_symbol:ASH2L"", ""gene_symbol:YY1"", ""gene_symbol:POLR2G"", ""gene_symbol:H4C16"", ""gene_symbol:NCOA3"", ""gene_symbol:PAXIP1"", ""gene_symbol:EP300"", ""gene_symbol:CTCF"", ""gene_symbol:POLR2K"", ""gene_symbol:PIAS2"", ""gene_symbol:PKNOX1"", ""gene_symbol:PAGR1"", ""gene_symbol:POLR2E"", ""gene_symbol:RBBP7"", ""gene_symbol:RXRA"", ""gene_symbol:POLR2B"", ""gene_symbol:POLR2J"", ""gene_symbol:POLR2C"", ""gene_symbol:NCOA6"", ""gene_symbol:ZNF335"", ""gene_symbol:CREBBP"", ""gene_symbol:POLR2I"", ""gene_symbol:POLR2L"", 
""gene_symbol:H2AZ2"")","0.00703844071467244","0.046764770890745","0.918207024029575","1.51145813503396","12","5","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"")"
"12","Activation of Ca-permeable Kainate Receptor(reactome)","3.06114642765696e-06","3.25565677358099e-05","0.627256739718528","-0.80751809736866","-2.79642289560314","12","c(""gene_symbol:NCALD"", ""gene_symbol:GRIK3"", ""gene_symbol:DLG3"", ""gene_symbol:DLG4"", ""gene_symbol:GRIK4"", ""gene_symbol:GRIK2"", ""gene_symbol:GRIK1"", ""gene_symbol:CALM3"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"")","0.241702127659574","0.559762018936351","-0.811634349030471","-1.260354115445","283","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"13","Activation of HOX genes during differentiation(reactome)","0.000298762054541894","0.001646618395073","0.49849310876659","0.485407975794542","1.68014692388997","71","c(""gene_symbol:EZH2"", ""gene_symbol:AJUBA"", ""gene_symbol:RARG"", ""gene_symbol:H2AZ1"", ""gene_symbol:H3-3A"", ""gene_symbol:EED"", ""gene_symbol:H2BC11"", ""gene_symbol:PAX6"", ""gene_symbol:WDR5"", ""gene_symbol:POLR2A"", ""gene_symbol:RARA"", ""gene_symbol:SUZ12"", ""gene_symbol:HDAC3"", ""gene_symbol:PCGF2"", ""gene_symbol:CNOT6"", ""gene_symbol:H3C14"", ""gene_symbol:CNOT9"", ""gene_symbol:H2AX"", ""gene_symbol:KMT2D"", ""gene_symbol:RBBP4"", ""gene_symbol:MAFB"", ""gene_symbol:H2AJ"", ""gene_symbol:POLR2D"", ""gene_symbol:POLR2F"", ""gene_symbol:JUN"", 
""gene_symbol:POLR2H"", ""gene_symbol:ASH2L"", ""gene_symbol:YY1"", ""gene_symbol:POLR2G"", ""gene_symbol:H4C16"", ""gene_symbol:NCOA3"", ""gene_symbol:PAXIP1"", ""gene_symbol:EP300"", ""gene_symbol:CTCF"", ""gene_symbol:POLR2K"", ""gene_symbol:PIAS2"", ""gene_symbol:PKNOX1"", ""gene_symbol:PAGR1"", ""gene_symbol:POLR2E"", ""gene_symbol:RBBP7"", ""gene_symbol:RXRA"", ""gene_symbol:POLR2B"", ""gene_symbol:POLR2J"", ""gene_symbol:POLR2C"", ""gene_symbol:NCOA6"", ""gene_symbol:ZNF335"", ""gene_symbol:CREBBP"", ""gene_symbol:POLR2I"", ""gene_symbol:POLR2L"", 
""gene_symbol:H2AZ2"")","0.00703844071467244","0.046764770890745","0.918207024029575","1.51145813503396","12","5","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"")"
"14","Activation of kainate receptors upon glutamate binding(reactome)","0.00923012534274635","0.0301084919327285","0.380730400722792","-0.355980293346891","-1.61685837317644","30","c(""gene_symbol:PLCB1"", ""gene_symbol:GNG7"", ""gene_symbol:NCALD"", ""gene_symbol:GRIK3"", ""gene_symbol:DLG3"", ""gene_symbol:GNG3"", ""gene_symbol:DLG4"", ""gene_symbol:GRIK4"", ""gene_symbol:GRIK2"", ""gene_symbol:GRIK1"", ""gene_symbol:GNB5"", ""gene_symbol:GNG4"", ""gene_symbol:CALM3"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"", ""gene_symbol:GNG2"")","0.241702127659574","0.559762018936351","-0.811634349030471","-1.260354115445","283","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"15","Activation of kainate receptors upon glutamate binding(wiki)","0.00923012534274635","0.0301084919327285","0.380730400722792","-0.355980293346891","-1.61685837317644","30","c(""gene_symbol:PLCB1"", ""gene_symbol:GNG7"", ""gene_symbol:NCALD"", ""gene_symbol:GRIK3"", ""gene_symbol:DLG3"", ""gene_symbol:GNG3"", ""gene_symbol:DLG4"", ""gene_symbol:GRIK4"", ""gene_symbol:GRIK2"", ""gene_symbol:GRIK1"", ""gene_symbol:GNB5"", ""gene_symbol:GNG4"", ""gene_symbol:CALM3"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"", ""gene_symbol:GNG2"")","0.241702127659574","0.559762018936351","-0.811634349030471","-1.260354115445","283","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"16","Activation of Na-permeable kainate receptors(reactome)","0.0472361809045226","0.117058593940577","0.147797789076295","-0.913065022298079","-1.4745523621248","2","c(""gene_symbol:GRIK2"", ""gene_symbol:GRIK1"")","0.241702127659574","0.559762018936351","-0.811634349030471","-1.260354115445","283","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"17","Adaptive Immune System(reactome)","3.71584557440024e-13","1.45918397363948e-11","0.932595211336209","0.401711892917102","1.56268279220003","637","c(""gene_symbol:HLA-DQB1"", ""gene_symbol:CD74"", ""gene_symbol:HLA-DQA1"", ""gene_symbol:HLA-DRB1"", ""gene_symbol:COL3A1"", ""gene_symbol:CYBB"", ""gene_symbol:ITGAL"", ""gene_symbol:KIF23"", ""gene_symbol:IFI30"", ""gene_symbol:UBE2C"", ""gene_symbol:PTPRC"", ""gene_symbol:CENPE"", ""gene_symbol:CTSC"", ""gene_symbol:HLA-A"", ""gene_symbol:KIF11"", ""gene_symbol:NCF4"", ""gene_symbol:KIF2C"", ""gene_symbol:FCGR3A"", ""gene_symbol:PILRA"", ""gene_symbol:TAP1"", ""gene_symbol:PSMB8"", ""gene_symbol:ITGB2"", ""gene_symbol:TUBB6"", ""gene_symbol:C3"", 
""gene_symbol:KIF15"", ""gene_symbol:LILRA3"", ""gene_symbol:VASP"", ""gene_symbol:SIGLEC1"", ""gene_symbol:PTPN6"", ""gene_symbol:PSMB9"", ""gene_symbol:LCP2"", ""gene_symbol:KIF22"", ""gene_symbol:SOCS3"", ""gene_symbol:HLA-DMB"", ""gene_symbol:B2M"", ""gene_symbol:TLR2"", ""gene_symbol:CYBA"", ""gene_symbol:SIGLEC12"", ""gene_symbol:NCF2"", ""gene_symbol:FCGR1A"", ""gene_symbol:CDC20"", ""gene_symbol:ITPR3"", ""gene_symbol:NCF1"", ""gene_symbol:PIK3AP1"", ""gene_symbol:ITGB7"", ""gene_symbol:ITGB1"", ""gene_symbol:CTSH"", ""gene_symbol:LYN"", 
""gene_symbol:NFKBIE"", ""gene_symbol:NFKB1"", ""gene_symbol:KIF20A"", ""gene_symbol:RNF213"", ""gene_symbol:DTX3L"", ""gene_symbol:VAV1"", ""gene_symbol:LILRA5"", ""gene_symbol:CTSS"", ""gene_symbol:TYROBP"", ""gene_symbol:HLA-E"", ""gene_symbol:RACGAP1"", ""gene_symbol:JAML"", ""gene_symbol:TAP2"", ""gene_symbol:PLCG2"", ""gene_symbol:CARD11"", ""gene_symbol:CCNF"", ""gene_symbol:WAS"", ""gene_symbol:TLR1"", ""gene_symbol:KIF4A"", ""gene_symbol:TRIB3"", ""gene_symbol:SYK"", ""gene_symbol:SKP2"", ""gene_symbol:ERAP1"", ""gene_symbol:CD274"", 
""gene_symbol:ICAM1"", ""gene_symbol:IFITM1"", ""gene_symbol:CD86"", ""gene_symbol:TLR4"", ""gene_symbol:SOCS1"", ""gene_symbol:BTK"", ""gene_symbol:UBA7"", ""gene_symbol:CD14"", ""gene_symbol:LAIR1"", ""gene_symbol:HLA-DMA"", ""gene_symbol:CD300C"", ""gene_symbol:NFATC3"", ""gene_symbol:CSK"", ""gene_symbol:CD300A"", ""gene_symbol:TAPBP"", ""gene_symbol:HLA-DOB"", ""gene_symbol:KIF18A"", ""gene_symbol:IGKC"", ""gene_symbol:CD33"", ""gene_symbol:CD40"", ""gene_symbol:TRIM21"", ""gene_symbol:CAPZA1"", ""gene_symbol:GRAP2"", ""gene_symbol:MYD88"", 
""gene_symbol:SIPA1"", ""gene_symbol:TNFRSF14"", ""gene_symbol:HLA-G"", ""gene_symbol:INPP5D"", ""gene_symbol:SPSB1"", ""gene_symbol:FBXO17"", ""gene_symbol:PTPN22"", ""gene_symbol:PVR"", ""gene_symbol:UBE2L6"", ""gene_symbol:ASB2"", ""gene_symbol:RELA"", ""gene_symbol:TREML2"", ""gene_symbol:CTSL"", ""gene_symbol:CD300LD"", ""gene_symbol:BCL10"", ""gene_symbol:CD1D"", ""gene_symbol:ITGB5"", ""gene_symbol:TIRAP"", ""gene_symbol:CD36"", ""gene_symbol:VCAM1"", ""gene_symbol:ITGA4"", ""gene_symbol:RIPK2"", ""gene_symbol:CUL7"", ""gene_symbol:SNAP23"", 
""gene_symbol:MALT1"", ""gene_symbol:SH3KBP1"", ""gene_symbol:NFATC1"", ""gene_symbol:UBE2S"", ""gene_symbol:SEC61B"", ""gene_symbol:PSME1"", ""gene_symbol:WSB1"", ""gene_symbol:CHUK"", ""gene_symbol:FBXO30"", ""gene_symbol:CLEC2D"", ""gene_symbol:RPS27A"", ""gene_symbol:RAP1B"", ""gene_symbol:PDIA3"", ""gene_symbol:SEC61A1"", ""gene_symbol:TLR6"", ""gene_symbol:CTSE"", ""gene_symbol:TRAF7"", ""gene_symbol:NRAS"", ""gene_symbol:HLA-DOA"", ""gene_symbol:REL"", ""gene_symbol:PSMA5"", ""gene_symbol:MAP3K14"", ""gene_symbol:FBXL8"", ""gene_symbol:NFKBIA"", 
""gene_symbol:PSME4"", ""gene_symbol:RNF19B"", ""gene_symbol:MRC2"", ""gene_symbol:SLAMF6"", ""gene_symbol:HSPA5"", ""gene_symbol:COLEC12"", ""gene_symbol:SIAH2"", ""gene_symbol:NECTIN2"", ""gene_symbol:LGMN"", ""gene_symbol:VAMP8"", ""gene_symbol:YES1"", ""gene_symbol:XDH"", ""gene_symbol:HMGB1"", ""gene_symbol:PSME2"", ""gene_symbol:SEC24D"", ""gene_symbol:TRAIP"", ""gene_symbol:PSMB10"", ""gene_symbol:KLHL25"", ""gene_symbol:HERC6"", ""gene_symbol:VAMP3"", ""gene_symbol:LY96"", ""gene_symbol:AKT1"", ""gene_symbol:SEM1"", ""gene_symbol:FBXL14"", 
""gene_symbol:ICOSLG"", ""gene_symbol:RAP1A"", ""gene_symbol:PPP2R1B"", ""gene_symbol:CTSA"", ""gene_symbol:ITGAV"", ""gene_symbol:COL1A1"", ""gene_symbol:RNF138"", ""gene_symbol:SEC24B"", ""gene_symbol:ORAI1"", ""gene_symbol:PAK2"", ""gene_symbol:GLYCAM1"", ""gene_symbol:CD80"", ""gene_symbol:PIK3CD"", ""gene_symbol:SEC61G"", ""gene_symbol:PSMA7"", ""gene_symbol:CD22"", ""gene_symbol:RNF4"", ""gene_symbol:PSMA4"", ""gene_symbol:TAB2"", ""gene_symbol:KIF26A"", ""gene_symbol:LAT"", ""gene_symbol:KLHL20"", ""gene_symbol:PSMA1"", ""gene_symbol:MRC1"", 
""gene_symbol:SEC24A"", ""gene_symbol:SMURF2"", ""gene_symbol:UBE2R2"", ""gene_symbol:CALR"", ""gene_symbol:RLIM"", ""gene_symbol:KLHL21"", ""gene_symbol:UBE2Q1"", ""gene_symbol:IKBKB"", ""gene_symbol:SEC13"", ""gene_symbol:UBE2J2"", ""gene_symbol:CANX"", ""gene_symbol:TREM2"", ""gene_symbol:DNM2"", ""gene_symbol:CBLB"", ""gene_symbol:KLHL41"", ""gene_symbol:KLHL42"", ""gene_symbol:ANAPC1"", ""gene_symbol:CDC26"", ""gene_symbol:UBA6"", ""gene_symbol:PIK3CA"", ""gene_symbol:MAP3K8"", ""gene_symbol:ANAPC4"", ""gene_symbol:ZNRF2"", ""gene_symbol:CDC23""
)","0.200650759219089","0.525782048529784","0.737488273995384","1.2490165149801","369","6","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000058"", ""hmdb:HMDB0255839"")"
"18","Antiviral and anti-inflammatory effects of Nrf2 on SARS-CoV-2 pathway(wiki)","0.00835532102022867","0.0279011701117039","0.234699067736679","0.549411501576878","1.60468999822554","23","c(""gene_symbol:IL1B"", ""gene_symbol:CCL2"", ""gene_symbol:NFKB1"", ""gene_symbol:PRKG2"", ""gene_symbol:NFE2L2"", ""gene_symbol:HMOX1"", ""gene_symbol:RELA"", ""gene_symbol:CHUK"", ""gene_symbol:NFKBIA"", ""gene_symbol:IRF3"")","0.0183299389002037","0.0931728126331269","0.988929889298893","1.31779411721722","26","1","hmdb:HMDB0001314"
"19","Antiviral mechanism by IFN-stimulated genes(reactome)","4.78508613926268e-10","1.17019711333825e-08","0.801215574617779","0.605217900618967","2.10336481803252","74","c(""gene_symbol:FLNA"", ""gene_symbol:OASL"", ""gene_symbol:OAS3"", ""gene_symbol:ISG15"", ""gene_symbol:OAS2"", ""gene_symbol:MX1"", ""gene_symbol:TRIM25"", ""gene_symbol:KPNA2"", ""gene_symbol:STAT1"", ""gene_symbol:NUP37"", ""gene_symbol:UBA7"", ""gene_symbol:USP18"", ""gene_symbol:IFIT1"", ""gene_symbol:UBE2L6"", ""gene_symbol:NUP107"", ""gene_symbol:NUP188"", ""gene_symbol:EIF2AK2"", ""gene_symbol:NUP160"", ""gene_symbol:NUP205"", ""gene_symbol:NUP54"", ""gene_symbol:NUP85"", ""gene_symbol:AAAS"", ""gene_symbol:FLNB"", ""gene_symbol:RPS27A"", 
""gene_symbol:EIF4A1"", ""gene_symbol:NUP155"", ""gene_symbol:EIF4E3"", ""gene_symbol:NUP43"", ""gene_symbol:NDC1"", ""gene_symbol:NUP93"", ""gene_symbol:KPNB1"", ""gene_symbol:IRF3"", ""gene_symbol:NUP153"", ""gene_symbol:NUP98"", ""gene_symbol:EIF4G1"", ""gene_symbol:NUP62"", ""gene_symbol:ABCE1"", ""gene_symbol:RAE1"", ""gene_symbol:NUP50"", ""gene_symbol:NUP88"", ""gene_symbol:EIF4A3"", ""gene_symbol:SEC13"", ""gene_symbol:NUP35"", ""gene_symbol:TPR"", ""gene_symbol:SEH1L"", ""gene_symbol:NUP210"", ""gene_symbol:EIF4G2"", ""gene_symbol:PLCG1"", 
""gene_symbol:KPNA4"")","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"20","Arachidonate production from DAG(reactome)","0.0421133231240429","0.106694051884982","0.194352651180812","-0.669968117474881","-1.58481067282257","5","c(""gene_symbol:MGLL"", ""gene_symbol:ABHD6"", ""gene_symbol:DAGLA"", ""gene_symbol:ABHD12"")","0.137305699481865","0.401285520396753","-0.781784558483588","-1.39401410091374","158","6","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"", ""hmdb:HMDB0245032"", ""hmdb:HMDB0243830"", ""hmdb:HMDB0011578"", ""hmdb:HMDB0004666"")"
"21","Aspirin ADME(reactome)","0.0229746070133011","0.0653855714580639","0.146998744517973","0.647460018213382","1.56975523511483","10","c(""gene_symbol:ABCC3"", ""gene_symbol:SLC16A1"", ""gene_symbol:UGT1A3"", ""gene_symbol:UGT1A4"", ""gene_symbol:UGT1A1"", ""gene_symbol:UGT1A6"")","0.199360341151386","0.524573042791666","0.723275328572312","1.25507371444452","373","7","c(""hmdb:HMDB0006543"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"22","Azathioprine ADME(reactome)","0.0211711711711712","0.0611478522369611","0.147797789076295","0.548478034185972","1.52773784027992","18","c(""gene_symbol:VAV1"", ""gene_symbol:SLC29A1"", ""gene_symbol:IMPDH2"", ""gene_symbol:NME1-NME2"", ""gene_symbol:VAV2"", ""gene_symbol:XDH"", ""gene_symbol:GMPS"", ""gene_symbol:ABCC4"", ""gene_symbol:SLC29A2"", ""gene_symbol:VAV3"", ""gene_symbol:TPMT"")","0.025531914893617","0.118569678066169","0.764442567528793","1.49265142468573","47","14","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0015167"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
