"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"11","Arachidonic acid metabolism(reactome)","0.0696257615317667","0.688928587788008","0.705617895703314","1.51977715788833","79","9","c(""hmdb:HMDB0002265"", ""hmdb:HMDB0002311"", ""hmdb:HMDB0002314"", ""hmdb:HMDB0002343"", ""hmdb:HMDB0002995"", ""hmdb:HMDB0244588"")"
"12","Arachidonic acid metabolism(wiki)","0.0491228070175439","0.675521985432965","0.6968981537031","1.57734730986766","55","11","c(""hmdb:HMDB0002265"", ""hmdb:HMDB0002311"", ""hmdb:HMDB0002314"", ""hmdb:HMDB0002343"", ""hmdb:HMDB0002995"", ""hmdb:HMDB0244588"")"
"13","Arginine and proline metabolism(kegg)","0.182946573124663","0.726273068603549","-0.674872894351273","-1.33271859912352","338","9","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"14","Asparagine N-linked glycosylation(reactome)","0.175373134328358","0.726273068603549","-0.635866510941891","-1.3400262033834","328","13","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"15","Asparagine N-linked glycosylation(wiki)","0.175373134328358","0.726273068603549","-0.635866510941891","-1.3400262033834","328","13","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"16","Biological oxidations(reactome)","0.18924111431316","0.726273068603549","0.469887828491418","1.25060549745529","196","23","c(""hmdb:HMDB0001256"", ""hmdb:HMDB0001257"", ""hmdb:HMDB0060015"", ""hmdb:HMDB0002995"", ""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"")"
"17","Biomarkers for pyrimidine metabolism disorders(wiki)","0.0131203650884199","0.36999429549344","-0.960903372045387","-1.45810197226999","22","3","c(""hmdb:HMDB0304156"", ""hmdb:HMDB0002031"")"
"18","Biomarkers for urea cycle disorders(wiki)","0.1105743424584","0.726273068603549","-0.714814229971819","-1.43650059290174","205","10","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"19","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein(reactome)","0.175373134328358","0.726273068603549","-0.635866510941891","-1.3400262033834","328","13","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"20","Carnitine synthesis(reactome)","0.0592495062541145","0.675521985432965","0.970238095238095","1.3083369906039","89","1","hmdb:HMDB0001161"
"21","Carnitine synthesis(wiki)","0.0592495062541145","0.675521985432965","0.970238095238095","1.3083369906039","89","1","hmdb:HMDB0001161"
"22","Catecholamine biosynthesis(reactome)","0.11369095276221","0.726273068603549","0.865337631473218","1.40751212424388","141","3","c(""hmdb:HMDB0013636"", ""hmdb:HMDB0000158"", ""hmdb:HMDB0250803"")"
"23","Cholesterol biosynthesis(reactome)","0.209833187006146","0.726273068603549","0.584905660377358","1.2916089296902","238","10","c(""hmdb:HMDB0001093"", ""hmdb:HMDB0003896"", ""hmdb:HMDB0304222"", ""hmdb:HMDB0000032"", ""hmdb:HMDB0002719"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0006842"", ""hmdb:HMDB0059615"", ""hmdb:HMDB0302890"")"
"24","Cholesterol biosynthesis(wiki)","0.209833187006146","0.726273068603549","0.584905660377358","1.2916089296902","238","10","c(""hmdb:HMDB0001093"", ""hmdb:HMDB0003896"", ""hmdb:HMDB0304222"", ""hmdb:HMDB0000032"", ""hmdb:HMDB0002719"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0006842"", ""hmdb:HMDB0059615"", ""hmdb:HMDB0302890"")"
"25","Cholesterol biosynthesis with skeletal dysplasias(wiki)","0.239338555265448","0.726273068603549","0.58125","1.25191052891608","274","9","c(""hmdb:HMDB0003896"", ""hmdb:HMDB0000032"", ""hmdb:HMDB0002027"", ""hmdb:HMDB0002719"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0006842"", ""hmdb:HMDB0059615"", ""hmdb:HMDB0302890"")"
"26","Cholesterol metabolism with Bloch and Kandutsch-Russell pathways(wiki)","0.239338555265448","0.726273068603549","0.58125","1.25191052891608","274","9","c(""hmdb:HMDB0003896"", ""hmdb:HMDB0000032"", ""hmdb:HMDB0000921"", ""hmdb:HMDB0002719"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0006842"", ""hmdb:HMDB0059615"", ""hmdb:HMDB0302890"")"
"27","Citric Acid Cycle(kegg)","0.170877659574468","0.726273068603549","-0.916666666666667","-1.24341659951652","256","1","hmdb:HMDB0304324"
"28","Citric acid cycle (TCA cycle)(reactome)","0.170877659574468","0.726273068603549","-0.916666666666667","-1.24341659951652","256","1","hmdb:HMDB0304324"
"29","Citric acid cycle and respiratory electron transport(wiki)","0.170877659574468","0.726273068603549","-0.916666666666667","-1.24341659951652","256","1","hmdb:HMDB0304324"
"30","Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism(wiki)","0.00660611065235343","0.21379833206975","0.901840490797546","1.7620231905422","7","6","c(""hmdb:HMDB0000253"", ""hmdb:HMDB0003759"", ""hmdb:HMDB0059652"", ""hmdb:HMDB0244633"", ""hmdb:HMDB0247019"", ""hmdb:HMDB0304221"")"
"31","Conjugation of carboxylic acids(reactome)","0.157239819004525","0.726273068603549","-0.799694494419024","-1.30679412538344","277","4","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0000714"")"
"32","Conjugation of phenylacetate with glutamine(reactome)","0.0302670623145401","0.449226924878963","-0.964071856287425","-1.36978921782526","50","2","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"33","Cysteine and methionine catabolism(wiki)","0.23864258347017","0.726273068603549","-0.645962732919255","-1.24092138249552","435","8","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000050"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"34","Cytochrome P450 - arranged by substrate type(reactome)","0.00851063829787234","0.252631578947368","0.862976978199389","1.7495868626064","9","7","c(""hmdb:HMDB0002995"", ""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"", ""hmdb:HMDB0000466"")"
"35","Cytosine methylation(wiki)","0.170877659574468","0.726273068603549","-0.916666666666667","-1.24341659951652","256","1","hmdb:HMDB0304324"
"36","Cytosolic sulfonation of small molecules(reactome)","0.264991896272285","0.726273068603549","0.721051116086668","1.25332186766767","326","4","c(""hmdb:HMDB0060015"", ""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"")"
"37","Defective CYP17A1 causes AH5(reactome)","0.137225170583776","0.726273068603549","0.898203592814371","1.32583536767062","180","2","c(""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"")"
"38","Defective GFPT1 causes CMSTA1(reactome)","0.0302670623145401","0.449226924878963","-0.964071856287425","-1.36978921782526","50","2","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"39","Defective SLC6A19 causes Hartnup disorder (HND)(reactome)","0.0158371040723982","0.388353334644895","-0.931446816626048","-1.52209279489703","27","4","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"40","Degradation pathway of sphingolipids, including diseases(wiki)","0.265964450296248","0.726273068603549","0.863095238095238","1.16385805912617","403","1","hmdb:HMDB0062807"
"41","Diseases associated with glycosylation precursor biosynthesis(reactome)","0.0302670623145401","0.449226924878963","-0.964071856287425","-1.36978921782526","50","2","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"42","Diseases of glycosylation(reactome)","0.0302670623145401","0.449226924878963","-0.964071856287425","-1.36978921782526","50","2","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"43","Diseases of nucleotide metabolism(reactome)","0.250565610859729","0.726273068603549","-0.727272727272727","-1.18844850650379","442","4","c(""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000085"", ""hmdb:HMDB0000050"")"
"44","Drug ADME(reactome)","0.259039395574744","0.726273068603549","-0.620646956765264","-1.22563485612439","479","9","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000050"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"45","Effects of nitric oxide(wiki)","0.0658753709198813","0.675521985432965","-0.934131736526946","-1.3272491800046","110","2","c(""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"46","Eicosanoid ligand-binding receptors(reactome)","0.13429888084266","0.726273068603549","0.928571428571429","1.25215073947367","203","1","hmdb:HMDB0002995"
"47","Eicosanoid metabolism via cytochrome P450 monooxygenases pathway(wiki)","0.0057660626029654","0.21379833206975","0.945121951219512","1.7452156330162","6","5","c(""hmdb:HMDB0002265"", ""hmdb:HMDB0002311"", ""hmdb:HMDB0002314"", ""hmdb:HMDB0002343"", ""hmdb:HMDB0244588"")"
"48","Eicosanoid metabolism via lipooxygenases (LOX)(wiki)","0.13429888084266","0.726273068603549","0.928571428571429","1.25215073947367","203","1","hmdb:HMDB0002995"
"49","Eicosanoid synthesis(wiki)","0.13429888084266","0.726273068603549","0.928571428571429","1.25215073947367","203","1","hmdb:HMDB0002995"
"50","Eicosanoids(reactome)","0.13429888084266","0.726273068603549","0.928571428571429","1.25215073947367","203","1","hmdb:HMDB0002995"
"51","Endogenous sterols(reactome)","0.137225170583776","0.726273068603549","0.898203592814371","1.32583536767062","180","2","c(""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"")"
"52","Endothelin pathways(wiki)","0.0658753709198813","0.675521985432965","-0.934131736526946","-1.3272491800046","110","2","c(""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"53","eNOS activation(reactome)","0.0658753709198813","0.675521985432965","-0.934131736526946","-1.3272491800046","110","2","c(""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"54","Fatty acid metabolism(reactome)","0.0632133450395083","0.675521985432965","0.701129805725433","1.54825911132861","71","10","c(""hmdb:HMDB0002265"", ""hmdb:HMDB0002311"", ""hmdb:HMDB0002314"", ""hmdb:HMDB0002343"", ""hmdb:HMDB0002995"", ""hmdb:HMDB0244588"")"
"55","Ferroptosis(wiki)","0.281335522714833","0.726273068603549","-0.633131712100248","-1.18412458068485","513","7","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"56","Flavan-3-ol metabolic pathway(wiki)","0.111831442463533","0.726273068603549","0.828382683681472","1.4398842316339","137","4","c(""hmdb:HMDB0059993"", ""hmdb:HMDB0006116"", ""hmdb:HMDB0013678"")"
"57","Fluoroacetic acid toxicity(wiki)","0.170877659574468","0.726273068603549","-0.916666666666667","-1.24341659951652","256","1","hmdb:HMDB0304324"
"58","Gamma carboxylation, hypusine formation and arylsulfatase activation(reactome)","0.0256747860434496","0.449226924878963","0.988095238095238","1.33241681251685","38","1","hmdb:HMDB0001257"
"59","Gamma carboxylation, hypusine formation and arylsulfatase activation(wiki)","0.0256747860434496","0.449226924878963","0.988095238095238","1.33241681251685","38","1","hmdb:HMDB0001257"
"60","GDNF signaling(wiki)","0.265964450296248","0.726273068603549","0.863095238095238","1.16385805912617","403","1","hmdb:HMDB0062807"
"61","Glucocorticoid biosynthesis(reactome)","0.137225170583776","0.726273068603549","0.898203592814371","1.32583536767062","180","2","c(""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"")"
"62","Glycine, serine and threonine metabolism(kegg)","0.296113847837986","0.726273068603549","-0.626584338402134","-1.17187925165347","540","7","c(""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000050"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"63","Glycolysis in senescence(wiki)","0.0302670623145401","0.449226924878963","-0.964071856287425","-1.36978921782526","50","2","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"64","Hemostasis(reactome)","0.0658753709198813","0.675521985432965","-0.934131736526946","-1.3272491800046","110","2","c(""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"65","Hypusine synthesis from eIF5A-lysine(reactome)","0.0256747860434496","0.449226924878963","0.988095238095238","1.33241681251685","38","1","hmdb:HMDB0001257"
"66","Immune System(reactome)","0.192953020134228","0.726273068603549","-0.732759194343153","-1.26847612797962","344","5","c(""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"67","Innate Immune System(reactome)","0.295493439817456","0.726273068603549","-0.747886106830929","-1.13486354520983","517","3","c(""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"68","Interconversion of nucleotide di- and triphosphates(wiki)","0.281335522714833","0.726273068603549","-0.633131712100248","-1.18412458068485","513","7","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"69","Interconversion of polyamines(reactome)","0.00682335102350265","0.21379833206975","0.994011976047904","1.46725780688882","8","2","c(""hmdb:HMDB0001256"", ""hmdb:HMDB0001257"")"
"70","Iron uptake and transport(reactome)","0.170877659574468","0.726273068603549","-0.916666666666667","-1.24341659951652","256","1","hmdb:HMDB0304324"
"71","Iron uptake and transport(wiki)","0.170877659574468","0.726273068603549","-0.916666666666667","-1.24341659951652","256","1","hmdb:HMDB0304324"
"72","Leishmania infection(reactome)","0.267651888341544","0.726273068603549","-0.641975308641975","-1.20066445674315","488","7","c(""hmdb:HMDB0000229"", ""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000050"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"73","Leucine, isoleucine and valine metabolism(wiki)","0.108319374651033","0.726273068603549","-0.785752638027107","-1.4219826886493","193","6","c(""hmdb:HMDB0247952"", ""hmdb:HMDB0000959"", ""hmdb:HMDB0000459"")"
"74","Leukotriene metabolic pathway(wiki)","0.13429888084266","0.726273068603549","0.928571428571429","1.25215073947367","203","1","hmdb:HMDB0002995"
"75","Leukotriene receptors(reactome)","0.13429888084266","0.726273068603549","0.928571428571429","1.25215073947367","203","1","hmdb:HMDB0002995"
"76","Metabolic reprogramming in colon cancer(wiki)","0.272473478503629","0.726273068603549","-0.658212083933733","-1.19117155134674","487","6","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0304324"")"
"77","Metabolic reprogramming in pancreatic cancer(wiki)","0.175373134328358","0.726273068603549","-0.635866510941891","-1.3400262033834","328","13","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"78","Metabolism of amine-derived hormones(reactome)","0.11369095276221","0.726273068603549","0.865337631473218","1.40751212424388","141","3","c(""hmdb:HMDB0013636"", ""hmdb:HMDB0000158"", ""hmdb:HMDB0250803"")"
"79","Metabolism of amine-derived hormones(wiki)","0.11369095276221","0.726273068603549","0.865337631473218","1.40751212424388","141","3","c(""hmdb:HMDB0013636"", ""hmdb:HMDB0000158"", ""hmdb:HMDB0250803"")"
"80","Metabolism of amino acids and derivatives(reactome)","0.195004803073967","0.726273068603549","0.467690396748023","1.24475703735069","202","23","c(""hmdb:HMDB0001256"", ""hmdb:HMDB0001257"", ""hmdb:HMDB0001161"", ""hmdb:HMDB0013636"")"
"81","Metabolism of cofactors(reactome)","0.170877659574468","0.726273068603549","-0.916666666666667","-1.24341659951652","256","1","hmdb:HMDB0304324"
"82","Metabolism of cofactors(wiki)","0.170877659574468","0.726273068603549","-0.916666666666667","-1.24341659951652","256","1","hmdb:HMDB0304324"
"83","Metabolism of lipids(reactome)","0.00101317122593718","0.163620539599652","0.682612688264722","1.89337664592041","0","29","c(""hmdb:HMDB0002265"", ""hmdb:HMDB0002311"", ""hmdb:HMDB0002314"", ""hmdb:HMDB0002343"", ""hmdb:HMDB0002995"", ""hmdb:HMDB0244588"", ""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"", ""hmdb:HMDB0062571"", ""hmdb:HMDB0062807"", ""hmdb:HMDB0001093"", ""hmdb:HMDB0003896"", ""hmdb:HMDB0304222"")"
"84","Metabolism of nitric oxide: NOS3 activation and regulation(reactome)","0.0658753709198813","0.675521985432965","-0.934131736526946","-1.3272491800046","110","2","c(""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"85","Metabolism of nitric oxide: NOS3 activation and regulation(wiki)","0.0658753709198813","0.675521985432965","-0.934131736526946","-1.3272491800046","110","2","c(""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"86","Metabolism of nucleotides(reactome)","0.180354267310789","0.726273068603549","-0.658227848101266","-1.35182682991764","335","11","c(""hmdb:HMDB0304156"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0002031"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000085"", ""hmdb:HMDB0000050"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"87","Metabolism of polyamines(reactome)","0.00682335102350265","0.21379833206975","0.994011976047904","1.46725780688882","8","2","c(""hmdb:HMDB0001256"", ""hmdb:HMDB0001257"")"
"88","Metabolism of polyamines(wiki)","0.00682335102350265","0.21379833206975","0.994011976047904","1.46725780688882","8","2","c(""hmdb:HMDB0001256"", ""hmdb:HMDB0001257"")"
"89","Metabolism of sphingolipids in ER and Golgi apparatus(wiki)","0.20470053070508","0.726273068603549","0.868263473053892","1.28164085541494","269","2","c(""hmdb:HMDB0062571"", ""hmdb:HMDB0062807"")"
"90","Metabolism of steroid hormones(reactome)","0.137225170583776","0.726273068603549","0.898203592814371","1.32583536767062","180","2","c(""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"")"
"91","Metabolism of steroid hormones(wiki)","0.137225170583776","0.726273068603549","0.898203592814371","1.32583536767062","180","2","c(""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"")"
"92","Metabolism of steroids(reactome)","0.0244122965641953","0.449226924878963","0.670777534915774","1.61409617278819","26","15","c(""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"", ""hmdb:HMDB0001093"", ""hmdb:HMDB0003896"", ""hmdb:HMDB0304222"")"
"93","Metabolism of water-soluble vitamins and cofactors(wiki)","0.231766612641815","0.726273068603549","0.747398183413799","1.29911800457572","285","4","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0011691"", ""hmdb:HMDB0250240"")"
"94","Metabolism overview(wiki)","0.0990695128626163","0.726273068603549","-0.748674272324406","-1.43823453847416","180","8","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0304324"")"
"95","Methionine de novo and salvage pathway(wiki)","0.0919148936170213","0.726273068603549","0.70903606722005","1.48381336631621","107","8","c(""hmdb:HMDB0001256"", ""hmdb:HMDB0001257"")"
"96","Mineralocorticoid biosynthesis(reactome)","0.137225170583776","0.726273068603549","0.898203592814371","1.32583536767062","180","2","c(""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"")"
"97","Modified nucleosides derived from tRNA as urinary cancer markers(wiki)","0.250565610859729","0.726273068603549","-0.727272727272727","-1.18844850650379","442","4","c(""hmdb:HMDB0002721"", ""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000050"")"
"98","Modulation of PI3K-Akt-mTOR signaling by bioactive sphingolipids(wiki)","0.265964450296248","0.726273068603549","0.863095238095238","1.16385805912617","403","1","hmdb:HMDB0062807"
"99","mRNA, protein, and metabolite inducation pathway by cyclosporin A(wiki)","0.0158371040723982","0.388353334644895","-0.931446816626048","-1.52209279489703","27","4","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"100","Na+/Cl- dependent neurotransmitter transporters(reactome)","0.212171970965941","0.726273068603549","-0.69416217236313","-1.25623070727954","379","6","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"101","NAD+ biosynthetic pathways(wiki)","0.271810089020772","0.726273068603549","-0.81437125748503","-1.15708902872196","457","2","c(""hmdb:HMDB0255441"", ""hmdb:HMDB0000229"")"
"102","NAD+ metabolism(wiki)","0.271810089020772","0.726273068603549","-0.81437125748503","-1.15708902872196","457","2","c(""hmdb:HMDB0255441"", ""hmdb:HMDB0000229"")"
"103","NADPH regeneration(reactome)","0.170877659574468","0.726273068603549","-0.916666666666667","-1.24341659951652","256","1","hmdb:HMDB0304324"
"104","Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway(wiki)","0.256089532587228","0.726273068603549","0.869047619047619","1.17188466643049","388","1","hmdb:HMDB0062571"
"105","Neuroinflammation(wiki)","0.0658753709198813","0.675521985432965","-0.934131736526946","-1.3272491800046","110","2","c(""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"106","Neuronal System(reactome)","0.280626011872639","0.726273068603549","-0.604767614193834","-1.1942768102406","519","9","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"107","Neurotransmitter release cycle(reactome)","0.259989053092501","0.726273068603549","-0.634848022823292","-1.21956956029985","474","8","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"108","Neurotransmitter release cycle(wiki)","0.259989053092501","0.726273068603549","-0.634848022823292","-1.21956956029985","474","8","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"109","Nicotinate and nicotinamide metabolism(kegg)","0.267651888341544","0.726273068603549","-0.641975308641975","-1.20066445674315","488","7","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0255441"", ""hmdb:HMDB0000229"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"110","Nicotinate metabolism(reactome)","0.267651888341544","0.726273068603549","-0.641975308641975","-1.20066445674315","488","7","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0255441"", ""hmdb:HMDB0000229"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"111","Nicotinate metabolism(wiki)","0.267651888341544","0.726273068603549","-0.641975308641975","-1.20066445674315","488","7","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0255441"", ""hmdb:HMDB0000229"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"112","Nitric oxide stimulates guanylate cyclase(reactome)","0.0658753709198813","0.675521985432965","-0.934131736526946","-1.3272491800046","110","2","c(""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"113","Nucleobase catabolism(wiki)","0.136288998357964","0.726273068603549","-0.720577816543616","-1.38426007373506","248","8","c(""hmdb:HMDB0304156"", ""hmdb:HMDB0002031"", ""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000085"", ""hmdb:HMDB0000050"")"
"114","Nucleotide catabolism(reactome)","0.164154103852596","0.726273068603549","-0.736196319018405","-1.33230023092254","293","6","c(""hmdb:HMDB0304156"", ""hmdb:HMDB0002031"", ""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000085"", ""hmdb:HMDB0000050"")"
"115","Nucleotide salvage(reactome)","0.250565610859729","0.726273068603549","-0.727272727272727","-1.18844850650379","442","4","c(""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000085"", ""hmdb:HMDB0000050"")"
"116","Nucleotide salvage(wiki)","0.250565610859729","0.726273068603549","-0.727272727272727","-1.18844850650379","442","4","c(""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000085"", ""hmdb:HMDB0000050"")"
"117","Organic cation transport(reactome)","0.00682335102350265","0.21379833206975","0.994011976047904","1.46725780688882","8","2","c(""hmdb:HMDB0001256"", ""hmdb:HMDB0001257"")"
"118","Organic cation/anion/zwitterion transport(reactome)","0.00682335102350265","0.21379833206975","0.994011976047904","1.46725780688882","8","2","c(""hmdb:HMDB0001256"", ""hmdb:HMDB0001257"")"
"119","PAOs oxidise polyamines to amines(reactome)","0.00682335102350265","0.21379833206975","0.994011976047904","1.46725780688882","8","2","c(""hmdb:HMDB0001256"", ""hmdb:HMDB0001257"")"
"120","Peptide hormone metabolism(reactome)","0.153212520593081","0.726273068603549","0.757793604112496","1.39930433611276","185","5","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0002088"", ""hmdb:HMDB0247608"")"
"121","Phase I - Functionalization of compounds(reactome)","0.00174064403829417","0.163620539599652","0.903450667351225","1.94587424139916","1","9","c(""hmdb:HMDB0001256"", ""hmdb:HMDB0001257"", ""hmdb:HMDB0002995"", ""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"")"
"122","Phase I - Functionalization of compounds(wiki)","0.00174064403829417","0.163620539599652","0.903450667351225","1.94587424139916","1","9","c(""hmdb:HMDB0001256"", ""hmdb:HMDB0001257"", ""hmdb:HMDB0002995"", ""hmdb:HMDB0000253"", ""hmdb:HMDB0244633"")"
