"","pathway","pval_rna","padj_rna","log2err_rna","ES_rna","NES_rna","size_rna","leadingEdge_rna","pval_metabolites","padj_metabolites","ES_metabolites","NES_metabolites","nMoreExtreme_metabolites","size_metabolites","leadingEdge_metabolites"
"11","Activation of HOX genes during differentiation(reactome)","0.000298762054541894","0.001646618395073","0.49849310876659","0.485407975794542","1.68014692388997","71","c(""gene_symbol:EZH2"", ""gene_symbol:AJUBA"", ""gene_symbol:RARG"", ""gene_symbol:H2AZ1"", ""gene_symbol:H3-3A"", ""gene_symbol:EED"", ""gene_symbol:H2BC11"", ""gene_symbol:PAX6"", ""gene_symbol:WDR5"", ""gene_symbol:POLR2A"", ""gene_symbol:RARA"", ""gene_symbol:SUZ12"", ""gene_symbol:HDAC3"", ""gene_symbol:PCGF2"", ""gene_symbol:CNOT6"", ""gene_symbol:H3C14"", ""gene_symbol:CNOT9"", ""gene_symbol:H2AX"", ""gene_symbol:KMT2D"", ""gene_symbol:RBBP4"", ""gene_symbol:MAFB"", ""gene_symbol:H2AJ"", ""gene_symbol:POLR2D"", ""gene_symbol:POLR2F"", ""gene_symbol:JUN"", 
""gene_symbol:POLR2H"", ""gene_symbol:ASH2L"", ""gene_symbol:YY1"", ""gene_symbol:POLR2G"", ""gene_symbol:H4C16"", ""gene_symbol:NCOA3"", ""gene_symbol:PAXIP1"", ""gene_symbol:EP300"", ""gene_symbol:CTCF"", ""gene_symbol:POLR2K"", ""gene_symbol:PIAS2"", ""gene_symbol:PKNOX1"", ""gene_symbol:PAGR1"", ""gene_symbol:POLR2E"", ""gene_symbol:RBBP7"", ""gene_symbol:RXRA"", ""gene_symbol:POLR2B"", ""gene_symbol:POLR2J"", ""gene_symbol:POLR2C"", ""gene_symbol:NCOA6"", ""gene_symbol:ZNF335"", ""gene_symbol:CREBBP"", ""gene_symbol:POLR2I"", ""gene_symbol:POLR2L"", 
""gene_symbol:H2AZ2"")","0.161107970604862","0.483737468096375","0.754250386398764","1.28470370362651","284","5","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"")"
"12","Activation of kainate receptors upon glutamate binding(reactome)","0.00923012534274635","0.0301084919327285","0.380730400722792","-0.355980293346891","-1.61685837317644","30","c(""gene_symbol:PLCB1"", ""gene_symbol:GNG7"", ""gene_symbol:NCALD"", ""gene_symbol:GRIK3"", ""gene_symbol:DLG3"", ""gene_symbol:GNG3"", ""gene_symbol:DLG4"", ""gene_symbol:GRIK4"", ""gene_symbol:GRIK2"", ""gene_symbol:GRIK1"", ""gene_symbol:GNB5"", ""gene_symbol:GNG4"", ""gene_symbol:CALM3"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"", ""gene_symbol:GNG2"")","0.0193704600484262","0.117322128322553","-0.958311888831703","-1.49538470327031","23","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"13","Activation of kainate receptors upon glutamate binding(wiki)","0.00923012534274635","0.0301084919327285","0.380730400722792","-0.355980293346891","-1.61685837317644","30","c(""gene_symbol:PLCB1"", ""gene_symbol:GNG7"", ""gene_symbol:NCALD"", ""gene_symbol:GRIK3"", ""gene_symbol:DLG3"", ""gene_symbol:GNG3"", ""gene_symbol:DLG4"", ""gene_symbol:GRIK4"", ""gene_symbol:GRIK2"", ""gene_symbol:GRIK1"", ""gene_symbol:GNB5"", ""gene_symbol:GNG4"", ""gene_symbol:CALM3"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"", ""gene_symbol:GNG2"")","0.0193704600484262","0.117322128322553","-0.958311888831703","-1.49538470327031","23","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"14","Activation of Na-permeable kainate receptors(reactome)","0.0472361809045226","0.117058593940577","0.147797789076295","-0.913065022298079","-1.4745523621248","2","c(""gene_symbol:GRIK2"", ""gene_symbol:GRIK1"")","0.0193704600484262","0.117322128322553","-0.958311888831703","-1.49538470327031","23","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"15","Activation of NMDA receptors and postsynaptic events(reactome)","2.23185584202683e-14","1.08510705462352e-12","0.97599468306432","-0.510714222111058","-3.02339343378318","86","c(""gene_symbol:NRGN"", ""gene_symbol:ADCY1"", ""gene_symbol:GRIN2A"", ""gene_symbol:CAMK4"", ""gene_symbol:CAMK2A"", ""gene_symbol:GRIA3"", ""gene_symbol:GRIN2B"", ""gene_symbol:NEFL"", ""gene_symbol:GRIN1"", ""gene_symbol:DLG2"", ""gene_symbol:CAMK2B"", ""gene_symbol:ACTN2"", ""gene_symbol:PRKAR1B"", ""gene_symbol:LRRC7"", ""gene_symbol:GRIA4"", ""gene_symbol:GRIA2"", ""gene_symbol:LIN7A"", ""gene_symbol:TUBA4A"", ""gene_symbol:RASGRF1"", ""gene_symbol:GRIN2C"", ""gene_symbol:TUBA8"", ""gene_symbol:LIN7B"", ""gene_symbol:RASGRF2"", ""gene_symbol:ERBB4"", 
""gene_symbol:APBA1"", ""gene_symbol:MAPT"", ""gene_symbol:PPM1E"", ""gene_symbol:DLG3"", ""gene_symbol:TUBB4A"", ""gene_symbol:GRIA1"", ""gene_symbol:DLG4"", ""gene_symbol:ADCY8"", ""gene_symbol:KIF17"", ""gene_symbol:CAMKK1"", ""gene_symbol:GRIN3A"")","0.0193704600484262","0.117322128322553","-0.958311888831703","-1.49538470327031","23","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"16","Anti-inflammatory response favouring Leishmania parasite infection(reactome)","0.00447154471544715","0.0164668968601318","0.310441924215386","0.44025745120188","1.52386701340394","71","c(""gene_symbol:FCGR3A"", ""gene_symbol:HCK"", ""gene_symbol:FCGR2A"", ""gene_symbol:FGR"", ""gene_symbol:FCGR1A"", ""gene_symbol:ITPR3"", ""gene_symbol:MYH9"", ""gene_symbol:RHBDF2"", ""gene_symbol:LYN"", ""gene_symbol:ADCY7"", ""gene_symbol:PLCG2"", ""gene_symbol:SYK"", ""gene_symbol:ADAM17"", ""gene_symbol:GNGT2"", ""gene_symbol:IGKC"", ""gene_symbol:FURIN"", ""gene_symbol:GNAI3"", ""gene_symbol:GNG5"")","0.000814332247557003","0.0243684788577705","-0.956199414659486","-1.64041015275009","0","6","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"17","Axon guidance(reactome)","4.251415668083e-06","4.3515743329451e-05","0.610526878385931","0.35947684317503","1.3924269652375","523","c(""gene_symbol:COL3A1"", ""gene_symbol:PTPRC"", ""gene_symbol:EPHA2"", ""gene_symbol:COL5A1"", ""gene_symbol:COL4A1"", ""gene_symbol:COL5A2"", ""gene_symbol:MSN"", ""gene_symbol:PSMB8"", ""gene_symbol:COL6A2"", ""gene_symbol:SHC1"", ""gene_symbol:TUBB6"", ""gene_symbol:LAMB1"", ""gene_symbol:COL5A3"", ""gene_symbol:EFNA4"", ""gene_symbol:ITGA5"", ""gene_symbol:EPHB4"", ""gene_symbol:VASP"", ""gene_symbol:COL6A1"", ""gene_symbol:PSMB9"", ""gene_symbol:COL4A2"", ""gene_symbol:DOK1"", ""gene_symbol:RHOC"", ""gene_symbol:RPLP0"", ""gene_symbol:MMP2"", 
""gene_symbol:ARPC1B"", ""gene_symbol:MYH9"", ""gene_symbol:ITGB1"", ""gene_symbol:LYN"", ""gene_symbol:FES"", ""gene_symbol:MAPK12"", ""gene_symbol:MYL12A"", ""gene_symbol:PABPC1"", ""gene_symbol:COL6A3"", ""gene_symbol:TYROBP"", ""gene_symbol:EFNA1"", ""gene_symbol:LAMC1"", ""gene_symbol:KIF4A"", ""gene_symbol:MET"", ""gene_symbol:TLN1"", ""gene_symbol:RPS2"", ""gene_symbol:RPS6KA6"", ""gene_symbol:RPS12"", ""gene_symbol:RPS27L"", ""gene_symbol:RPS20"", ""gene_symbol:PFN1"", ""gene_symbol:RPLP2"", ""gene_symbol:RPS18"", ""gene_symbol:ITGA1"", 
""gene_symbol:FGFR1"", ""gene_symbol:RPL18"", ""gene_symbol:RPL32"", ""gene_symbol:RPS3A"", ""gene_symbol:RPL39"", ""gene_symbol:RPL12"", ""gene_symbol:RPS9"", ""gene_symbol:UNC5B"", ""gene_symbol:RPS16"", ""gene_symbol:RPS28"", ""gene_symbol:CXCR4"", ""gene_symbol:RPL23"", ""gene_symbol:RPSA"", ""gene_symbol:MYO9B"", ""gene_symbol:RPS4X"", ""gene_symbol:RPS19"", ""gene_symbol:RPL34"", ""gene_symbol:RPL10A"", ""gene_symbol:SH3KBP1"", ""gene_symbol:RPL35"", ""gene_symbol:RPL27"", ""gene_symbol:DPYSL3"", ""gene_symbol:ERBB2"", ""gene_symbol:NTN4"", 
""gene_symbol:RPS8"", ""gene_symbol:RPS17"", ""gene_symbol:NRP2"", ""gene_symbol:RPS10"", ""gene_symbol:MAGOHB"", ""gene_symbol:RPS5"", ""gene_symbol:MAGOH"", ""gene_symbol:PSME1"", ""gene_symbol:RPL8"", ""gene_symbol:RPS11"", ""gene_symbol:RPL10"", ""gene_symbol:RPS3"", ""gene_symbol:RPS27A"", ""gene_symbol:RPL23A"", ""gene_symbol:RBM8A"", ""gene_symbol:RPL30"", ""gene_symbol:RPL28"", ""gene_symbol:PDLIM7"", ""gene_symbol:RPS23"", ""gene_symbol:FAU"", ""gene_symbol:RPL5"", ""gene_symbol:RPL37A"", ""gene_symbol:RPL35A"", ""gene_symbol:ROCK1"", 
""gene_symbol:RPS13"", ""gene_symbol:RPL27A"", ""gene_symbol:ACTB"", ""gene_symbol:NRAS"", ""gene_symbol:RPS7"", ""gene_symbol:RPL13"", ""gene_symbol:PSMA5"", ""gene_symbol:RPL7"", ""gene_symbol:RPL22"", ""gene_symbol:CD72"", ""gene_symbol:RPS27"", ""gene_symbol:VAV2"", ""gene_symbol:LDB1"", ""gene_symbol:PSME4"", ""gene_symbol:RPL13A"", ""gene_symbol:RPL36"", ""gene_symbol:RPL31"", ""gene_symbol:RPS14"", ""gene_symbol:RPL18A"", ""gene_symbol:RPL7A"", ""gene_symbol:RPL17"", ""gene_symbol:PAK4"", ""gene_symbol:RPS26"", ""gene_symbol:SIAH2"", ""gene_symbol:RPS24"", 
""gene_symbol:RPS15A"", ""gene_symbol:RPL11"", ""gene_symbol:RPS6KA1"", ""gene_symbol:MMP9"", ""gene_symbol:RPLP1"", ""gene_symbol:RPS25"", ""gene_symbol:EFNB1"", ""gene_symbol:RPL14"", ""gene_symbol:RPL38"", ""gene_symbol:RPL41"", ""gene_symbol:RPL37"", ""gene_symbol:YES1"", ""gene_symbol:RPL19"", ""gene_symbol:RPL24"", ""gene_symbol:RPL6"", ""gene_symbol:MYO10"", ""gene_symbol:AGRN"", ""gene_symbol:GDNF"", ""gene_symbol:PSME2"", ""gene_symbol:APH1A"", ""gene_symbol:COL4A5"", ""gene_symbol:ETF1"", ""gene_symbol:PSMB10"", ""gene_symbol:EIF4G1"", 
""gene_symbol:RPL4"", ""gene_symbol:PLXNA3"", ""gene_symbol:ACTR3"", ""gene_symbol:RPS6"", ""gene_symbol:ARPC5"", ""gene_symbol:SEM1"", ""gene_symbol:ITGA9"", ""gene_symbol:RPS29"", ""gene_symbol:RPL26"", ""gene_symbol:RPL29"", ""gene_symbol:RPS15"", ""gene_symbol:NCK2"", ""gene_symbol:ITGAV"", ""gene_symbol:NCBP1"", ""gene_symbol:PAK2"", ""gene_symbol:RPL3"", ""gene_symbol:RHOA"", ""gene_symbol:PIK3CD"", ""gene_symbol:RPL9"", ""gene_symbol:PSMA7"", ""gene_symbol:MAPK7"", ""gene_symbol:GFRA1"", ""gene_symbol:RPS21"", ""gene_symbol:PSMA4"", ""gene_symbol:PSMA1"", 
""gene_symbol:EIF4A3"", ""gene_symbol:RASA1"", ""gene_symbol:NCSTN"", ""gene_symbol:GSPT1"", ""gene_symbol:RPL21"", ""gene_symbol:GAB2"", ""gene_symbol:RRAS"", ""gene_symbol:CFL1"", ""gene_symbol:TREM2"", ""gene_symbol:ACTG1"", ""gene_symbol:SEMA3A"", ""gene_symbol:RPL36A"", ""gene_symbol:DNM2"", ""gene_symbol:ARPC2"")","0.0991136180499597","0.382449287040605","-0.889978337212022","-1.44546127975574","122","4","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"18","Azathioprine ADME(reactome)","0.0211711711711712","0.0611478522369611","0.147797789076295","0.548478034185972","1.52773784027992","18","c(""gene_symbol:VAV1"", ""gene_symbol:SLC29A1"", ""gene_symbol:IMPDH2"", ""gene_symbol:NME1-NME2"", ""gene_symbol:VAV2"", ""gene_symbol:XDH"", ""gene_symbol:GMPS"", ""gene_symbol:ABCC4"", ""gene_symbol:SLC29A2"", ""gene_symbol:VAV3"", ""gene_symbol:TPMT"")","0.21989121989122","0.589646721390426","-0.702486763293692","-1.289563385819","282","9","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"19","Breast cancer pathway(wiki)","0.000739952065846169","0.00358903116023249","0.477270815362862","0.405510380355169","1.48046122869978","136","c(""gene_symbol:NFKB2"", ""gene_symbol:SHC1"", ""gene_symbol:CDK6"", ""gene_symbol:CCND1"", ""gene_symbol:E2F2"", ""gene_symbol:MYC"", ""gene_symbol:BRCA1"", ""gene_symbol:TP53"", ""gene_symbol:NOTCH2"", ""gene_symbol:BAK1"", ""gene_symbol:LRP5"", ""gene_symbol:TCF7"", ""gene_symbol:FGFR1"", ""gene_symbol:NOTCH1"", ""gene_symbol:WNT5A"", ""gene_symbol:SP1"", ""gene_symbol:ATM"", ""gene_symbol:CDKN1A"", ""gene_symbol:CDK4"", ""gene_symbol:ERBB2"", ""gene_symbol:HES1"", ""gene_symbol:WNT7B"", ""gene_symbol:NOTCH4"", ""gene_symbol:NRAS"", ""gene_symbol:E2F1"", 
""gene_symbol:GADD45A"", ""gene_symbol:FZD5"", ""gene_symbol:TCF7L1"", ""gene_symbol:SFRP4"", ""gene_symbol:AXIN1"", ""gene_symbol:RAD51"", ""gene_symbol:POLK"", ""gene_symbol:ATR"", ""gene_symbol:MRE11"", ""gene_symbol:RAD50"", ""gene_symbol:BAX"", ""gene_symbol:LEF1"", ""gene_symbol:FZD7"", ""gene_symbol:AKT1"", ""gene_symbol:PIK3CD"", ""gene_symbol:GADD45G"", ""gene_symbol:WNT11"", ""gene_symbol:ESR1"", ""gene_symbol:NOTCH3"", ""gene_symbol:TCF7L2"", ""gene_symbol:PARP1"", ""gene_symbol:PIK3CA"", ""gene_symbol:JUN"", ""gene_symbol:E2F3"", ""gene_symbol:BRCA2"", 
""gene_symbol:IGF1R"", ""gene_symbol:CSNK2A2"", ""gene_symbol:DVL1"", ""gene_symbol:RPS6KB2"", ""gene_symbol:NCOA3"", ""gene_symbol:DVL2"")","0.155593412833617","0.483737468096375","0.786220596169983","1.2835200037434","273","4","c(""hmdb:HMDB0000151"", ""hmdb:HMDB0000429"", ""hmdb:HMDB0244189"")"
"20","Cannabinoid receptor signaling(wiki)","0.00589198450281577","0.0208697872588895","0.407017918923954","-0.405109727807884","-1.75194898836579","24","c(""gene_symbol:ADCY1"", ""gene_symbol:CNR1"", ""gene_symbol:FAAH"", ""gene_symbol:PRKAR1B"", ""gene_symbol:ADORA2A"", ""gene_symbol:MAPK10"")","0.114591291061879","0.420172023052972","-0.724033990534504","-1.39310135534764","149","11","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0000112"")"
