"","pathway","pval_rna","padj_rna","log2err_rna","ES_rna","NES_rna","size_rna","leadingEdge_rna","pval_metabolites","padj_metabolites","ES_metabolites","NES_metabolites","nMoreExtreme_metabolites","size_metabolites","leadingEdge_metabolites"
"33","Diseases associated with glycosaminoglycan metabolism(reactome)","0.0105574324324324","0.0336848078547297","0.204034791595474","0.481073621285936","1.53639881286416","39","c(""gene_symbol:SDC1"", ""gene_symbol:BGN"", ""gene_symbol:HSPG2"", ""gene_symbol:B4GALT1"", ""gene_symbol:VCAN"", ""gene_symbol:CHST14"", ""gene_symbol:CSPG4"", ""gene_symbol:CHSY1"", ""gene_symbol:EXT1"", ""gene_symbol:AGRN"", ""gene_symbol:HEXB"", ""gene_symbol:SLC26A2"", ""gene_symbol:HEXA"", ""gene_symbol:SDC4"", ""gene_symbol:SDC2"", ""gene_symbol:EXT2"")","0.27755905511811","0.398213460649931","0.86","1.16231685997498","422","1","hmdb:HMDB0001448"
"34","Diseases of glycosylation(reactome)","0.000593597720904804","0.00299290505206817","0.477270815362862","0.418970352003448","1.51881871095098","123","c(""gene_symbol:THBS1"", ""gene_symbol:SDC1"", ""gene_symbol:BGN"", ""gene_symbol:ADAMTS7"", ""gene_symbol:HSPG2"", ""gene_symbol:ADAMTS14"", ""gene_symbol:THBS2"", ""gene_symbol:B4GALT1"", ""gene_symbol:VCAN"", ""gene_symbol:CFP"", ""gene_symbol:CHST14"", ""gene_symbol:CSPG4"", ""gene_symbol:CHSY1"", ""gene_symbol:NOTCH2"", ""gene_symbol:GALNT12"", ""gene_symbol:NOTCH1"", ""gene_symbol:ADAMTS17"", ""gene_symbol:EXT1"", ""gene_symbol:ALG13"", ""gene_symbol:ADAMTS10"", ""gene_symbol:NOTCH4"", ""gene_symbol:ADAMTS4"", ""gene_symbol:ADAMTS9"", 
""gene_symbol:ADAMTS6"", ""gene_symbol:MOGS"", ""gene_symbol:GALK1"", ""gene_symbol:ALG8"", ""gene_symbol:AGRN"", ""gene_symbol:HEXB"", ""gene_symbol:SLC26A2"", ""gene_symbol:GALNT3"", ""gene_symbol:CTSA"", ""gene_symbol:HEXA"", ""gene_symbol:GLB1"", ""gene_symbol:MGAT2"", ""gene_symbol:PMM2"", ""gene_symbol:SDC4"", ""gene_symbol:NOTCH3"", ""gene_symbol:DPM3"", ""gene_symbol:C1GALT1"", ""gene_symbol:ADAMTS13"", ""gene_symbol:SDC2"", ""gene_symbol:DPAGT1"", ""gene_symbol:EXT2"", ""gene_symbol:ALG6"")","0.27755905511811","0.398213460649931","0.86","1.16231685997498","422","1","hmdb:HMDB0001448"
"35","Diseases of metabolism(reactome)","0.0116046418567427","0.036344599189369","0.189157545389626","0.35238852597005","1.31668301491391","204","c(""gene_symbol:THBS1"", ""gene_symbol:SDC1"", ""gene_symbol:BGN"", ""gene_symbol:CSF2RB"", ""gene_symbol:ADAMTS7"", ""gene_symbol:HSPG2"", ""gene_symbol:ADAMTS14"", ""gene_symbol:THBS2"", ""gene_symbol:B4GALT1"", ""gene_symbol:VCAN"", ""gene_symbol:CFP"", ""gene_symbol:CHST14"", ""gene_symbol:CSPG4"", ""gene_symbol:CUBN"", ""gene_symbol:CHSY1"", ""gene_symbol:NOTCH2"", ""gene_symbol:GUSB"", ""gene_symbol:APRT"", ""gene_symbol:TBXAS1"", ""gene_symbol:GALNT12"", ""gene_symbol:NOTCH1"", ""gene_symbol:CSF2RA"", ""gene_symbol:ADAMTS17"", ""gene_symbol:AHCY"", 
""gene_symbol:EXT1"", ""gene_symbol:ALG13"", ""gene_symbol:ADAMTS10"", ""gene_symbol:NOTCH4"", ""gene_symbol:RPS27A"", ""gene_symbol:ADAMTS4"", ""gene_symbol:ADAMTS9"", ""gene_symbol:ADAMTS6"", ""gene_symbol:MOGS"", ""gene_symbol:PNP"", ""gene_symbol:ADA"", ""gene_symbol:RPIA"", ""gene_symbol:GALK1"", ""gene_symbol:ALG8"", ""gene_symbol:AGRN"", ""gene_symbol:HEXB"", ""gene_symbol:MTRR"", ""gene_symbol:SLC26A2"", ""gene_symbol:MTR"", ""gene_symbol:GALNT3"", ""gene_symbol:UGT1A4"", ""gene_symbol:UGT1A1"", ""gene_symbol:GALNS"", ""gene_symbol:CTSA"", 
""gene_symbol:NAGLU"", ""gene_symbol:HEXA"", ""gene_symbol:GLB1"", ""gene_symbol:MGAT2"", ""gene_symbol:PMM2"", ""gene_symbol:SDC4"", ""gene_symbol:NOTCH3"", ""gene_symbol:DPM3"", ""gene_symbol:C1GALT1"", ""gene_symbol:GYS1"", ""gene_symbol:ADAMTS13"", ""gene_symbol:SDC2"", ""gene_symbol:DPAGT1"", ""gene_symbol:EXT2"", ""gene_symbol:ALG6"")","0.0183150183150183","0.216566173690094","0.865979381443299","1.68197466116086","14","4","c(""hmdb:HMDB0015167"", ""hmdb:HMDB0001448"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"36","DNA Repair(reactome)","9.4173710589229e-16","5.57399179777408e-14","1.01754479730988","0.488504716101342","1.85964193208227","302","c(""gene_symbol:PCLAF"", ""gene_symbol:CCNA2"", ""gene_symbol:EXO1"", ""gene_symbol:CHEK1"", ""gene_symbol:POLE"", ""gene_symbol:TOPBP1"", ""gene_symbol:BRIP1"", ""gene_symbol:RBBP8"", ""gene_symbol:CDK2"", ""gene_symbol:ISG15"", ""gene_symbol:DNA2"", ""gene_symbol:BRCA1"", ""gene_symbol:BARD1"", ""gene_symbol:TP53"", ""gene_symbol:CLSPN"", ""gene_symbol:TRIM25"", ""gene_symbol:RAD51AP1"", ""gene_symbol:ACTL6A"", ""gene_symbol:POLD1"", ""gene_symbol:FANCA"", ""gene_symbol:KPNA2"", ""gene_symbol:CHEK2"", ""gene_symbol:POLE2"", ""gene_symbol:LIG1"", 
""gene_symbol:UBA7"", ""gene_symbol:POLQ"", ""gene_symbol:NEIL3"", ""gene_symbol:SPIDR"", ""gene_symbol:RTEL1"", ""gene_symbol:RFC3"", ""gene_symbol:HMGN1"", ""gene_symbol:FEN1"", ""gene_symbol:USP43"", ""gene_symbol:BLM"", ""gene_symbol:UBE2T"", ""gene_symbol:DTL"", ""gene_symbol:UBE2L6"", ""gene_symbol:H2AZ1"", ""gene_symbol:PCNA"", ""gene_symbol:RFC4"", ""gene_symbol:TIMELESS"", ""gene_symbol:PALB2"", ""gene_symbol:ATM"", ""gene_symbol:RHNO1"", ""gene_symbol:POLH"", ""gene_symbol:GEN1"", ""gene_symbol:H2BC11"", ""gene_symbol:PPP4C"", ""gene_symbol:USP1"", 
""gene_symbol:MDC1"", ""gene_symbol:RPS27A"", ""gene_symbol:MSH6"", ""gene_symbol:POT1"", ""gene_symbol:RPA3"", ""gene_symbol:RAD18"", ""gene_symbol:TIPIN"", ""gene_symbol:FANCD2"", ""gene_symbol:ACTB"", ""gene_symbol:FANCI"", ""gene_symbol:RAD9A"", ""gene_symbol:RPA2"", ""gene_symbol:UNG"", ""gene_symbol:UIMC1"", ""gene_symbol:RMI2"", ""gene_symbol:EME1"", ""gene_symbol:POLR2A"", ""gene_symbol:DDB1"", ""gene_symbol:RAD51"", ""gene_symbol:ASCC2"", ""gene_symbol:DCLRE1A"", ""gene_symbol:POLK"", ""gene_symbol:ATR"", ""gene_symbol:RIF1"", ""gene_symbol:MRE11"", 
""gene_symbol:TOP3A"", ""gene_symbol:DCLRE1B"", ""gene_symbol:FANCB"", ""gene_symbol:RAD50"", ""gene_symbol:RFC2"", ""gene_symbol:XRCC1"", ""gene_symbol:SEM1"", ""gene_symbol:BAZ1B"", ""gene_symbol:SMARCA5"", ""gene_symbol:NTHL1"", ""gene_symbol:DCLRE1C"", ""gene_symbol:H2AX"", ""gene_symbol:TERF1"", ""gene_symbol:POLD2"", ""gene_symbol:RPA1"", ""gene_symbol:POLD4"", ""gene_symbol:NSD2"", ""gene_symbol:OGG1"", ""gene_symbol:POLD3"", ""gene_symbol:TDP1"", ""gene_symbol:RAD17"", ""gene_symbol:CENPS"", ""gene_symbol:UBXN1"", ""gene_symbol:LIG3"", 
""gene_symbol:RNF4"", ""gene_symbol:UBE2I"", ""gene_symbol:H2AJ"", ""gene_symbol:PPIE"", ""gene_symbol:POLR2D"", ""gene_symbol:PPP4R2"", ""gene_symbol:POLR2F"", ""gene_symbol:POLE3"", ""gene_symbol:XRCC2"", ""gene_symbol:SUMO2"", ""gene_symbol:ALKBH3"", ""gene_symbol:GTF2H1"", ""gene_symbol:PARP1"", ""gene_symbol:RUVBL1"", ""gene_symbol:FANCL"", ""gene_symbol:FANCM"", ""gene_symbol:ACTR5"", ""gene_symbol:CENPX"", ""gene_symbol:POLR2H"", ""gene_symbol:ALKBH5"", ""gene_symbol:TDP2"", ""gene_symbol:SIRT6"", ""gene_symbol:USP10"", ""gene_symbol:MLH1"", 
""gene_symbol:CHD1L"", ""gene_symbol:FANCF"", ""gene_symbol:FANCE"", ""gene_symbol:BRCA2"", ""gene_symbol:EYA3"", ""gene_symbol:UVSSA"", ""gene_symbol:YY1"", ""gene_symbol:ISY1"", ""gene_symbol:KDM4A"", ""gene_symbol:ZNF830"", ""gene_symbol:TDG"", ""gene_symbol:XRCC6"", ""gene_symbol:PIAS3"", ""gene_symbol:POLR2G"", ""gene_symbol:RAD1"", ""gene_symbol:POLM"", ""gene_symbol:MAD2L2"", ""gene_symbol:TINF2"", ""gene_symbol:NPLOC4"", ""gene_symbol:MSH2"", ""gene_symbol:H4C16"", ""gene_symbol:ERCC2"", ""gene_symbol:MUTYH"", ""gene_symbol:FAAP24"", ""gene_symbol:APEX1"", 
""gene_symbol:PAXIP1"", ""gene_symbol:TCEA1"", ""gene_symbol:MBD4"", ""gene_symbol:EP300"", ""gene_symbol:HUS1"", ""gene_symbol:GTF2H2"", ""gene_symbol:CUL4A"", ""gene_symbol:RAD51C"", ""gene_symbol:COPS7B"", ""gene_symbol:ABRAXAS1"", ""gene_symbol:WRN"", ""gene_symbol:REV1"", ""gene_symbol:NEIL1"", ""gene_symbol:USP7"", ""gene_symbol:MPG"", ""gene_symbol:XRCC5"", ""gene_symbol:AQR"", ""gene_symbol:POLR2K"", ""gene_symbol:GTF2H3"", ""gene_symbol:NFRKB"", ""gene_symbol:FAAP100"", ""gene_symbol:RNF111"", ""gene_symbol:ERCC3"", ""gene_symbol:ERCC1"", 
""gene_symbol:SLX4"", ""gene_symbol:ALKBH2"", ""gene_symbol:POLN"", ""gene_symbol:POLL"", ""gene_symbol:PNKP"", ""gene_symbol:ACD"", ""gene_symbol:XPC"", ""gene_symbol:INO80E"", ""gene_symbol:POLE4"", ""gene_symbol:MUS81"", ""gene_symbol:POLR2E"", ""gene_symbol:PARP2"", ""gene_symbol:VCP"", ""gene_symbol:RAD52"", ""gene_symbol:CUL4B"", ""gene_symbol:RMI1"", ""gene_symbol:PIAS4"", ""gene_symbol:INO80D"", ""gene_symbol:SPRTN"", ""gene_symbol:INO80"", ""gene_symbol:INO80C"", ""gene_symbol:SMUG1"", ""gene_symbol:XPA"", ""gene_symbol:POLR2B"", ""gene_symbol:XRCC3"", 
""gene_symbol:INO80B"", ""gene_symbol:POLR2J"", ""gene_symbol:POLR2C"", ""gene_symbol:MSH3"")","0.0438788942518649","0.216566173690094","-0.829895725172935","-1.40604778767072","99","5","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"37","Drug ADME(reactome)","0.00867410161090459","0.0288588432291027","0.22301302877081","0.452509818761767","1.51711220692865","54","c(""gene_symbol:ABCG2"", ""gene_symbol:VAV1"", ""gene_symbol:ABCB1"", ""gene_symbol:SLC29A1"", ""gene_symbol:IMPDH2"", ""gene_symbol:NME1-NME2"", ""gene_symbol:SLC29A3"", ""gene_symbol:ABCC1"", ""gene_symbol:PNP"", ""gene_symbol:VAV2"", ""gene_symbol:ADA"", ""gene_symbol:ABCC3"", ""gene_symbol:SLC16A1"", ""gene_symbol:XDH"", ""gene_symbol:UGT1A3"", ""gene_symbol:UGT1A4"", ""gene_symbol:UGT1A1"", ""gene_symbol:UGT1A6"", ""gene_symbol:GMPS"", ""gene_symbol:UGT1A10"")","0.235897435897436","0.394900127496813","-0.680403595724444","-1.19098452243362","551","6","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"38","ESR-mediated signaling(reactome)","0.00213039057398898","0.00884198689448271","0.431707695803346","0.3845087361356","1.42370707343406","171","c(""gene_symbol:RUNX1"", ""gene_symbol:GREB1"", ""gene_symbol:SHC1"", ""gene_symbol:ZNF217"", ""gene_symbol:CCND1"", ""gene_symbol:MMP2"", ""gene_symbol:MYC"", ""gene_symbol:MOV10"", ""gene_symbol:KPNA2"", ""gene_symbol:GNGT2"", ""gene_symbol:CBFB"", ""gene_symbol:GNAI3"", ""gene_symbol:HDAC1"", ""gene_symbol:GNG5"", ""gene_symbol:H2AZ1"", ""gene_symbol:SP1"", ""gene_symbol:H3-3A"", ""gene_symbol:CHD1"", ""gene_symbol:H2BC11"", ""gene_symbol:CAV1"", ""gene_symbol:HBEGF"", ""gene_symbol:NRAS"", ""gene_symbol:STAG1"", ""gene_symbol:PPID"", ""gene_symbol:BTC"", 
""gene_symbol:XPO1"", ""gene_symbol:GNAI2"", ""gene_symbol:POLR2A"", ""gene_symbol:AXIN1"", ""gene_symbol:MMP9"", ""gene_symbol:SMC3"", ""gene_symbol:TLE3"", ""gene_symbol:PRMT1"", ""gene_symbol:AKT1"", ""gene_symbol:FKBP4"", ""gene_symbol:H3C14"", ""gene_symbol:H2AX"", ""gene_symbol:GNG11"", ""gene_symbol:FKBP5"", ""gene_symbol:H2AJ"", ""gene_symbol:POLR2D"", ""gene_symbol:POLR2F"", ""gene_symbol:KDM1A"", ""gene_symbol:ESR1"", ""gene_symbol:PIK3CA"", ""gene_symbol:TNRC6A"", ""gene_symbol:RAD21"", ""gene_symbol:MED1"", ""gene_symbol:JUN"", ""gene_symbol:POLR2H"", 
""gene_symbol:CTSD"", ""gene_symbol:CCNT1"", ""gene_symbol:GTF2A2"", ""gene_symbol:GNB4"", ""gene_symbol:YY1"", ""gene_symbol:IGF1R"", ""gene_symbol:POU2F1"", ""gene_symbol:POLR2G"", ""gene_symbol:STAG2"", ""gene_symbol:S1PR3"", ""gene_symbol:AGO2"", ""gene_symbol:H4C16"", ""gene_symbol:NCOA3"", ""gene_symbol:EP300"", ""gene_symbol:HSP90AB1"", ""gene_symbol:TBP"", ""gene_symbol:AGO1"", ""gene_symbol:BCL2"", ""gene_symbol:PTGES3"", ""gene_symbol:POLR2K"", ""gene_symbol:SMC1A"", ""gene_symbol:CREB1"", ""gene_symbol:KAT2B"", ""gene_symbol:CDK9"", 
""gene_symbol:SPHK1"", ""gene_symbol:NRIP1"", ""gene_symbol:POLR2E"", ""gene_symbol:USF1"", ""gene_symbol:GTF2F1"", ""gene_symbol:CDKN1B"", ""gene_symbol:POLR2B"", ""gene_symbol:SRF"", ""gene_symbol:POLR2J"", ""gene_symbol:POLR2C"", ""gene_symbol:GTF2A1"", ""gene_symbol:CARM1"", ""gene_symbol:EGFR"", ""gene_symbol:NOS3"", ""gene_symbol:CREBBP"", ""gene_symbol:POLR2I"", ""gene_symbol:GNG10"", ""gene_symbol:POLR2L"", ""gene_symbol:GTF2F2"", ""gene_symbol:ZDHHC7"", ""gene_symbol:H2AZ2"")","0.297674418604651","0.398213460649931","-0.87","-1.16098807495741","447","1","hmdb:HMDB0000220"
"39","Factors involved in megakaryocyte development and platelet production(reactome)","0.00161848210766951","0.00694315223500239","0.45505986738723","0.406366646987194","1.47312874049256","123","c(""gene_symbol:KIF23"", ""gene_symbol:CENPE"", ""gene_symbol:KIF20B"", ""gene_symbol:KIF11"", ""gene_symbol:KIF2C"", ""gene_symbol:TUBB6"", ""gene_symbol:IRF1"", ""gene_symbol:KIF15"", ""gene_symbol:KIF18B"", ""gene_symbol:KIF22"", ""gene_symbol:DOCK8"", ""gene_symbol:CDK2"", ""gene_symbol:KIF20A"", ""gene_symbol:MAFF"", ""gene_symbol:TP53"", ""gene_symbol:RACGAP1"", ""gene_symbol:KIFC1"", ""gene_symbol:DOCK2"", ""gene_symbol:KIF4A"", ""gene_symbol:KIF26B"", ""gene_symbol:KIF18A"", ""gene_symbol:CAPZA1"", ""gene_symbol:HDAC1"", ""gene_symbol:DOCK11"", 
""gene_symbol:SH2B3"", ""gene_symbol:EHD2"", ""gene_symbol:H3-3A"", ""gene_symbol:HMG20B"", ""gene_symbol:MICAL1"", ""gene_symbol:ACTB"", ""gene_symbol:DOCK7"", ""gene_symbol:EHD1"", ""gene_symbol:H3C14"", ""gene_symbol:RCOR1"", ""gene_symbol:DOCK5"", ""gene_symbol:KIF26A"", ""gene_symbol:SH2B2"", ""gene_symbol:KDM1A"", ""gene_symbol:SIN3A"", ""gene_symbol:JAK2"", ""gene_symbol:GATA2"")","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"40","Factors involved in megakaryocyte development and platelet production(wiki)","0.0213414634146341","0.0615961389295872","0.139646061021046","0.408563917480601","1.41416590455452","71","c(""gene_symbol:IRF1"", ""gene_symbol:DOCK8"", ""gene_symbol:CDK2"", ""gene_symbol:MAFF"", ""gene_symbol:TP53"", ""gene_symbol:DOCK2"", ""gene_symbol:CAPZA1"", ""gene_symbol:HDAC1"", ""gene_symbol:DOCK11"", ""gene_symbol:SH2B3"", ""gene_symbol:EHD2"", ""gene_symbol:H3-3A"", ""gene_symbol:HMG20B"", ""gene_symbol:MICAL1"", ""gene_symbol:DOCK7"", ""gene_symbol:EHD1"", ""gene_symbol:H3C14"", ""gene_symbol:RCOR1"", ""gene_symbol:DOCK5"", ""gene_symbol:SH2B2"", ""gene_symbol:KDM1A"", ""gene_symbol:SIN3A"", ""gene_symbol:JAK2"", ""gene_symbol:GATA2"", 
""gene_symbol:MAFG"", ""gene_symbol:MAFK"", ""gene_symbol:IRF2"", ""gene_symbol:JMJD1C"", ""gene_symbol:RAD51C"", ""gene_symbol:PHF21A"", ""gene_symbol:DOCK1"", ""gene_symbol:WEE1"", ""gene_symbol:CDC42"", ""gene_symbol:CBX5"", ""gene_symbol:CARMIL1"", ""gene_symbol:AKAP10"", ""gene_symbol:HDAC2"", ""gene_symbol:ABL1"", ""gene_symbol:PRKAR2A"", ""gene_symbol:DOCK6"", ""gene_symbol:SH2B1"", ""gene_symbol:CAPZB"", ""gene_symbol:MYB"", ""gene_symbol:DOCK10"", ""gene_symbol:MFN1"")","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"41","Fanconi Anemia Pathway(reactome)","0.00280167691022639","0.0111303973748683","0.431707695803346","0.522689209316109","1.66366795612881","38","c(""gene_symbol:FANCA"", ""gene_symbol:UBE2T"", ""gene_symbol:USP1"", ""gene_symbol:RPS27A"", ""gene_symbol:RPA3"", ""gene_symbol:FANCD2"", ""gene_symbol:FANCI"", ""gene_symbol:RPA2"", ""gene_symbol:EME1"", ""gene_symbol:DCLRE1A"", ""gene_symbol:ATR"", ""gene_symbol:DCLRE1B"", ""gene_symbol:FANCB"", ""gene_symbol:RPA1"", ""gene_symbol:CENPS"", ""gene_symbol:FANCL"", ""gene_symbol:FANCM"", ""gene_symbol:CENPX"", ""gene_symbol:FANCF"", ""gene_symbol:FANCE"", ""gene_symbol:FAAP24"", ""gene_symbol:FAAP100"", ""gene_symbol:ERCC1"", ""gene_symbol:SLX4"", 
""gene_symbol:POLN"", ""gene_symbol:MUS81"")","0.282905982905983","0.398213460649931","0.777777777777778","1.21313411863498","330","2","c(""hmdb:HMDB0014693"", ""hmdb:HMDB0030637"")"
"42","Fas ligand pathway and stress induction of heat shock proteins(wiki)","0.000105419684585435","0.000680148486330041","0.538434096309916","0.568804809394291","1.8165848120477","39","c(""gene_symbol:CASP8"", ""gene_symbol:LMNB1"", ""gene_symbol:LMNA"", ""gene_symbol:ARHGDIB"", ""gene_symbol:CASP6"", ""gene_symbol:MAPKAPK3"", ""gene_symbol:CASP3"", ""gene_symbol:MAPKAPK2"", ""gene_symbol:APAF1"", ""gene_symbol:RIPK2"", ""gene_symbol:CASP7"", ""gene_symbol:IL1A"", ""gene_symbol:ACTB"", ""gene_symbol:CFLAR"", ""gene_symbol:LMNB2"", ""gene_symbol:MAP3K1"", ""gene_symbol:FADD"", ""gene_symbol:DAXX"", ""gene_symbol:PAK2"", ""gene_symbol:ACTG1"", ""gene_symbol:PARP1"", ""gene_symbol:JUN"", ""gene_symbol:DFFB"", ""gene_symbol:FAF1"", 
""gene_symbol:MAP3K7"", ""gene_symbol:BCL2"")","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"43","Fc epsilon receptor (FCERI) signaling(reactome)","0.000276691556910758","0.0015500799978375","0.49849310876659","0.426114630879777","1.55281424992484","131","c(""gene_symbol:PSMB8"", ""gene_symbol:SHC1"", ""gene_symbol:PSMB9"", ""gene_symbol:LCP2"", ""gene_symbol:FCER1G"", ""gene_symbol:ITPR3"", ""gene_symbol:LAT2"", ""gene_symbol:LYN"", ""gene_symbol:NFKB1"", ""gene_symbol:VAV1"", ""gene_symbol:PLCG2"", ""gene_symbol:CARD11"", ""gene_symbol:SYK"", ""gene_symbol:BTK"", ""gene_symbol:NFATC3"", ""gene_symbol:IGKC"", ""gene_symbol:GRAP2"", ""gene_symbol:TEC"", ""gene_symbol:RELA"", ""gene_symbol:BCL10"", ""gene_symbol:MALT1"", ""gene_symbol:NFATC1"", ""gene_symbol:PSME1"", ""gene_symbol:CHUK"", ""gene_symbol:RPS27A"", 
""gene_symbol:NRAS"", ""gene_symbol:PSMA5"", ""gene_symbol:NFKBIA"", ""gene_symbol:VAV2"", ""gene_symbol:PSME4"", ""gene_symbol:MAP3K1"", ""gene_symbol:PSME2"", ""gene_symbol:PSMB10"", ""gene_symbol:SEM1"", ""gene_symbol:PAK2"", ""gene_symbol:PSMA7"", ""gene_symbol:PSMA4"", ""gene_symbol:TAB2"", ""gene_symbol:LAT"", ""gene_symbol:PSMA1"", ""gene_symbol:IKBKB"", ""gene_symbol:GAB2"", ""gene_symbol:PIK3CA"", ""gene_symbol:JUN"", ""gene_symbol:PSMB3"", ""gene_symbol:PSMD11"", ""gene_symbol:PLCG1"", ""gene_symbol:CDC34"", ""gene_symbol:TRAF6"", ""gene_symbol:PSMB2"", 
""gene_symbol:PSMA3"", ""gene_symbol:PSMD4"", ""gene_symbol:PSME3"", ""gene_symbol:PSMB4"", ""gene_symbol:MAP3K7"", ""gene_symbol:PSMC4"", ""gene_symbol:PSMD2"", ""gene_symbol:ITK"", ""gene_symbol:PSMA2"", ""gene_symbol:PSMD9"", ""gene_symbol:PSMA6"", ""gene_symbol:SOS1"", ""gene_symbol:PSMD7"", ""gene_symbol:PSMD1"", ""gene_symbol:VAV3"", ""gene_symbol:PSMD14"", ""gene_symbol:PSMD12"", ""gene_symbol:UBE2D1"", ""gene_symbol:NFATC2"", ""gene_symbol:PSMD8"", ""gene_symbol:PSMB6"", ""gene_symbol:TXK"", ""gene_symbol:UBE2D2"", ""gene_symbol:PSMD13"", 
""gene_symbol:PSMC6"", ""gene_symbol:ITPR2"", ""gene_symbol:PSMD10"", ""gene_symbol:PSMB1"", ""gene_symbol:PSMD3"", ""gene_symbol:CUL1"", ""gene_symbol:PSMC2"", ""gene_symbol:PSMB7"", ""gene_symbol:PSMD5"", ""gene_symbol:PIK3CB"", ""gene_symbol:PSMC3"")","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"44","Fc epsilon receptor (FCERI) signaling(wiki)","0.000276691556910758","0.0015500799978375","0.49849310876659","0.426114630879777","1.55281424992484","131","c(""gene_symbol:PSMB8"", ""gene_symbol:SHC1"", ""gene_symbol:PSMB9"", ""gene_symbol:LCP2"", ""gene_symbol:FCER1G"", ""gene_symbol:ITPR3"", ""gene_symbol:LAT2"", ""gene_symbol:LYN"", ""gene_symbol:NFKB1"", ""gene_symbol:VAV1"", ""gene_symbol:PLCG2"", ""gene_symbol:CARD11"", ""gene_symbol:SYK"", ""gene_symbol:BTK"", ""gene_symbol:NFATC3"", ""gene_symbol:IGKC"", ""gene_symbol:GRAP2"", ""gene_symbol:TEC"", ""gene_symbol:RELA"", ""gene_symbol:BCL10"", ""gene_symbol:MALT1"", ""gene_symbol:NFATC1"", ""gene_symbol:PSME1"", ""gene_symbol:CHUK"", ""gene_symbol:RPS27A"", 
""gene_symbol:NRAS"", ""gene_symbol:PSMA5"", ""gene_symbol:NFKBIA"", ""gene_symbol:VAV2"", ""gene_symbol:PSME4"", ""gene_symbol:MAP3K1"", ""gene_symbol:PSME2"", ""gene_symbol:PSMB10"", ""gene_symbol:SEM1"", ""gene_symbol:PAK2"", ""gene_symbol:PSMA7"", ""gene_symbol:PSMA4"", ""gene_symbol:TAB2"", ""gene_symbol:LAT"", ""gene_symbol:PSMA1"", ""gene_symbol:IKBKB"", ""gene_symbol:GAB2"", ""gene_symbol:PIK3CA"", ""gene_symbol:JUN"", ""gene_symbol:PSMB3"", ""gene_symbol:PSMD11"", ""gene_symbol:PLCG1"", ""gene_symbol:CDC34"", ""gene_symbol:TRAF6"", ""gene_symbol:PSMB2"", 
""gene_symbol:PSMA3"", ""gene_symbol:PSMD4"", ""gene_symbol:PSME3"", ""gene_symbol:PSMB4"", ""gene_symbol:MAP3K7"", ""gene_symbol:PSMC4"", ""gene_symbol:PSMD2"", ""gene_symbol:ITK"", ""gene_symbol:PSMA2"", ""gene_symbol:PSMD9"", ""gene_symbol:PSMA6"", ""gene_symbol:SOS1"", ""gene_symbol:PSMD7"", ""gene_symbol:PSMD1"", ""gene_symbol:VAV3"", ""gene_symbol:PSMD14"", ""gene_symbol:PSMD12"", ""gene_symbol:UBE2D1"", ""gene_symbol:NFATC2"", ""gene_symbol:PSMD8"", ""gene_symbol:PSMB6"", ""gene_symbol:TXK"", ""gene_symbol:UBE2D2"", ""gene_symbol:PSMD13"", 
""gene_symbol:PSMC6"", ""gene_symbol:ITPR2"", ""gene_symbol:PSMD10"", ""gene_symbol:PSMB1"", ""gene_symbol:PSMD3"", ""gene_symbol:CUL1"", ""gene_symbol:PSMC2"", ""gene_symbol:PSMB7"", ""gene_symbol:PSMD5"", ""gene_symbol:PIK3CB"", ""gene_symbol:PSMC3"")","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
