"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"41","Asparagine N-linked glycosylation(reactome)","0.000451875282422052","0.0513517448915207","-0.849444094243069","-1.93901524113593","0","22","c(""hmdb:HMDB0252741"", ""hmdb:HMDB0062500"", ""hmdb:HMDB0059626"", ""hmdb:HMDB0006480"", ""hmdb:HMDB0002817"", ""hmdb:HMDB0001367"", ""hmdb:HMDB0001121"", ""hmdb:HMDB0001062"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"42","Asparagine N-linked glycosylation(wiki)","0.000451875282422052","0.0513517448915207","-0.849444094243069","-1.93901524113593","0","22","c(""hmdb:HMDB0252741"", ""hmdb:HMDB0062500"", ""hmdb:HMDB0059626"", ""hmdb:HMDB0006480"", ""hmdb:HMDB0002817"", ""hmdb:HMDB0001367"", ""hmdb:HMDB0001121"", ""hmdb:HMDB0001062"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"43","Aspartate and asparagine metabolism(reactome)","0.254004576659039","0.581008417410987","-0.710202045149655","-1.23563275925141","443","5","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"44","Aspartate and asparagine metabolism(wiki)","0.254004576659039","0.581008417410987","-0.710202045149655","-1.23563275925141","443","5","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"45","Astrocytic Glutamate-Glutamine Uptake And Metabolism(reactome)","0.0425798371947401","0.262496278408151","-0.942249240121581","-1.3868677973234","67","2","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"46","Azathioprine ADME(reactome)","0.0718915733647613","0.315065060520993","-0.84607641727807","-1.40975382297021","121","4","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"47","Benzo(a)pyrene metabolism(wiki)","0.287339971550498","0.620682768520252","0.768996960486322","1.15944362399559","403","2","c(""hmdb:HMDB0062469"", ""hmdb:HMDB0060438"")"
"48","beta-Alanine metabolism(kegg)","0.254580520732883","0.581008417410987","0.532618620704825","1.23425145201043","263","10","c(""hmdb:HMDB0001491"", ""hmdb:HMDB0000194"", ""hmdb:HMDB0000210"", ""hmdb:HMDB0250782"")"
"49","Bile acid and bile salt metabolism(wiki)","0.267942583732057","0.598065935840753","0.631493992381769","1.21077545857419","335","5","c(""hmdb:HMDB0000314"", ""hmdb:HMDB0000526"", ""hmdb:HMDB0000949"")"
"50","Binding and Uptake of Ligands by Scavenger Receptors(reactome)","0.0202507232401157","0.172784396677762","0.742594484167518","1.72083416671728","20","10","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"")"
"51","Binding and uptake of ligands by scavenger receptors(wiki)","0.0202507232401157","0.172784396677762","0.742594484167518","1.72083416671728","20","10","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"")"
"52","Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB(reactome)","0.224666666666667","0.576821376193306","-0.88663967611336","-1.1817372687258","336","1","hmdb:HMDB0000259"
"53","Biomarkers for pyrimidine metabolism disorders(wiki)","0.0828729281767956","0.315065060520993","-0.681543474830953","-1.39990841840188","164","12","c(""hmdb:HMDB0304156"", ""hmdb:HMDB0002031"", ""hmdb:HMDB0246131"", ""hmdb:HMDB0000296"")"
"54","Biomarkers for urea cycle disorders(wiki)","0.227503461005999","0.576821376193306","-0.544756120336659","-1.22129333238606","492","20","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"55","Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine(wiki)","0.238544474393531","0.576821376193306","0.410044263002035","1.17523708615063","176","27","c(""hmdb:HMDB0002281"", ""hmdb:HMDB0304198"", ""hmdb:HMDB0001490"")"
"56","Biosynthesis of A2E, implicated in retinal degradation(reactome)","0.237414187643021","0.576821376193306","-0.719512195121951","-1.25183086284443","414","5","c(""hmdb:HMDB0244342"", ""hmdb:HMDB0006220"", ""hmdb:HMDB0006218"", ""hmdb:HMDB0002152"", ""hmdb:HMDB0001358"")"
"57","Biosynthesis of DHA-derived SPMs(wiki)","0.138266068759342","0.439295798040193","0.793507770229617","1.32353056392133","184","3","c(""hmdb:HMDB0011691"", ""hmdb:HMDB0250240"", ""hmdb:HMDB0060044"")"
"58","Biosynthesis of EPA-derived SPMs(wiki)","0.142247510668563","0.446494432044793","0.843971631205674","1.2724855583509","199","2","c(""hmdb:HMDB0011691"", ""hmdb:HMDB0250240"")"
"59","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein(reactome)","0.000502260170768458","0.0513517448915207","-0.934476456485546","-1.91943948778462","0","12","c(""hmdb:HMDB0252741"", ""hmdb:HMDB0062500"", ""hmdb:HMDB0059626"", ""hmdb:HMDB0006480"", ""hmdb:HMDB0002817"", ""hmdb:HMDB0001367"", ""hmdb:HMDB0001121"", ""hmdb:HMDB0001062"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"60","Biosynthesis of unsaturated fatty acids(kegg)","0.237209302325581","0.576821376193306","0.881578947368421","1.18349340804189","356","1","hmdb:HMDB0000511"
"61","Biotin Metabolism(kegg)","0.0163584637268848","0.172784396677762","0.962512664640324","1.45121402212887","22","2","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"")"
"62","Biotin metabolism, including IMDs(wiki)","0.0657698056801196","0.315065060520993","0.860951454620822","1.43602319598389","87","3","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"")"
"63","Biotin transport and metabolism(reactome)","0.0696784073506891","0.315065060520993","0.816502533587624","1.46978300645862","90","4","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"")"
"64","Burn wound healing(wiki)","0.0837209302325581","0.315065060520993","0.962550607287449","1.29219544322369","125","1","hmdb:HMDB0000895"
"65","Caffeine and theobromine metabolism(wiki)","0.00239234449760766","0.0767000144990576","0.904954040233197","1.73508561644323","2","5","c(""hmdb:HMDB0001847"", ""hmdb:HMDB0001860"", ""hmdb:HMDB0002825"")"
"66","Caffeine Metabolism(kegg)","0.275465013286094","0.608438380076592","0.545666120930652","1.19099798144308","310","8","c(""hmdb:HMDB0001847"", ""hmdb:HMDB0001860"", ""hmdb:HMDB0001889"", ""hmdb:HMDB0002825"")"
"67","Calcium regulation in cardiac cells(wiki)","0.0971599402092676","0.335932080854265","0.828876733620419","1.38252419425263","129","3","c(""hmdb:HMDB0000895"", ""hmdb:HMDB0000068"", ""hmdb:HMDB0062515"")"
"68","Calnexin/calreticulin cycle(reactome)","0.0202507232401157","0.172784396677762","0.742594484167518","1.72083416671728","20","10","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"")"
"69","Cardiac progenitor differentiation(wiki)","0.0772311212814645","0.315065060520993","-0.807926829268293","-1.40565753666853","134","5","c(""hmdb:HMDB0244343"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0001852"")"
"70","Carnitine metabolism(reactome)","0.0772311212814645","0.315065060520993","-0.807926829268293","-1.40565753666853","134","5","c(""hmdb:HMDB0244343"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0001852"")"
"71","Carnitine metabolism(wiki)","0.0772311212814645","0.315065060520993","-0.807926829268293","-1.40565753666853","134","5","c(""hmdb:HMDB0244343"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0001852"")"
"72","Catecholamine biosynthesis(reactome)","0.0251937984496124","0.191762868774748","0.713813463985376","1.68209515147952","25","11","c(""hmdb:HMDB0002281"", ""hmdb:HMDB0304198"", ""hmdb:HMDB0000027"", ""hmdb:HMDB0257929"", ""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"73","Cellular hexose transport(reactome)","0.0202507232401157","0.172784396677762","0.742594484167518","1.72083416671728","20","10","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"")"
"74","Cellular hexose transport(wiki)","0.0202507232401157","0.172784396677762","0.742594484167518","1.72083416671728","20","10","c(""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"")"
"75","Cellular response to hypoxia(reactome)","0.236130867709815","0.576821376193306","0.790273556231003","1.19152309185318","331","2","c(""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"76","Cellular response to hypoxia(wiki)","0.236130867709815","0.576821376193306","0.790273556231003","1.19152309185318","331","2","c(""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"77","Cellular response to starvation(reactome)","0.243189368770764","0.576821376193306","0.878542510121457","1.17941708172257","365","1","hmdb:HMDB0062762"
"78","Ceramide signalling(reactome)","0.0777408637873754","0.315065060520993","0.964574898785425","1.29491299410324","116","1","hmdb:HMDB0001565"
"79","Cerebral organic acidurias, including diseases(wiki)","0.0183767228177642","0.172784396677762","0.896999282090813","1.61468488754073","23","4","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000812"")"
"80","Choline catabolism(reactome)","0.15278647463995","0.468545188895846","-0.868029831277288","-1.27762652263768","243","2","hmdb:HMDB0000742"
"81","Choline catabolism(wiki)","0.15278647463995","0.468545188895846","-0.868029831277288","-1.27762652263768","243","2","hmdb:HMDB0000742"
"82","Chronic hyperglycemia impairment of neuron function(wiki)","0.00239234449760766","0.0767000144990576","0.903455284552846","1.73221202363307","2","5","c(""hmdb:HMDB0000107"", ""hmdb:HMDB0000247"", ""hmdb:HMDB0000765"", ""hmdb:HMDB0011632"", ""hmdb:HMDB0250766"")"
"83","Citric Acid Cycle(kegg)","0.0433854907539118","0.265328608194443","0.931299619338426","1.40415302160439","60","2","c(""hmdb:HMDB0304324"", ""hmdb:HMDB0059661"")"
"84","Citric acid cycle (TCA cycle)(reactome)","0.0106312292358804","0.165409419581786","0.996963562753036","1.33839380817596","15","1","hmdb:HMDB0304324"
"85","Class C/3 (Metabotropic glutamate/pheromone receptors)(reactome)","0.0227617602427921","0.182539682539683","0.504492763201163","1.5716137858899","14","37","c(""hmdb:HMDB0001847"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0248591"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0003546"", ""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0250761"", ""hmdb:HMDB0304632"", ""hmdb:HMDB0036931"", ""hmdb:HMDB0000055"", ""hmdb:HMDB0000163"", ""hmdb:HMDB0000186"", ""hmdb:HMDB0000258"", ""hmdb:HMDB0029902"", ""hmdb:HMDB0029933"", ""hmdb:HMDB0033368"", ""hmdb:HMDB0041627"", 
""hmdb:HMDB0246276"", ""hmdb:HMDB0246552"")"
"86","Class C/3 (metabotropic glutamate/pheromone receptors)(wiki)","0.0703296703296703","0.315065060520993","0.589901843849808","1.50500798599055","63","16","c(""hmdb:HMDB0001847"", ""hmdb:HMDB0248591"")"
"87","Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism(wiki)","0.00233918128654971","0.0767000144990576","0.722744137198967","1.88677961988612","1","18","c(""hmdb:HMDB0003259"", ""hmdb:HMDB0006753"", ""hmdb:HMDB0006754"", ""hmdb:HMDB0246609"", ""hmdb:HMDB0000314"", ""hmdb:HMDB0000526"", ""hmdb:HMDB0000949"", ""hmdb:HMDB0003128"", ""hmdb:HMDB0013221"")"
"88","Cobalamin (Cbl) metabolism(reactome)","0.0626666666666667","0.315065060520993","-0.967611336032389","-1.28965848048158","93","1","hmdb:HMDB0000742"
"89","Cobalamin (Cbl, vitamin B12) transport and metabolism(reactome)","0.0626666666666667","0.315065060520993","-0.967611336032389","-1.28965848048158","93","1","hmdb:HMDB0000742"
"90","Collagen biosynthesis and modifying enzymes(reactome)","0.236130867709815","0.576821376193306","0.790273556231003","1.19152309185318","331","2","c(""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"91","Collagen biosynthesis and modifying enzymes(wiki)","0.236130867709815","0.576821376193306","0.790273556231003","1.19152309185318","331","2","c(""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"92","Collagen formation(reactome)","0.236130867709815","0.576821376193306","0.790273556231003","1.19152309185318","331","2","c(""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"93","Conjugation of carboxylic acids(reactome)","0.24807903402854","0.581008417410987","-0.665418771055747","-1.22665581479667","451","7","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"94","Conjugation of phenylacetate with glutamine(reactome)","0.165443252399774","0.493067495884397","-0.732971165411265","-1.31832741154778","292","6","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"95","Creatine metabolism(reactome)","0.234834834834835","0.576821376193306","-0.787758682304769","-1.23870345378316","390","3","hmdb:HMDB0000562"
"96","Creatine metabolism(wiki)","0.234834834834835","0.576821376193306","-0.787758682304769","-1.23870345378316","390","3","hmdb:HMDB0000562"
"97","Cysteine and methionine catabolism(wiki)","0.240019714144899","0.576821376193306","-0.591264042615989","-1.2332563023835","486","13","c(""hmdb:HMDB0000742"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0303807"", ""hmdb:HMDB0001049"", ""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000050"")"
"98","Cytochrome P450 - arranged by substrate type(reactome)","0.273134328358209","0.605819956819675","0.374552343853481","1.13234080406594","182","33","c(""hmdb:HMDB0001847"", ""hmdb:HMDB0014010"", ""hmdb:HMDB0014397"", ""hmdb:HMDB0006408"", ""hmdb:HMDB0014992"", ""hmdb:HMDB0060552"", ""hmdb:HMDB0001860"")"
"99","Cytokine Signaling in Immune system(reactome)","0.0842266462480858","0.315065060520993","0.796737671932839","1.43420435655834","109","4","c(""hmdb:HMDB0001565"", ""hmdb:HMDB0250969"")"
"100","Cytosine methylation(wiki)","0.0106312292358804","0.165409419581786","0.996963562753036","1.33839380817596","15","1","hmdb:HMDB0304324"
"101","D-Arginine and D-Ornithine Metabolism(kegg)","0.243189368770764","0.576821376193306","0.878542510121457","1.17941708172257","365","1","hmdb:HMDB0062762"
"102","Death Receptor Signaling(reactome)","0.0777408637873754","0.315065060520993","0.964574898785425","1.29491299410324","116","1","hmdb:HMDB0001565"
"103","Defective CYP26B1 causes RHFCA(reactome)","0.0772311212814645","0.315065060520993","-0.807926829268293","-1.40565753666853","134","5","c(""hmdb:HMDB0244343"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0001852"")"
"104","Defective CYP26C1 causes FFDD4(reactome)","0.0772311212814645","0.315065060520993","-0.807926829268293","-1.40565753666853","134","5","c(""hmdb:HMDB0244343"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0001852"")"
