"","pathway","pval_rna","padj_rna","log2err_rna","ES_rna","NES_rna","size_rna","leadingEdge_rna","pval_metabolites","padj_metabolites","ES_metabolites","NES_metabolites","nMoreExtreme_metabolites","size_metabolites","leadingEdge_metabolites"
"11","Activation of Ca-permeable Kainate Receptor(reactome)","3.06114642765696e-06","3.25565677358099e-05","0.627256739718528","-0.80751809736866","-2.79642289560314","12","c(""gene_symbol:NCALD"", ""gene_symbol:GRIK3"", ""gene_symbol:DLG3"", ""gene_symbol:DLG4"", ""gene_symbol:GRIK4"", ""gene_symbol:GRIK2"", ""gene_symbol:GRIK1"", ""gene_symbol:CALM3"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"")","0.219594594594595","0.383059629135862","-0.809061488673139","-1.26817490101242","324","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"12","Activation of GABAB receptors(reactome)","4.91806013023814e-06","4.87508678929431e-05","0.610526878385931","-0.464670280181214","-2.30783798681023","40","c(""gene_symbol:KCNJ4"", ""gene_symbol:ADCY1"", ""gene_symbol:KCNJ9"", ""gene_symbol:KCNJ3"", ""gene_symbol:GABBR2"", ""gene_symbol:ADCY5"", ""gene_symbol:ADCY2"", ""gene_symbol:GNG7"", ""gene_symbol:KCNJ6"", ""gene_symbol:ADCY9"", ""gene_symbol:GNAI1"", ""gene_symbol:GNAL"", ""gene_symbol:GNG3"", ""gene_symbol:ADCY8"", ""gene_symbol:GABBR1"", ""gene_symbol:GNB5"", ""gene_symbol:KCNJ16"", ""gene_symbol:KCNJ12"", ""gene_symbol:GNG4"")","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"13","Activation of kainate receptors upon glutamate binding(reactome)","0.00923012534274635","0.0301084919327285","0.380730400722792","-0.355980293346891","-1.61685837317644","30","c(""gene_symbol:PLCB1"", ""gene_symbol:GNG7"", ""gene_symbol:NCALD"", ""gene_symbol:GRIK3"", ""gene_symbol:DLG3"", ""gene_symbol:GNG3"", ""gene_symbol:DLG4"", ""gene_symbol:GRIK4"", ""gene_symbol:GRIK2"", ""gene_symbol:GRIK1"", ""gene_symbol:GNB5"", ""gene_symbol:GNG4"", ""gene_symbol:CALM3"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"", ""gene_symbol:GNG2"")","0.219594594594595","0.383059629135862","-0.809061488673139","-1.26817490101242","324","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"14","Activation of kainate receptors upon glutamate binding(wiki)","0.00923012534274635","0.0301084919327285","0.380730400722792","-0.355980293346891","-1.61685837317644","30","c(""gene_symbol:PLCB1"", ""gene_symbol:GNG7"", ""gene_symbol:NCALD"", ""gene_symbol:GRIK3"", ""gene_symbol:DLG3"", ""gene_symbol:GNG3"", ""gene_symbol:DLG4"", ""gene_symbol:GRIK4"", ""gene_symbol:GRIK2"", ""gene_symbol:GRIK1"", ""gene_symbol:GNB5"", ""gene_symbol:GNG4"", ""gene_symbol:CALM3"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"", ""gene_symbol:GNG2"")","0.219594594594595","0.383059629135862","-0.809061488673139","-1.26817490101242","324","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"15","Activation of Na-permeable kainate receptors(reactome)","0.0472361809045226","0.117058593940577","0.147797789076295","-0.913065022298079","-1.4745523621248","2","c(""gene_symbol:GRIK2"", ""gene_symbol:GRIK1"")","0.219594594594595","0.383059629135862","-0.809061488673139","-1.26817490101242","324","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"16","Activation of NMDA receptors and postsynaptic events(reactome)","2.23185584202683e-14","1.08510705462352e-12","0.97599468306432","-0.510714222111058","-3.02339343378318","86","c(""gene_symbol:NRGN"", ""gene_symbol:ADCY1"", ""gene_symbol:GRIN2A"", ""gene_symbol:CAMK4"", ""gene_symbol:CAMK2A"", ""gene_symbol:GRIA3"", ""gene_symbol:GRIN2B"", ""gene_symbol:NEFL"", ""gene_symbol:GRIN1"", ""gene_symbol:DLG2"", ""gene_symbol:CAMK2B"", ""gene_symbol:ACTN2"", ""gene_symbol:PRKAR1B"", ""gene_symbol:LRRC7"", ""gene_symbol:GRIA4"", ""gene_symbol:GRIA2"", ""gene_symbol:LIN7A"", ""gene_symbol:TUBA4A"", ""gene_symbol:RASGRF1"", ""gene_symbol:GRIN2C"", ""gene_symbol:TUBA8"", ""gene_symbol:LIN7B"", ""gene_symbol:RASGRF2"", ""gene_symbol:ERBB4"", 
""gene_symbol:APBA1"", ""gene_symbol:MAPT"", ""gene_symbol:PPM1E"", ""gene_symbol:DLG3"", ""gene_symbol:TUBB4A"", ""gene_symbol:GRIA1"", ""gene_symbol:DLG4"", ""gene_symbol:ADCY8"", ""gene_symbol:KIF17"", ""gene_symbol:CAMKK1"", ""gene_symbol:GRIN3A"")","0.115659519168291","0.263773254775573","-0.777406035779794","-1.36957449798926","177","6","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"17","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S(reactome)","4.26367020037298e-12","1.47566348290875e-10","0.887074988399873","0.678849907266841","2.29837461205077","58","c(""gene_symbol:EIF4EBP1"", ""gene_symbol:PABPC1"", ""gene_symbol:RPS2"", ""gene_symbol:RPS12"", ""gene_symbol:RPS27L"", ""gene_symbol:RPS20"", ""gene_symbol:RPS18"", ""gene_symbol:RPS3A"", ""gene_symbol:RPS9"", ""gene_symbol:RPS16"", ""gene_symbol:RPS28"", ""gene_symbol:RPSA"", ""gene_symbol:RPS4X"", ""gene_symbol:RPS19"", ""gene_symbol:RPS8"", ""gene_symbol:RPS17"", ""gene_symbol:RPS10"", ""gene_symbol:RPS5"", ""gene_symbol:RPS11"", ""gene_symbol:EIF3A"", ""gene_symbol:RPS3"", ""gene_symbol:RPS27A"", ""gene_symbol:EIF4A1"", ""gene_symbol:RPS23"", 
""gene_symbol:FAU"", ""gene_symbol:RPS13"", ""gene_symbol:RPS7"", ""gene_symbol:EIF2S1"", ""gene_symbol:RPS27"", ""gene_symbol:RPS14"", ""gene_symbol:EIF3L"", ""gene_symbol:RPS26"", ""gene_symbol:RPS24"", ""gene_symbol:RPS15A"", ""gene_symbol:RPS25"", ""gene_symbol:EIF2S2"", ""gene_symbol:EIF1AX"", ""gene_symbol:EIF3D"", ""gene_symbol:EIF4G1"", ""gene_symbol:EIF3E"", ""gene_symbol:RPS6"", ""gene_symbol:EIF3B"", ""gene_symbol:RPS29"", ""gene_symbol:RPS15"", ""gene_symbol:RPS21"", ""gene_symbol:EIF3H"", ""gene_symbol:EIF3J"", ""gene_symbol:EIF3I"", 
""gene_symbol:EIF3G"", ""gene_symbol:EIF3K"")","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"18","Activation of the pre-replicative complex(reactome)","1.30776928671734e-10","3.46813621230755e-09","0.826657301178302","0.756868246205469","2.34885909642524","32","c(""gene_symbol:DBF4"", ""gene_symbol:MCM3"", ""gene_symbol:MCM2"", ""gene_symbol:CDT1"", ""gene_symbol:MCM10"", ""gene_symbol:POLA2"", ""gene_symbol:MCM6"", ""gene_symbol:CDC6"", ""gene_symbol:CDC45"", ""gene_symbol:POLE"", ""gene_symbol:MCM5"", ""gene_symbol:CDK2"", ""gene_symbol:MCM4"", ""gene_symbol:POLA1"", ""gene_symbol:MCM7"", ""gene_symbol:POLE2"", ""gene_symbol:GMNN"", ""gene_symbol:ORC1"", ""gene_symbol:PRIM1"", ""gene_symbol:CDC7"", ""gene_symbol:PRIM2"", ""gene_symbol:RPA3"", ""gene_symbol:RPA2"", ""gene_symbol:ORC6"", ""gene_symbol:ORC2"", 
""gene_symbol:RPA1"", ""gene_symbol:MCM8"")","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"19","Adaptive Immune System(reactome)","3.71584557440024e-13","1.45918397363948e-11","0.932595211336209","0.401711892917102","1.56268279220003","637","c(""gene_symbol:HLA-DQB1"", ""gene_symbol:CD74"", ""gene_symbol:HLA-DQA1"", ""gene_symbol:HLA-DRB1"", ""gene_symbol:COL3A1"", ""gene_symbol:CYBB"", ""gene_symbol:ITGAL"", ""gene_symbol:KIF23"", ""gene_symbol:IFI30"", ""gene_symbol:UBE2C"", ""gene_symbol:PTPRC"", ""gene_symbol:CENPE"", ""gene_symbol:CTSC"", ""gene_symbol:HLA-A"", ""gene_symbol:KIF11"", ""gene_symbol:NCF4"", ""gene_symbol:KIF2C"", ""gene_symbol:FCGR3A"", ""gene_symbol:PILRA"", ""gene_symbol:TAP1"", ""gene_symbol:PSMB8"", ""gene_symbol:ITGB2"", ""gene_symbol:TUBB6"", ""gene_symbol:C3"", 
""gene_symbol:KIF15"", ""gene_symbol:LILRA3"", ""gene_symbol:VASP"", ""gene_symbol:SIGLEC1"", ""gene_symbol:PTPN6"", ""gene_symbol:PSMB9"", ""gene_symbol:LCP2"", ""gene_symbol:KIF22"", ""gene_symbol:SOCS3"", ""gene_symbol:HLA-DMB"", ""gene_symbol:B2M"", ""gene_symbol:TLR2"", ""gene_symbol:CYBA"", ""gene_symbol:SIGLEC12"", ""gene_symbol:NCF2"", ""gene_symbol:FCGR1A"", ""gene_symbol:CDC20"", ""gene_symbol:ITPR3"", ""gene_symbol:NCF1"", ""gene_symbol:PIK3AP1"", ""gene_symbol:ITGB7"", ""gene_symbol:ITGB1"", ""gene_symbol:CTSH"", ""gene_symbol:LYN"", 
""gene_symbol:NFKBIE"", ""gene_symbol:NFKB1"", ""gene_symbol:KIF20A"", ""gene_symbol:RNF213"", ""gene_symbol:DTX3L"", ""gene_symbol:VAV1"", ""gene_symbol:LILRA5"", ""gene_symbol:CTSS"", ""gene_symbol:TYROBP"", ""gene_symbol:HLA-E"", ""gene_symbol:RACGAP1"", ""gene_symbol:JAML"", ""gene_symbol:TAP2"", ""gene_symbol:PLCG2"", ""gene_symbol:CARD11"", ""gene_symbol:CCNF"", ""gene_symbol:WAS"", ""gene_symbol:TLR1"", ""gene_symbol:KIF4A"", ""gene_symbol:TRIB3"", ""gene_symbol:SYK"", ""gene_symbol:SKP2"", ""gene_symbol:ERAP1"", ""gene_symbol:CD274"", 
""gene_symbol:ICAM1"", ""gene_symbol:IFITM1"", ""gene_symbol:CD86"", ""gene_symbol:TLR4"", ""gene_symbol:SOCS1"", ""gene_symbol:BTK"", ""gene_symbol:UBA7"", ""gene_symbol:CD14"", ""gene_symbol:LAIR1"", ""gene_symbol:HLA-DMA"", ""gene_symbol:CD300C"", ""gene_symbol:NFATC3"", ""gene_symbol:CSK"", ""gene_symbol:CD300A"", ""gene_symbol:TAPBP"", ""gene_symbol:HLA-DOB"", ""gene_symbol:KIF18A"", ""gene_symbol:IGKC"", ""gene_symbol:CD33"", ""gene_symbol:CD40"", ""gene_symbol:TRIM21"", ""gene_symbol:CAPZA1"", ""gene_symbol:GRAP2"", ""gene_symbol:MYD88"", 
""gene_symbol:SIPA1"", ""gene_symbol:TNFRSF14"", ""gene_symbol:HLA-G"", ""gene_symbol:INPP5D"", ""gene_symbol:SPSB1"", ""gene_symbol:FBXO17"", ""gene_symbol:PTPN22"", ""gene_symbol:PVR"", ""gene_symbol:UBE2L6"", ""gene_symbol:ASB2"", ""gene_symbol:RELA"", ""gene_symbol:TREML2"", ""gene_symbol:CTSL"", ""gene_symbol:CD300LD"", ""gene_symbol:BCL10"", ""gene_symbol:CD1D"", ""gene_symbol:ITGB5"", ""gene_symbol:TIRAP"", ""gene_symbol:CD36"", ""gene_symbol:VCAM1"", ""gene_symbol:ITGA4"", ""gene_symbol:RIPK2"", ""gene_symbol:CUL7"", ""gene_symbol:SNAP23"", 
""gene_symbol:MALT1"", ""gene_symbol:SH3KBP1"", ""gene_symbol:NFATC1"", ""gene_symbol:UBE2S"", ""gene_symbol:SEC61B"", ""gene_symbol:PSME1"", ""gene_symbol:WSB1"", ""gene_symbol:CHUK"", ""gene_symbol:FBXO30"", ""gene_symbol:CLEC2D"", ""gene_symbol:RPS27A"", ""gene_symbol:RAP1B"", ""gene_symbol:PDIA3"", ""gene_symbol:SEC61A1"", ""gene_symbol:TLR6"", ""gene_symbol:CTSE"", ""gene_symbol:TRAF7"", ""gene_symbol:NRAS"", ""gene_symbol:HLA-DOA"", ""gene_symbol:REL"", ""gene_symbol:PSMA5"", ""gene_symbol:MAP3K14"", ""gene_symbol:FBXL8"", ""gene_symbol:NFKBIA"", 
""gene_symbol:PSME4"", ""gene_symbol:RNF19B"", ""gene_symbol:MRC2"", ""gene_symbol:SLAMF6"", ""gene_symbol:HSPA5"", ""gene_symbol:COLEC12"", ""gene_symbol:SIAH2"", ""gene_symbol:NECTIN2"", ""gene_symbol:LGMN"", ""gene_symbol:VAMP8"", ""gene_symbol:YES1"", ""gene_symbol:XDH"", ""gene_symbol:HMGB1"", ""gene_symbol:PSME2"", ""gene_symbol:SEC24D"", ""gene_symbol:TRAIP"", ""gene_symbol:PSMB10"", ""gene_symbol:KLHL25"", ""gene_symbol:HERC6"", ""gene_symbol:VAMP3"", ""gene_symbol:LY96"", ""gene_symbol:AKT1"", ""gene_symbol:SEM1"", ""gene_symbol:FBXL14"", 
""gene_symbol:ICOSLG"", ""gene_symbol:RAP1A"", ""gene_symbol:PPP2R1B"", ""gene_symbol:CTSA"", ""gene_symbol:ITGAV"", ""gene_symbol:COL1A1"", ""gene_symbol:RNF138"", ""gene_symbol:SEC24B"", ""gene_symbol:ORAI1"", ""gene_symbol:PAK2"", ""gene_symbol:GLYCAM1"", ""gene_symbol:CD80"", ""gene_symbol:PIK3CD"", ""gene_symbol:SEC61G"", ""gene_symbol:PSMA7"", ""gene_symbol:CD22"", ""gene_symbol:RNF4"", ""gene_symbol:PSMA4"", ""gene_symbol:TAB2"", ""gene_symbol:KIF26A"", ""gene_symbol:LAT"", ""gene_symbol:KLHL20"", ""gene_symbol:PSMA1"", ""gene_symbol:MRC1"", 
""gene_symbol:SEC24A"", ""gene_symbol:SMURF2"", ""gene_symbol:UBE2R2"", ""gene_symbol:CALR"", ""gene_symbol:RLIM"", ""gene_symbol:KLHL21"", ""gene_symbol:UBE2Q1"", ""gene_symbol:IKBKB"", ""gene_symbol:SEC13"", ""gene_symbol:UBE2J2"", ""gene_symbol:CANX"", ""gene_symbol:TREM2"", ""gene_symbol:DNM2"", ""gene_symbol:CBLB"", ""gene_symbol:KLHL41"", ""gene_symbol:KLHL42"", ""gene_symbol:ANAPC1"", ""gene_symbol:CDC26"", ""gene_symbol:UBA6"", ""gene_symbol:PIK3CA"", ""gene_symbol:MAP3K8"", ""gene_symbol:ANAPC4"", ""gene_symbol:ZNRF2"", ""gene_symbol:CDC23""
)","0.135152696556205","0.302586468836627","-0.761719958016012","-1.34193996585291","207","6","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"20","Adenylate cyclase activating pathway(reactome)","0.0133382853593038","0.0410811141835573","0.380730400722792","-0.581306129510291","-1.87846465753136","10","c(""gene_symbol:ADCY1"", ""gene_symbol:ADCY5"", ""gene_symbol:ADCY2"", ""gene_symbol:ADCY9"", ""gene_symbol:GNAL"", ""gene_symbol:ADCY8"")","0.0445945945945946","0.168087434773828","-0.927388446766886","-1.45364816907482","65","3","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0000250"")"
"21","Adenylate cyclase inhibitory pathway(reactome)","0.0246445363708059","0.0691740800951004","0.352487857583619","-0.477173986859987","-1.70118462815069","13","c(""gene_symbol:ADCY1"", ""gene_symbol:ADCY5"", ""gene_symbol:ADCY2"", ""gene_symbol:ADCY9"", ""gene_symbol:GNAI1"", ""gene_symbol:GNAL"", ""gene_symbol:ADCY8"")","0.0569105691056911","0.168087434773828","-0.97258064516129","-1.29914755879887","83","1","hmdb:HMDB0001429"
"22","ADORA2B mediated anti-inflammatory cytokines production(reactome)","0.0290972989851998","0.0793810080531437","0.352487857583619","-0.295769672073132","-1.45811203936277","38","c(""gene_symbol:ADCY1"", ""gene_symbol:ADCY5"", ""gene_symbol:ADCY2"", ""gene_symbol:PRKAR1B"", ""gene_symbol:GNG7"", ""gene_symbol:ADCY9"", ""gene_symbol:GNAZ"", ""gene_symbol:GNAI1"", ""gene_symbol:GNG3"", ""gene_symbol:ADCY8"", ""gene_symbol:GNB5"", ""gene_symbol:GNG4"")","0.157326130992573","0.310476341219874","-0.883388267716082","-1.30223369376324","232","2","hmdb:HMDB0000250"
