"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"15","1.1 Carbohydrate metabolism",0.148148148148148,"Glycolysis / Gluconeogenesis","map00010",0.515891514986233,4,27,0.993686946310712,1,"beta-D-Glucose 6-phosphate;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
Mannose 6-phosphate;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
Fructose 6-phosphate;
Dolichyl phosphate D-mannose;
Fructose 6-phosphate;
beta-D-Glucose 6-phosphate;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
G1P;
D-glucopyranose 6-phosphate;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
[(2R,3R,4S,5S)-3,4,5,6-Tetrahydroxyoxan-2-yl]methyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-fructose 6-phosphate;
D-mannose 6-phosphate;
alpha-D-glucose 6-phosphate"
"16","1.6 Metabolism of other amino acids",0.137931034482759,"beta-Alanine metabolism","map00410",0.576192675978171,4,29,0.993686946310712,1,"D-Aspartic acid;
L-Aspartic acid;
Glutamate;
Topaquinone;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
Aspartate;
D-Asp;
DL-Glutamate"
"17","1.8 Metabolism of cofactors and vitamins",0.137931034482759,"Nicotinate and nicotinamide metabolism","map00760",0.576192675978171,4,29,0.993686946310712,1,"Nicotinic acid mononucleotide;
Glutamate;
Adenosine monophosphate;
D-Glutamic acid;
Phosphoribosyl pyrophosphate;
NAMN;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
Phosphoribosyl pyrophosphate;
DL-Glutamate;
5-O-phosphonato-alpha-D-ribofuranosyl Diphosphate(5-);
Vidarabine phosphate"
"18","1.4 Nucleotide metabolism",0.134615384615385,"Pyrimidine metabolism","map00240",0.582862607720978,7,52,0.993686946310712,1,"Ureidosuccinic acid;
Uridine;
Uridine 5'-monophosphate;
Phosphoribosyl pyrophosphate;
Ammonia;
3'-AMP;
dUMP;
1-[(2R,3S,5R)-3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione;
N-Carbamoyl-L-aspartate;
UMP;
Ura-Rib;
Phosphoribosyl pyrophosphate;
3'-AMP;
5-O-phosphonato-alpha-D-ribofuranosyl Diphosphate(5-);
[(2S,3R,4R,5R)-5-(2,4-Dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate;
[(2S,5S)-5-(2,4-Dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate"
"19","1.1 Carbohydrate metabolism",0.142857142857143,"Butyrate Metabolism","map00650",0.590759918181157,2,14,0.993686946310712,1,"Succinic acid;
Adenosine monophosphate;
Butanedioic acid;
Adenosine monophosphate;
Butanedioic acid;
Vidarabine phosphate"
"20","1.6 Metabolism of other amino acids",0.130434782608696,"Selenocompound metabolism","map00450",0.629212437523743,3,23,0.993686946310712,1,"Selenocystathionine;
Adenosine monophosphate;
Ammonia;
Adenosine monophosphate;
L-selenocystathionine;
SeCysta;
Vidarabine phosphate"
"21","1.8 Metabolism of cofactors and vitamins",0.130434782608696,"One carbon pool by folate","map00670",0.629212437523743,3,23,0.993686946310712,1,"N-Formyl-L-glutamic acid;
Glutamate;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
DL-Glutamate"
"22","1.3 Lipid metabolism",0.125,"Biosynthesis of unsaturated fatty acids","map01040",0.666101293347086,2,16,0.993686946310712,1,"Dodecanoic acid;
Capric acid;
DDCX;
Capric acid;
Capric acid"
"23","1.5 Amino acid metabolism",0.125,"Glycine, serine and threonine metabolism","map00260",0.666688022799534,7,56,0.993686946310712,1,"L-Cysteine;
Glutamate;
Racemethionine;
Homocysteine;
Adenosine monophosphate;
L-Methionine;
D-Glutamic acid;
Ammonia;
D-Cysteine;
cysteine;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
Methionine;
Cysteine;
Cystathione;
DL-Glutamate;
Vidarabine phosphate"
"24","1.8 Metabolism of cofactors and vitamins",0.117647058823529,"Vitamin B6 Metabolism","map00750",0.699437856172575,2,17,0.993686946310712,1,"Pyridoxal;
Ammonia"
"25","1.8 Metabolism of cofactors and vitamins",0.117647058823529,"Riboflavin Metabolism","map00740",0.699437856172575,2,17,0.993686946310712,1,"Adenosine monophosphate;
Adenosine monophosphate;
7-Hydroxy-6-methyl-8-ribityl lumazine;
Vidarabine phosphate"
"26","1.5 Amino acid metabolism",0.114285714285714,"Histidine metabolism","map00340",0.72930109302416,4,35,0.993686946310712,1,"Glutamate;
Adenosine monophosphate;
Topaquinone;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
DL-Glutamate;
Vidarabine phosphate"
"27","1.2 Energy metabolism",0.105263157894737,"Sulfur metabolism","map00920",0.75793155735273,2,19,0.993686946310712,1,"Sulfite;
Sulfate;
bisulfite;
SO4(2-);
SO3 2- (sulfite);
bisulfite"
"28","1.5 Amino acid metabolism",0.0980392156862745,"Valine, leucine and isoleucine degradation","map00280",0.85346860480243,5,51,0.993686946310712,1,"Succinic acid;
Dihydrolipoamide;
Methylmalonic acid;
Glutamate;
Pyridoxal;
D-Glutamic acid;
Butanedioic acid;
D-Glutamic acid;
L-Glutamate;
6,8-disulfanyloctanimidic acid;
DL-Glutamate;
2-methyl-propanedioic acid;
Butanedioic acid"
"29","1.1 Carbohydrate metabolism",0.0882352941176471,"Propanoate metabolism","map00640",0.867856237007867,3,34,0.993686946310712,1,"Methylmalonic acid;
Glutamate;
Adenosine monophosphate;
D-Glutamic acid;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
DL-Glutamate;
2-methyl-propanedioic acid;
Vidarabine phosphate"
"30","1.1 Carbohydrate metabolism",0.08,"Galactose Metabolism","map00052",0.878486393487325,2,25,0.993686946310712,1,"D-Mannose 1-phosphate;
Galactose 1-phosphate;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
Dolichyl phosphate D-mannose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
G1P;
D-glucopyranose 6-phosphate;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate"
"31","1.1 Carbohydrate metabolism",0.0769230769230769,"Citric Acid Cycle","map00020",0.89219796452308,2,26,0.993686946310712,1,"Succinic acid;
Butanedioic acid;
D-threo-isocitrate;
Butanedioic acid"
"32","1.1 Carbohydrate metabolism",0.0789473684210526,"Pyruvate metabolism","map00620",0.91333337109603,3,38,0.993686946310712,1,"Dihydrolipoamide;
Adenosine monophosphate;
Glutathione;
Adenosine monophosphate;
Glutathione;
6,8-disulfanyloctanimidic acid;
Glutathionate(1-);
Vidarabine phosphate"
"33","1.1 Carbohydrate metabolism",0.0645161290322581,"Phosphatidylinositol Phosphate Metabolism","map00562",0.941757203485719,2,31,0.993686946310712,1,"myo-Inositol 6-phosphate;
myo-Inositol 1-phosphate;
D-myo-Inositol 3-phosphate;
Glucose 6-phosphate;
D-myo-Inositol 4-phosphate;
1D-myo-inositol 3-phosphate;
1D-myo-inositol 1-phosphate;
1D-myo-inositol 4-phosphate;
D-glucopyranose 6-phosphate;
D-myo-Inositol 4-phosphate;
G6P;
D-myo-Inositol 3-phosphate;
(2,3,4,5,6-Pentahydroxycyclohexyl) dihydrogen phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate"
"34","1.1 Carbohydrate metabolism",0.0754716981132075,"Starch and sucrose metabolism","map00500",0.949731608058766,4,53,0.993686946310712,1,"Sulfate;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
Dolichyl phosphate D-mannose;
Beta-D-Fructose 6-phosphate;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
SO4(2-);
G1P;
D-glucopyranose 6-phosphate;
D-Tagatose 6-phosphate;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
Fructose-6-Phosphate (closed form)"
"35","1.3 Lipid metabolism",0.0555555555555556,"Fatty acid Metabolism","map00071",0.96929218943028,2,36,0.993686946310712,1,"Palmitic acid;
Adenosine monophosphate;
hexadecanoic acid;
Adenosine monophosphate;
hexadecanoic acid;
Vidarabine phosphate"
"36","1.3 Lipid metabolism",0.0625,"Arachidonic Acid Metabolism","map00590",0.985042615415358,4,64,0.993686946310712,1,"Arachidonic acid;
Glutamate;
D-Glutamic acid;
Glutathione;
5Z,8Z,11Z,14Z-eicosatetraenoic acid;
D-Glutamic acid;
L-Glutamate;
Glutathione;
GSSG;
DL-Glutamate;
5,8,11,14-eicosatetraenoic acid;
Glutathionate(1-);
5,8,11,14-Icosatetraenoic Acid"
"37","1.3 Lipid metabolism",0.05,"Primary bile acid biosynthesis","map00120",0.993686946310712,3,60,0.993686946310712,1,"Taurine;
Palmitic acid;
3'-AMP;
hexadecanoic acid;
TAU;
3'-AMP;
hexadecanoic acid;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
