"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"11","1.8 Metabolism of cofactors and vitamins",0.206896551724138,"Nicotinate and nicotinamide metabolism","map00760",0.516071791545847,6,29,0.99787926819205,1,"Nicotinamide riboside;
Ribose 1-phosphate;
L-Glutamine;
D-Glutamine;
Adenosine monophosphate;
Nicotinamide ribotide;
Quinolinic acid;
N-ribosylnicotinamide;
Adenosine monophosphate;
Glutamine;
Vidarabine phosphate;
D-Ribose 1-phosphate"
"12","1.5 Amino acid metabolism",0.196078431372549,"Methionine Metabolism","map00270",0.55867550384638,10,51,0.99787926819205,1,"Spermidine;
S-Adenosylmethioninamine;
Vidarabine;
Allocystathionine;
Pyridoxal 5'-phosphate;
L-Cystathionine;
Adenosine;
Homocysteine;
Adenosine monophosphate;
gamma-Glutamylcysteine;
5-Methylthioribose 1-phosphate;
dc-AdoMet;
Adenosine monophosphate;
Ade-Rib;
Spermidine;
bisulfite;
Cystathionine;
Cystathione;
PLP;
5-Methylthioribose  1-phosphate;
Vidarabine phosphate;
9-Arabinofuranosyladenine;
N-gamma-Glutamylcysteine;
bisulfite"
"13","1.2 Energy metabolism",0.2,"Nitrogen metabolism","map00910",0.561416386686495,5,25,0.99787926819205,1,"(S)-Lipoic acid;
(R)-Lipoic acid;
Pyridoxal 5'-phosphate;
L-Glutamine;
D-Glutamine;
Adenosine monophosphate;
Adenosine monophosphate;
LIPA;
8-[(Aminomethyl)sulfanyl]-6-sulfanyloctanoic acid;
PLP;
(R)-Lipoic acid;
Glutamine;
Vidarabine phosphate;
LIPA"
"14","1.1 Carbohydrate metabolism",0.171428571428571,"Amino Sugar Metabolism","map00520",0.71380304072678,6,35,0.99787926819205,1,"L-Galactose;
N-Acetyl-D-Glucosamine 6-Phosphate;
D-Mannose;
D-Galactose;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
Glucosamine 6-phosphate;
L-Glutamine;
D-Glutamine;
L-Gulose;
Allose;
N-Acetyl-glucosamine 1-phosphate;
beta-D-Galactose;
N-Acetylglucosamine 6-phosphate;
N-Acetylmannosamine-6P;
N-Acetyl-D-mannosamine 6-phosphate;
AcGlcN6P;
alpha-D-glucosamine 6-phosphate;
beta-D-glucose;
alpha-D-Glucose;
alpha-D-galactose;
D-Fructose;
D-Mannose;
D-Glucose;
N-acetyl-alpha-D-galactosamine 1-phosphate;
N-Acetyl-D-galactosamine 1-phosphate;
AcGlcN1P;
Glutamine;
D-Fructofuranose;
D-Gulose;
(5-Acetamido-3,4,6-trihydroxyoxan-2-yl)methyl dihydrogen phosphate;
Glucose"
"15","1.4 Nucleotide metabolism",0.176470588235294,"Purine metabolism","map00230",0.714861818737349,12,68,0.99787926819205,1,"D-Arabinose 5-phosphate;
Ribose 1-phosphate;
Guanosine 2',3'-cyclic phosphate;
Vidarabine;
D-Ribulose 5-phosphate;
D-Ribulose 5-phosphate;
Xylulose 5-phosphate;
L-Glutamine;
Adenosine;
D-Glutamine;
5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylic acid;
Adenosine monophosphate;
Guanine;
Deoxyinosine;
2'-Deoxyguanosine 5'-monophosphate;
Deoxyadenosine;
Deoxyguanosine;
Adenosine monophosphate;
Gua;
D-Xylulose-5-phosphate;
Ade-Rib;
2'-deoxyguanosine;
2'-deoxyadenosine;
D-Ribulose 5-phosphate;
D-Ribulose 5-phosphate;
5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylic acid;
2'-deoxyinosine;
Deoxyinosine;
Glutamine;
D-Ribose 5-phosphate;
5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate;
5-Phosphoribosyl-4-carboxy-5-aminoimidazole;
Vidarabine phosphate;
9-Arabinofuranosyladenine;
D-Ribose 1-phosphate;
ribose-5-phosphate"
"16","1.5 Amino acid metabolism",0.160714285714286,"Glycine, serine and threonine metabolism","map00260",0.805161340498902,9,56,0.99787926819205,1,"(S)-Lipoic acid;
(R)-Lipoic acid;
Phosphoserine;
Vidarabine;
Allocystathionine;
Pyridoxal 5'-phosphate;
L-Cystathionine;
Creatine;
Adenosine;
Homocysteine;
Adenosine monophosphate;
O-P-Ser;
Adenosine monophosphate;
Ade-Rib;
LIPA;
8-[(Aminomethyl)sulfanyl]-6-sulfanyloctanoic acid;
Creatine;
Cystathionine;
Cystathione;
PLP;
(R)-Lipoic acid;
3-Phosphoserine;
3-phospho-L-serine;
DL-O-Phosphoserine;
Vidarabine phosphate;
9-Arabinofuranosyladenine;
LIPA"
"17","Deleted pathways from Kegg",0.148148148148148,"Androgen and Estrogen Metabolism","map00150",0.809085114975025,4,27,0.99787926819205,1,"19-Hydroxytestosterone;
19-Oxotestosterone;
19-Hydroxyandrost-4-ene-3,17-dione;
19-Oxoandrost-4-ene-3,17-dione;
17beta,19-dihydroxyandrost-4-en-3-one;
19-oxoandrostenedione"
"18","1.5 Amino acid metabolism",0.159420289855072,"Tyrosine metabolism","map00350",0.832371191316536,11,69,0.99787926819205,1,"3,4-Dihydroxybenzeneacetic acid;
3,4-Dihydroxymandelaldehyde;
4a-Hydroxytetrahydrobiopterin;
Homogentisic acid;
Vanylglycol;
Pyridoxal 5'-phosphate;
3-Methoxytyramine;
Homocysteine;
Tetrahydrobiopterin;
Dihydrobiopterin;
(6S)-2-Amino-6-[(1S,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydro-3H-pteridin-4-one;
4a-Hydroxytetrahydrobiopterin;
4a-Hydroxytetrahydrobiopterin;
PLP;
Indole-5,6-quinone;
3,4-Dihydroxymandelaldehyde;
3,4-Dihydroxybenzeneacetic acid;
BH4;
7.8-dihydropterin;
7,8-BH2;
3,4-Dihydroxybenzeneacetic acid;
MHPG;
7,8-BH2;
(6S)-2-Amino-6-[(1S,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydro-3H-pteridin-4-one;
4alpha-hydroxy-tetrahydrobiopterin"
"19","1.3 Lipid metabolism",0.15625,"Arachidonic Acid Metabolism","map00590",0.842731683985958,10,64,0.99787926819205,1,"8-isoprostaglandin PGF2b;
11,12-DiHETrE;
8,9-DiHETrE;
5,6-DHET;
8-Isoprostaglandin F2a;
Prostaglandin F2b;
Prostaglandin F2a;
14,15-DiHETrE;
15-Deoxy-d-12,14-PGJ2;
9S,11R,15S-trihydroxy-5Z,13E-prostadienoic acid;
5S,12R-dihydroxy-6Z,8E,10E,14Z-eicosatetraenoic acid;
GSSG;
11-epi-prostaglandin F2alpha;
9R,11R,15S-trihydroxy-5Z,13E-prostadienoic acid;
11,12,15-THETA;
11,14,15-THETA;
11-oxo-5Z,9,12E,14E-prostatetraenoic acid;
8-Isoprostaglandin F2a;
(5Z,8Z,11Z)-14,15-dihydroxyicosatrienoic acid;
(5Z,8Z,14Z)-11,12-dihydroxyicosatrienoic acid;
(5Z,11Z,14Z)-8,9-dihydroxyicosatrienoic acid;
5,6-DHET;
(5Z)-11-Oxoprosta-5,9,12,14-tetraene-1-oic acid;
9S,11R,15S-trihydroxy-5Z,13E-prostadienoic acid;
8-isoprostaglandin PGF2b;
14,15-DiHETrE;
8,9-DiHETrE;
11,12-DiHETrE;
12-Keto-tetrahydro-leukotriene B4;
11-oxo-5Z,9,12E,14E-prostatetraenoic acid;
11b-PGF2a;
11-Epi-PGF2a;
11,12,15-trihydroxyeicosatrienoic acid;
5,8,11-Eicosatrienoic acid, 14,15-dihydroxy-, (5Z,8Z,11Z)-;
(E,Z)-(1R,2R,3R,5S)-7-(3,5-Dihydroxy-2-((3S)-(3-hydroxy-1-octenyl))cyclopentyl)-5-heptenoic acid;
Prostaglandin F-2-alpha"
"20","1.1 Carbohydrate metabolism",0.150943396226415,"Starch and sucrose metabolism","map00500",0.851396397444272,8,53,0.99787926819205,1,"L-Galactose;
Mannobiose;
(2R)-1-O-beta-D-Galactopyranosylglycerol;
D-Mannose;
Phosphorylcholine;
D-Galactose;
D-Glucose;
alpha-D-Glucose;
Cellobiose;
D-Fructose;
Pyridoxal 5'-phosphate;
Sucrose;
beta-Lactose;
L-Gulose;
Allose;
Alpha-Lactose;
D-Maltose;
beta-D-Galactose;
Galabiose;
Isovalerylglucuronide;
DEAE-cellulose;
Galactosylglycerol;
beta-D-glucose;
alpha-D-Glucose;
Suc;
ChoP;
PLP;
alpha-D-galactose;
D-Fructose;
D-Mannose;
D-Glucose;
Isovaleryglucuronide;
3h-Sucrose;
D-Glucose, 4-O-beta-D-galactopyranosyl-;
D-Fructofuranose;
D-Gulose;
3-beta-D-galactosyl-sn-glycerol;
Glucose"
"21","1.6 Metabolism of other amino acids",0.137931034482759,"beta-Alanine metabolism","map00410",0.853024212990865,4,29,0.99787926819205,1,"Carnosine;
Pyridoxal 5'-phosphate;
Anserine;
Pantothenic acid;
CARN;
PLP;
PanK;
3-[[(2S)-2,4-Dihydroxy-3,3-dimethylbutanoyl]amino]propanoic acid;
beta-Alanyl-L-histidine"
"22","1.8 Metabolism of cofactors and vitamins",0.125,"Ubiquinone Biosynthesis","map00130",0.8534798240882,2,16,0.99787926819205,1,"Ubiquinone-1;
4-hydroxybenzoate;
Ubiquinone;
Ubiquinone-2;
Ubiquinones"
"23","1.8 Metabolism of cofactors and vitamins",0.117647058823529,"Riboflavin Metabolism","map00740",0.87682501108905,2,17,0.99787926819205,1,"6,7-Dimethyl-8-(1-D-ribityl)lumazine;
Adenosine monophosphate;
Adenosine monophosphate;
Vidarabine phosphate"
"24","1.1 Carbohydrate metabolism",0.125,"Fructose and mannose metabolism","map00051",0.880349587210684,3,24,0.99787926819205,1,"L-Galactose;
Fucose 1-phosphate;
D-Mannose;
D-Galactose;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
L-Gulose;
Allose;
beta-D-Galactose;
beta-L-fucose 1-phosphate;
beta-D-glucose;
alpha-D-Glucose;
alpha-D-galactose;
D-Fructose;
D-Mannose;
D-Glucose;
Fuc1P;
D-Fructofuranose;
D-Gulose;
Glucose"
"25","1.3 Lipid metabolism",0.135135135135135,"Steroidogenesis","map00140",0.882969644087743,5,37,0.99787926819205,1,"Cortisol;
Aldosterone;
Cortisone;
18-Hydroxycorticosterone;
17a,21-Dihydroxy-5b-pregnane-3,11,20-trione;
11beta,18,21-trihydroxy-pregn-4-ene-3,20-dione;
17alpha,21-dihydroxypregn-4-ene-3,11,20-trione;
11beta,17,21-trihydroxypregn-4-ene-3,20-dione;
17,21-dihydroxy-5beta-pregnane-3,11,20-trione;
11beta,21-dihydroxy-3,20-dioxo-pregn-4-ene-18-al;
11-Epicortisol;
11beta,17,21-trihydroxypregn-4-ene-3,20-dione;
11beta,18,21-trihydroxy-pregn-4-ene-3,20-dione;
17alpha,21-dihydroxypregn-4-ene-3,11,20-trione;
17,21-dihydroxy-5beta-pregnane-3,11,20-trione"
"26","1.6 Metabolism of other amino acids",0.111111111111111,"Glutathione metabolism","map00480",0.896721275390859,2,18,0.99787926819205,1,"gamma-Glutamylcysteine;
GSSG;
N-gamma-Glutamylcysteine"
"27","1.3 Lipid metabolism",0.12,"Phospholipid Biosynthesis","map00564",0.897421543662654,3,25,0.99787926819205,1,"Glycerylphosphorylethanolamine;
Phosphorylcholine;
Acetylcholine;
AcCho;
GPETA;
ChoP"
"28","1.5 Amino acid metabolism",0.12,"Lysine degradation","map00310",0.897421543662654,3,25,0.99787926819205,1,"Pyridoxal 5'-phosphate;
L-Lysine;
D-Lysine;
Saccharopine;
L-saccharopine;
PLP;
L-Lysine"
"29","1.2 Energy metabolism",0.105263157894737,"Sulfur metabolism","map00920",0.913613118146375,2,19,0.99787926819205,1,"Phenol sulphate;
bisulfite;
Phenol sulphate;
Phenol sulphate;
bisulfite"
"30","1.4 Nucleotide metabolism",0.134615384615385,"Pyrimidine metabolism","map00240",0.91500533615144,7,52,0.99787926819205,1,"dCMP;
Ribose 1-phosphate;
Ureidoisobutyric acid;
Telbivudine;
Thymidine;
L-Glutamine;
Uridine;
D-Glutamine;
3'-AMP;
1-[(2R,3S,5R)-3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione;
UIBA;
Ura-Rib;
Thy-dRib;
3'-AMP;
Glutamine;
D-Ribose 1-phosphate;
L-Thymidine;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate;
3-ureido-isobutyrate"
"31","1.5 Amino acid metabolism",0.133333333333333,"Alanine, aspartate and glutamate metabolism","map00250",0.931719496541551,8,60,0.99787926819205,1,"N-Acetyl-D-Glucosamine 6-Phosphate;
Citrulline;
Pyridoxal 5'-phosphate;
Glucosamine 6-phosphate;
L-Glutamine;
D-Glutamine;
Adenosine monophosphate;
gamma-Glutamylcysteine;
N-Acetylglucosamine 6-phosphate;
N-Acetylmannosamine-6P;
N-Acetyl-D-mannosamine 6-phosphate;
AcGlcN6P;
alpha-D-glucosamine 6-phosphate;
Adenosine monophosphate;
GSSG;
D-Citrulline;
PLP;
Glutamine;
Citrulline;
Vidarabine phosphate;
(5-Acetamido-3,4,6-trihydroxyoxan-2-yl)methyl dihydrogen phosphate;
N-gamma-Glutamylcysteine"
"32","1.5 Amino acid metabolism",0.114285714285714,"Histidine metabolism","map00340",0.937219946668291,4,35,0.99787926819205,1,"Carnosine;
Pyridoxal 5'-phosphate;
Anserine;
Adenosine monophosphate;
CARN;
Adenosine monophosphate;
PLP;
Vidarabine phosphate;
beta-Alanyl-L-histidine"
"33","1.5 Amino acid metabolism",0.12,"Arginine and proline metabolism","map00330",0.951041685644301,6,50,0.99787926819205,1,"Citrulline;
Pyridoxal 5'-phosphate;
L-Glutamine;
Creatine;
D-Glutamine;
Adenosine monophosphate;
Tetrahydrobiopterin;
(6S)-2-Amino-6-[(1S,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydro-3H-pteridin-4-one;
Adenosine monophosphate;
Creatine;
D-Citrulline;
PLP;
BH4;
Glutamine;
Citrulline;
Vidarabine phosphate;
(6S)-2-Amino-6-[(1S,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydro-3H-pteridin-4-one"
"34","1.1 Carbohydrate metabolism",0.0769230769230769,"Citric Acid Cycle","map00020",0.976593928293702,2,26,0.99787926819205,1,"D-threo-isocitrate;
QH(2)"
"35","1.1 Carbohydrate metabolism",0.0882352941176471,"Propanoate metabolism","map00640",0.976884173167711,3,34,0.99787926819205,1,"Pantetheine;
Pyridoxal 5'-phosphate;
Adenosine monophosphate;
Adenosine monophosphate;
PLP;
Vidarabine phosphate"
"36","1.5 Amino acid metabolism",0.0784313725490196,"Valine, leucine and isoleucine degradation","map00280",0.995471310278958,4,51,0.99787926819205,1,"Pyridoxal 5'-phosphate;
8-[(2-methylpropanoyl)sulfanyl]-6-sulfanyloctanamide;
PLP;
S-(3-Methylbutanoyl)-dihydrolipoamide-E;
S-(2-Methylbutanoyl)-dihydrolipoamide"
"37","1.1 Carbohydrate metabolism",0.0526315789473684,"Pyruvate metabolism","map00620",0.99787926819205,2,38,0.99787926819205,1,"Adenosine monophosphate;
Adenosine monophosphate;
8-(acetylsulfanyl)-6-sulfanyloctanamide;
Vidarabine phosphate"
