"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"11","1.5 Amino acid metabolism",0.215686274509804,"Methionine Metabolism","map00270",0.292860374289213,11,51,0.999510513626027,1,"3-Sulfinoalanine;
Sulfite;
5'-Methylthioadenosine;
L-Cysteine;
Glutamate;
2-Oxo-4-methylthiobutanoic acid;
Racemethionine;
Homocysteine;
Adenosine monophosphate;
L-Methionine;
D-Glutamic acid;
Ammonia;
D-Cysteine;
cysteine;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
3-Sulfinoalanine;
Methionine;
bisulfite;
5'-Methylthioadenosine;
Cysteine;
Cystathione;
DL-Glutamate;
2-Oxo-4- methylthiobutanoic acid;
SO3 2- (sulfite);
Vidarabine phosphate;
Cysteine sulfinic acid;
(2R,5S)-2-(6-Aminopurin-9-yl)-5-(methylsulfanylmethyl)oxolane-3,4-diol;
bisulfite"
"12","1.4 Nucleotide metabolism",0.211538461538462,"Pyrimidine metabolism","map00240",0.317284350164351,11,52,0.999510513626027,1,"Ureidosuccinic acid;
Cytarabine;
Ureidoisobutyric acid;
Telbivudine;
Thymidine;
L-Glutamine;
Uridine;
Uridine 5'-monophosphate;
D-Glutamine;
Cytidine;
Phosphoribosyl pyrophosphate;
Ammonia;
3'-AMP;
dUMP;
1-[(2R,3S,5R)-3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione;
N-Carbamoyl-L-aspartate;
UMP;
UIBA;
Ura-Rib;
Phosphoribosyl pyrophosphate;
Cyt-Rib;
Thy-dRib;
3'-AMP;
Glutamine;
5-O-phosphonato-alpha-D-ribofuranosyl Diphosphate(5-);
[(2S,3R,4R,5R)-5-(2,4-Dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate;
Arabinofuranosylcytosine;
L-Thymidine;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate;
[(2S,5S)-5-(2,4-Dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate;
3-ureido-isobutyrate;
5-phospho-alpha-D-ribose 1-diphosphate"
"13","1.1 Carbohydrate metabolism",0.222222222222222,"Glycolysis / Gluconeogenesis","map00010",0.349668468740063,6,27,0.999510513626027,1,"L-Galactose;
beta-D-Glucose 6-phosphate;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
D-Galactose;
Mannose 6-phosphate;
D-Glucose;
alpha-D-Glucose;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
Fructose 6-phosphate;
beta-D-Galactose;
Dolichyl phosphate D-mannose;
beta-D-glucose;
Fructose 6-phosphate;
beta-D-Glucose 6-phosphate;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
alpha-D-galactose;
D-Mannose;
G1P;
D-Glucose;
D-glucopyranose 6-phosphate;
2-phospho-D-glycerate;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
[(2R,3R,4S,5S)-3,4,5,6-Tetrahydroxyoxan-2-yl]methyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Gulose;
D-fructose 6-phosphate;
D-mannose 6-phosphate;
alpha-D-glucose 6-phosphate;
Glucose"
"14","1.6 Metabolism of other amino acids",0.25,"Taurine and Hypotaurine Metabolism","map00430",0.366410054143978,3,12,0.999510513626027,1,"Taurine;
3-Sulfinoalanine;
L-Cysteine;
D-Cysteine;
cysteine;
TAU;
3-Sulfinoalanine;
Cysteine;
Cysteine sulfinic acid"
"15","1.6 Metabolism of other amino acids",0.217391304347826,"Selenocompound metabolism","map00450",0.395339772541886,5,23,0.999510513626027,1,"Selenocystathionine;
Se-Methylselenocysteine;
Selenohomocysteine;
Adenosine monophosphate;
Ammonia;
Adenosine monophosphate;
L-selenocystathionine;
MeSec;
L-selenohomocysteine;
MeSec;
SeHCys;
SeCysta;
Vidarabine phosphate"
"16","1.8 Metabolism of cofactors and vitamins",0.206896551724138,"Nicotinate and nicotinamide metabolism","map00760",0.420239581353376,6,29,0.999510513626027,1,"Nicotinic acid mononucleotide;
L-Glutamine;
Glutamate;
D-Glutamine;
Adenosine monophosphate;
D-Glutamic acid;
Phosphoribosyl pyrophosphate;
NAMN;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
Phosphoribosyl pyrophosphate;
DL-Glutamate;
Glutamine;
5-O-phosphonato-alpha-D-ribofuranosyl Diphosphate(5-);
Vidarabine phosphate;
[(2R,3S,4R,5R)-5-(3-Carboxypyridin-1-ium-1-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]methyl hydrogen phosphate;
5-phospho-alpha-D-ribose 1-diphosphate;
beta-D-ribosylnicotinate;
beta-nicotinate D-ribonucleotide"
"17","1.2 Energy metabolism",0.2,"Nitrogen metabolism","map00910",0.472805014741036,5,25,0.999510513626027,1,"D-Aspartic acid;
L-Aspartic acid;
L-Glutamine;
Glutamate;
D-Glutamine;
Adenosine monophosphate;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
Aspartate;
D-Asp;
DL-Glutamate;
Glutamine;
Vidarabine phosphate"
"18","1.1 Carbohydrate metabolism",0.2,"Galactose Metabolism","map00052",0.472805014741036,5,25,0.999510513626027,1,"L-Galactose;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
D-Galactose;
neo-Inositol;
muco-Inositol;
epi-Inositol;
scyllo-Inositol;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
Levoinositol;
Glucose 6-phosphate;
cis-Inositol;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
allo-Inositol;
D-chiro-Inositol;
beta-D-Galactose;
myo-Inositol;
Dolichyl phosphate D-mannose;
beta-D-glucose;
Ins;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
1D-chiro-inositol;
alpha-D-galactose;
D-Fructose;
D-Mannose;
G1P;
D-Glucose;
D-glucopyranose 6-phosphate;
myo-Inositol;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
CHI;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Fructofuranose;
D-Gulose;
Glucose"
"19","Deleted pathways from Kegg",0.2,"D-Arginine and D-Ornithine Metabolism","map00472",0.558788514941034,2,10,0.999510513626027,1,"Ammonia;
2-oxo-5-amino-pentanoic acid"
"20","1.8 Metabolism of cofactors and vitamins",0.1875,"Pantothenate and CoA Biosynthesis","map00770",0.56751275129307,3,16,0.999510513626027,1,"L-Cysteine;
D-4'-Phosphopantothenate;
Adenosine monophosphate;
D-Cysteine;
cysteine;
D-4'-Phosphopantothenate;
Adenosine monophosphate;
Cysteine;
Vidarabine phosphate"
"21","1.8 Metabolism of cofactors and vitamins",0.176470588235294,"Vitamin B6 Metabolism","map00750",0.611526184803215,3,17,0.999510513626027,1,"Pyridoxal;
Ammonia;
3-Hydroxy-2-methylpyridine-4,5-dicarboxylate"
"22","1.6 Metabolism of other amino acids",0.172413793103448,"beta-Alanine metabolism","map00410",0.615947764668793,5,29,0.999510513626027,1,"D-Aspartic acid;
Carnosine;
L-Aspartic acid;
Glutamate;
Topaquinone;
D-Glutamic acid;
Ammonia;
CARN;
D-Glutamic acid;
L-Glutamate;
Aspartate;
D-Asp;
DL-Glutamate;
beta-Alanyl-L-histidine"
"23","1.2 Energy metabolism",0.157894736842105,"Sulfur metabolism","map00920",0.690289931550474,3,19,0.999510513626027,1,"Sulfite;
Sulfate;
Phenol sulphate;
bisulfite;
SO4(2-);
Phenol sulphate;
SO3 2- (sulfite);
Phenol sulphate;
bisulfite"
"24","1.10 Biosynthesis of other secondary metabolites",0.157894736842105,"Caffeine Metabolism","map00232",0.690289931550474,3,19,0.999510513626027,1,"Theophylline;
Paraxanthine;
Theobromine;
1,7-dimethylxanthine"
"25","1.5 Amino acid metabolism",0.160714285714286,"Glycine, serine and threonine metabolism","map00260",0.701190919790753,9,56,0.999510513626027,1,"5-Aminolevulinic acid;
L-Cysteine;
Glutamate;
Racemethionine;
Homocysteine;
Adenosine monophosphate;
L-Methionine;
D-Glutamic acid;
Ammonia;
D-Cysteine;
cysteine;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
Methionine;
4-oxo-5-amino-pentanoic acid;
Cysteine;
Cystathione;
DL-Glutamate;
2S-amino-3-oxo-butanoic acid;
4-oxo-5-amino-pentanoic acid;
Vidarabine phosphate"
"26","1.1 Carbohydrate metabolism",0.142857142857143,"Butyrate Metabolism","map00650",0.746514524281756,2,14,0.999510513626027,1,"Succinic acid;
Adenosine monophosphate;
Butanedioic acid;
Adenosine monophosphate;
Butanedioic acid;
Vidarabine phosphate"
"27","1.5 Amino acid metabolism",0.142857142857143,"Histidine metabolism","map00340",0.78227417857024,5,35,0.999510513626027,1,"Carnosine;
Glutamate;
Adenosine monophosphate;
Topaquinone;
D-Glutamic acid;
Ammonia;
CARN;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
DL-Glutamate;
Vidarabine phosphate;
beta-Alanyl-L-histidine"
"28","1.8 Metabolism of cofactors and vitamins",0.130434782608696,"One carbon pool by folate","map00670",0.811025419483975,3,23,0.999510513626027,1,"N-Formyl-L-glutamic acid;
Glutamate;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
DL-Glutamate"
"29","1.3 Lipid metabolism",0.125,"Biosynthesis of unsaturated fatty acids","map01040",0.811804366744729,2,16,0.999510513626027,1,"Dodecanoic acid;
Capric acid;
DDCX;
Capric acid;
Capric acid"
"30","1.8 Metabolism of cofactors and vitamins",0.117647058823529,"Riboflavin Metabolism","map00740",0.838508124336931,2,17,0.999510513626027,1,"Adenosine monophosphate;
Adenosine monophosphate;
7-Hydroxy-6-methyl-8-ribityl lumazine;
Vidarabine phosphate"
"31","1.1 Carbohydrate metabolism",0.131578947368421,"Pyruvate metabolism","map00620",0.841794832612875,5,38,0.999510513626027,1,"Acetyl adenylate;
S-Lactoylglutathione;
Dihydrolipoamide;
Adenosine monophosphate;
Glutathione;
(R)-S-lactoylglutathione;
Adenosine monophosphate;
Glutathione;
6,8-disulfanyloctanimidic acid;
(R)-S-lactoylglutathionate(1-);
Glutathionate(1-);
Vidarabine phosphate"
"32","1.1 Carbohydrate metabolism",0.132075471698113,"Starch and sucrose metabolism","map00500",0.868998051606207,7,53,0.999510513626027,1,"O-Phosphoethanolamine;
L-Galactose;
Sulfate;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
D-Galactose;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
beta-D-Galactose;
Dolichyl phosphate D-mannose;
beta-D-glucose;
Beta-D-Fructose 6-phosphate;
O-Phosphoethanolamine;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
SO4(2-);
alpha-D-galactose;
D-Fructose;
D-Mannose;
G1P;
D-Glucose;
D-glucopyranose 6-phosphate;
D-Tagatose 6-phosphate;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Fructofuranose;
D-Gulose;
Fructose-6-Phosphate (closed form);
Glucose"
"33","1.1 Carbohydrate metabolism",0.0967741935483871,"Phosphatidylinositol Phosphate Metabolism","map00562",0.937885826239275,3,31,0.999510513626027,1,"myo-Inositol 6-phosphate;
myo-Inositol 1-phosphate;
D-myo-Inositol 3-phosphate;
neo-Inositol;
muco-Inositol;
epi-Inositol;
scyllo-Inositol;
Levoinositol;
Glucose 6-phosphate;
cis-Inositol;
allo-Inositol;
D-chiro-Inositol;
D-myo-Inositol 4-phosphate;
myo-Inositol;
Ins;
1D-myo-inositol 3-phosphate;
1D-myo-inositol 1-phosphate;
1D-myo-inositol 4-phosphate;
1D-chiro-inositol;
D-glucopyranose 6-phosphate;
myo-Inositol;
D-myo-Inositol 4-phosphate;
G6P;
D-myo-Inositol 3-phosphate;
CHI;
(2,3,4,5,6-Pentahydroxycyclohexyl) dihydrogen phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate"
"34","1.8 Metabolism of cofactors and vitamins",0.08,"Pterine Biosynthesis","map00790",0.955963661426139,2,25,0.999510513626027,1,"7,8-Dihydroneopterin;
7,8-dihydromonapterin;
2-Amino-6-[(1R,2S)-1,2,3-trihydroxypropyl]-7,8-dihydro-3H-pteridin-4-one;
7,8-dihydroneopterin 3'-phosphate"
"35","1.5 Amino acid metabolism",0.08,"Lysine degradation","map00310",0.955963661426139,2,25,0.999510513626027,1,"Glutamate;
Allysine;
D-Glutamic acid;
D-Glutamic acid;
L-Glutamate;
2AMAS;
DL-Glutamate;
L-2-Amino-6-oxohexanoic acid"
"36","1.1 Carbohydrate metabolism",0.0882352941176471,"Propanoate metabolism","map00640",0.960407587728999,3,34,0.999510513626027,1,"Methylmalonic acid;
Glutamate;
Adenosine monophosphate;
D-Glutamic acid;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
DL-Glutamate;
2-methyl-propanedioic acid;
Vidarabine phosphate"
"37","1.1 Carbohydrate metabolism",0.0769230769230769,"Citric Acid Cycle","map00020",0.962847967434378,2,26,0.999510513626027,1,"Succinic acid;
Butanedioic acid;
D-threo-isocitrate;
Butanedioic acid"
"38","1.5 Amino acid metabolism",0.0980392156862745,"Valine, leucine and isoleucine degradation","map00280",0.968062228190858,5,51,0.999510513626027,1,"Succinic acid;
Dihydrolipoamide;
Methylmalonic acid;
Glutamate;
Pyridoxal;
D-Glutamic acid;
Butanedioic acid;
D-Glutamic acid;
L-Glutamate;
6,8-disulfanyloctanimidic acid;
DL-Glutamate;
2-methyl-propanedioic acid;
Butanedioic acid"
"39","1.8 Metabolism of cofactors and vitamins",0.0833333333333333,"Porphyrin Metabolism","map00860",0.970916973297063,3,36,0.999510513626027,1,"5-Aminolevulinic acid;
Porphobilinogen;
Ammonia;
4-oxo-5-amino-pentanoic acid;
4-oxo-5-amino-pentanoic acid"
"40","1.3 Lipid metabolism",0.0689655172413793,"Fatty Acid Elongation In Mitochondria","map00062",0.977869194585578,2,29,0.999510513626027,1,"Palmitic acid;
hexadecanoic acid;
2-oxo-5-amino-pentanoic acid;
hexadecanoic acid"
"41","1.3 Lipid metabolism",0.0555555555555556,"Fatty acid Metabolism","map00071",0.99365331611838,2,36,0.999510513626027,1,"Palmitic acid;
Adenosine monophosphate;
hexadecanoic acid;
Adenosine monophosphate;
hexadecanoic acid;
Vidarabine phosphate"
