"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"23","1.5 Amino acid metabolism",0.1,"Arginine and proline metabolism","map00330",0.715436073145278,5,50,0.997517714363466,1,"Succinic acid;
Argininosuccinic acid;
N(omega)-Hydroxyarginine;
Adenosine monophosphate;
Ammonia;
Argininosuccinic acid;
Butanedioic acid;
Adenosine monophosphate;
Butanedioic acid;
Vidarabine phosphate;
ARGININOSUCCINATE"
"24","1.4 Nucleotide metabolism",0.0961538461538462,"Pyrimidine metabolism","map00240",0.748834978639449,5,52,0.997517714363466,1,"dCMP;
Uridine;
Ammonia;
3'-AMP;
dUMP;
1-[(2R,3S,5R)-3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione;
Ura-Rib;
3'-AMP;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate;
[(2S,5S)-5-(2,4-Dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate"
"25","1.8 Metabolism of cofactors and vitamins",0.0869565217391304,"One carbon pool by folate","map00670",0.770884344931449,2,23,0.997517714363466,1,"N-Formyl-L-glutamic acid;
Ammonia"
"26","1.5 Amino acid metabolism",0.0857142857142857,"Histidine metabolism","map00340",0.79765644012942,3,35,0.997517714363466,1,"Adenosine monophosphate;
Topaquinone;
Ammonia;
Adenosine monophosphate;
Vidarabine phosphate"
"27","1.8 Metabolism of cofactors and vitamins",0.08,"Pterine Biosynthesis","map00790",0.810600769187224,2,25,0.997517714363466,1,"Umanopterin;
Dihydroneopterin phosphate;
Neopterin;
L-Threoneopterin;
7,8-dihydroneopterin 3'-phosphate"
"28","1.5 Amino acid metabolism",0.0784313725490196,"Valine, leucine and isoleucine degradation","map00280",0.869218741125571,4,51,0.997517714363466,1,"Succinic acid;
Dihydrolipoamide;
Methylmalonic acid;
alpha-Ketoisovaleric acid;
Butanedioic acid;
3-methyl-2-oxo-butanoic acid;
6,8-disulfanyloctanimidic acid;
2-methyl-propanedioic acid;
3-methyl-2-oxo-butanoic acid;
Butanedioic acid"
"29","1.6 Metabolism of other amino acids",0.0689655172413793,"beta-Alanine metabolism","map00410",0.87229183820009,2,29,0.997517714363466,1,"Topaquinone;
Ammonia"
"30","1.1 Carbohydrate metabolism",0.0588235294117647,"Propanoate metabolism","map00640",0.923618138872442,2,34,0.997517714363466,1,"Methylmalonic acid;
Adenosine monophosphate;
Adenosine monophosphate;
2-methyl-propanedioic acid;
Vidarabine phosphate"
"31","1.1 Carbohydrate metabolism",0.0571428571428571,"Amino Sugar Metabolism","map00520",0.931252181220504,2,35,0.997517714363466,1,"N-Acetylneuraminic acid;
N-Acetyl-a-neuraminic acid;
Ammonia;
3h-Sialic acid"
"32","1.3 Lipid metabolism",0.0555555555555556,"Fatty acid Metabolism","map00071",0.938170733531442,2,36,0.997517714363466,1,"Palmitic acid;
Adenosine monophosphate;
hexadecanoic acid;
Adenosine monophosphate;
hexadecanoic acid;
Vidarabine phosphate"
"33","1.3 Lipid metabolism",0.05,"Primary bile acid biosynthesis","map00120",0.980591559572494,3,60,0.997517714363466,1,"Taurine;
Palmitic acid;
3'-AMP;
hexadecanoic acid;
TAU;
3'-AMP;
hexadecanoic acid;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
"34","1.1 Carbohydrate metabolism",0.0377358490566038,"Starch and sucrose metabolism","map00500",0.990774578333326,2,53,0.997517714363466,1,"Sulfate;
L-Altruronic acid;
D-Glucuronic acid;
Pectic acid;
SO4(2-);
(2R,3R,4R,5S,6S)-3,4,5,6-Tetrahydroxyoxane-2-carboxylic acid"
"35","1.3 Lipid metabolism",0.03125,"Arachidonic Acid Metabolism","map00590",0.997517714363466,2,64,0.997517714363466,1,"Arachidonic acid;
Glutathione;
5Z,8Z,11Z,14Z-eicosatetraenoic acid;
Glutathione;
5,8,11,14-eicosatetraenoic acid;
Glutathionate(1-);
5,8,11,14-Icosatetraenoic Acid"
