"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"11","1.1 Carbohydrate metabolism",0.210526315789474,"Pyruvate metabolism","map00620",0.249793254997622,8,38,0.710211604898908,1,"D-Lactic acid;
Dihydrolipoamide;
Biotin;
Acetylphosphate;
Adenosine monophosphate;
D-Malic acid;
Glutathione;
L-Lactic acid;
Lipoamide;
Malic acid;
Biotin;
Adenosine monophosphate;
Glutathione;
5-(1,2-dithiolan-3-yl)pentanamide;
6,8-disulfanyloctanimidic acid;
MAL;
D-Lactic acid;
(S)-lactic acid;
Lysozyme;
Bioepiderm;
(S)-malate;
L-Lactic acid;
Glutathionate(1-);
Vidarabine phosphate"
"12","1.5 Amino acid metabolism",0.196428571428571,"Glycine, serine and threonine metabolism","map00260",0.270455132433338,11,56,0.710211604898908,1,"5-Aminolevulinic acid;
Dimethylglycine;
Phosphoserine;
Vidarabine;
L-Allothreonine;
Dihydrolipoate;
Allocystathionine;
Glutamate;
L-Cystathionine;
Adenosine;
Homocysteine;
Adenosine monophosphate;
D-Glutamic acid;
L-Threonine;
Ammonia;
O-P-Ser;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
Ade-Rib;
Cystathionine;
4-oxo-5-amino-pentanoic acid;
Dimethylglycine;
Cystathione;
DL-Glutamate;
3-Phosphoserine;
3-phospho-L-serine;
D-Threonine;
4-oxo-5-amino-pentanoic acid;
DL-O-Phosphoserine;
Vidarabine phosphate;
9-Arabinofuranosyladenine"
"13","1.5 Amino acid metabolism",0.214285714285714,"Phenylalanine and Tyrosine Metabolism","map00360",0.281793221844793,6,28,0.710211604898908,1,"L-Glutamine;
Glutamate;
D-Glutamine;
L-Tyrosine;
Adenosine monophosphate;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
L-Tyrosine;
2-oxo-3-phenylpropanoate;
D-Tyrosine;
DL-Glutamate;
Glutamine;
Vidarabine phosphate;
2-oxo-3-phenylpropanoate"
"14","1.5 Amino acid metabolism",0.188405797101449,"Tyrosine metabolism","map00350",0.297670164841086,13,69,0.710211604898908,1,"D-Aspartic acid;
Leucodopachrome;
D-Dopachrome;
Dopaquinone;
5,6-Dihydroxyindole-2-carboxylic acid;
noradrenaline;
L-Aspartic acid;
Glutamate;
L-Dopa;
L-Tyrosine;
Homocysteine;
DL-Dopa;
Topaquinone;
D-Glutamic acid;
Ammonia;
L-Dopachrome;
D-Glutamic acid;
L-Glutamate;
Dopaquinone;
Aspartate;
D-Asp;
L-Tyrosine;
D-Tyrosine;
DL-Glutamate;
NAd;
5,6-Dihydroxyindole-2-carboxylic acid;
vanillyl mandelate;
Norepinephrine;
L-Dopaquinone"
"15","1.6 Metabolism of other amino acids",0.217391304347826,"Selenocompound metabolism","map00450",0.300358233031547,5,23,0.710211604898908,1,"Vidarabine;
Se-Methylselenocysteine;
Selenohomocysteine;
Adenosine;
Adenosine monophosphate;
Ammonia;
Adenosine monophosphate;
Ade-Rib;
MeSec;
L-selenohomocysteine;
MeSec;
SeHCys;
Vidarabine phosphate;
9-Arabinofuranosyladenine"
"16","1.4 Nucleotide metabolism",0.192307692307692,"Pyrimidine metabolism","map00240",0.309899253206634,10,52,0.710211604898908,1,"Ureidosuccinic acid;
3-Aminoisobutanoic acid;
Cytarabine;
Ureidoisobutyric acid;
(R)-beta-Aminoisobutyric acid;
Telbivudine;
(S)-beta-Aminoisobutyric acid;
Thymidine;
L-Glutamine;
Uridine;
Uridine 5'-monophosphate;
D-Glutamine;
Cytidine;
Ammonia;
3'-AMP;
1-[(2R,3S,5R)-3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione;
N-Carbamoyl-L-aspartate;
(R)-beta-Aminoisobutyric acid;
UMP;
UIBA;
Ura-Rib;
Cyt-Rib;
Thy-dRib;
3-Aminoisobutanoic acid;
3'-AMP;
(S)-b-aminoisobutyric acid;
Glutamine;
(R)-b-aminoisobutyric acid;
3-amino-3-methyl-propionic acid;
[(2S,3R,4R,5R)-5-(2,4-Dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate;
Arabinofuranosylcytosine;
L-Thymidine;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate;
3-ureido-isobutyrate"
"17","1.8 Metabolism of cofactors and vitamins",0.285714285714286,"Thiamine Metabolism","map00730",0.3109140755214,2,7,0.710211604898908,1,"Thiamine monophosphate;
Adenosine monophosphate;
Adenosine monophosphate;
Thiamine monophosphate;
Vidarabine phosphate"
"18","1.8 Metabolism of cofactors and vitamins",0.206896551724138,"Nicotinate and nicotinamide metabolism","map00760",0.312097336739408,6,29,0.710211604898908,1,"L-Glutamine;
Glutamate;
D-Glutamine;
Adenosine monophosphate;
D-Glutamic acid;
Quinolinic acid;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
Ribose-1-arsenate;
DL-Glutamate;
Glutamine;
Vidarabine phosphate;
beta-D-ribosylnicotinate"
"19","1.3 Lipid metabolism",0.222222222222222,"alpha-Linolenic acid metabolism","map00592",0.321286202216172,4,18,0.710211604898908,1,"Cis-8,11,14,17-Eicosatetraenoic acid;
Arachidonic acid;
Docosahexaenoic acid;
5Z,8Z,11Z,14Z-eicosatetraenoic acid;
4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoic acid;
5,8,11,14-eicosatetraenoic acid;
8,11,14,17-eicosatetraenoic acid;
20:4(8Z,11Z,14Z,17Z);
5,8,11,14-Icosatetraenoic Acid;
(4E,7E,10Z,13E,16E,19E)-Docosa-4,7,10,13,16,19-hexaenoic acid;
di-homo-gamma-linolenate"
"20","1.10 Biosynthesis of other secondary metabolites",0.210526315789474,"Caffeine Metabolism","map00232",0.360816952187042,4,19,0.738337386084794,1,"5-Acetylamino-6-amino-3-methyluracil;
Theophylline;
Paraxanthine;
Theobromine;
1,7-dimethylxanthine"
"21","1.1 Carbohydrate metabolism",0.2,"Galactose Metabolism","map00052",0.369168693042397,5,25,0.738337386084794,1,"L-Galactose;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
D-Galactose;
neo-Inositol;
muco-Inositol;
epi-Inositol;
scyllo-Inositol;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
Levoinositol;
Glucose 6-phosphate;
cis-Inositol;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
allo-Inositol;
D-chiro-Inositol;
beta-D-Galactose;
myo-Inositol;
Dolichyl phosphate D-mannose;
beta-D-glucose;
Ins;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
1D-chiro-inositol;
alpha-D-galactose;
D-Fructose;
D-Mannose;
G1P;
D-Glucose;
D-glucopyranose 6-phosphate;
myo-Inositol;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
CHI;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Fructofuranose;
D-Gulose;
Glucose"
"22","1.8 Metabolism of cofactors and vitamins",0.1875,"Pantothenate and CoA Biosynthesis","map00770",0.484292704270791,3,16,0.883809592504832,1,"D-4'-Phosphopantothenate;
Adenosine monophosphate;
D-4'-Phosphopantothenate;
Adenosine monophosphate;
D-Pantothenoyl-L-cysteine;
Vidarabine phosphate"
"23","Deleted pathways from Kegg",0.2,"D-Arginine and D-Ornithine Metabolism","map00472",0.492445332566919,2,10,0.883809592504832,1,"Ammonia;
2-oxo-5-amino-pentanoic acid"
"24","1.5 Amino acid metabolism",0.166666666666667,"Tryptophan metabolism","map00380",0.505034052859904,9,54,0.883809592504832,1,"5-Methoxyindoleacetate;
5-Hydroxy-L-tryptophan;
Kynurenic acid;
3-Hydroxyanthranilic acid;
Glutamate;
D-Glutamic acid;
3'-AMP;
4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoic acid;
Quinolinic acid;
4-(2-Aminophenyl)-2,4-dioxobutanoic acid;
3-HAA;
D-Glutamic acid;
L-Glutamate;
4-(2-Aminophenyl)-2,4-dioxobutanoic acid;
5-Hydroxy-L-tryptophan;
DL-Glutamate;
4-(2-Amino-3-hydroxyphenyl)- 2,4-dioxobutanoate;
3'-AMP;
5-Hydroxy-L-tryptophan;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
"25","1.2 Energy metabolism",0.166666666666667,"Oxidative phosphorylation","map00190",0.595834620507955,2,12,0.96250207928208,1,"Succinic acid;
Glyceraldehyde 3-phosphate;
Butanedioic acid;
Glyceraldehyde 3-phosphate;
Butanedioic acid;
G3P"
"26","1.6 Metabolism of other amino acids",0.166666666666667,"Taurine and Hypotaurine Metabolism","map00430",0.595834620507955,2,12,0.96250207928208,1,"Taurine;
3-Sulfinoalanine;
TAU;
3-Sulfinoalanine;
Cysteine sulfinic acid"
"27","1.1 Carbohydrate metabolism",0.153846153846154,"Citric Acid Cycle","map00020",0.619038316898187,4,26,0.962948492952735,1,"Succinic acid;
Biotin;
D-Malic acid;
Lipoamide;
Malic acid;
Butanedioic acid;
Biotin;
5-(1,2-dithiolan-3-yl)pentanamide;
MAL;
Lysozyme;
Bioepiderm;
(S)-malate;
Butanedioic acid"
"28","1.1 Carbohydrate metabolism",0.147058823529412,"Propanoate metabolism","map00640",0.657349124179816,5,34,0.970870560566511,1,"Hydroxypropionic acid;
Methylmalonic acid;
Glutamate;
Biotin;
Adenosine monophosphate;
D-Glutamic acid;
Biotin;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
DL-Glutamate;
2-methyl-propanedioic acid;
3-Hydroxypropionic acid;
Bioepiderm;
Vidarabine phosphate"
"29","1.1 Carbohydrate metabolism",0.142857142857143,"Butyrate Metabolism","map00650",0.682797732461008,2,14,0.970870560566511,1,"Succinic acid;
Adenosine monophosphate;
Butanedioic acid;
Adenosine monophosphate;
Butanedioic acid;
Vidarabine phosphate"
"30","1.6 Metabolism of other amino acids",0.137931034482759,"beta-Alanine metabolism","map00410",0.708103030649028,4,29,0.970870560566511,1,"D-Aspartic acid;
L-Aspartic acid;
Glutamate;
Topaquinone;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
Aspartate;
D-Asp;
DL-Glutamate"
"31","1.5 Amino acid metabolism",0.137254901960784,"Valine, leucine and isoleucine degradation","map00280",0.735876993866234,7,51,0.970870560566511,1,"Succinic acid;
3-Aminoisobutanoic acid;
(R)-beta-Aminoisobutyric acid;
Dihydrolipoamide;
(S)-beta-Aminoisobutyric acid;
Methylmalonic acid;
Glutamate;
Biotin;
D-Glutamic acid;
Lipoamide;
Butanedioic acid;
Biotin;
D-Glutamic acid;
L-Glutamate;
(R)-beta-Aminoisobutyric acid;
5-(1,2-dithiolan-3-yl)pentanamide;
6,8-disulfanyloctanimidic acid;
DL-Glutamate;
3-Aminoisobutanoic acid;
2-methyl-propanedioic acid;
(S)-b-aminoisobutyric acid;
Lysozyme;
Bioepiderm;
Butanedioic acid;
(R)-b-aminoisobutyric acid;
3-amino-3-methyl-propionic acid"
"32","1.8 Metabolism of cofactors and vitamins",0.130434782608696,"One carbon pool by folate","map00670",0.73971090328877,3,23,0.970870560566511,1,"N-Formyl-L-glutamic acid;
Glutamate;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
DL-Glutamate"
"33","1.8 Metabolism of cofactors and vitamins",0.117647058823529,"Vitamin B6 Metabolism","map00750",0.784166860341895,2,17,0.998030549526048,1,"Pyridoxine;
Ammonia"
"34","1.5 Amino acid metabolism",0.114285714285714,"Histidine metabolism","map00340",0.839249243191089,4,35,0.999758056412786,1,"Glutamate;
Adenosine monophosphate;
Topaquinone;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
DL-Glutamate;
Vidarabine phosphate"
"35","1.1 Carbohydrate metabolism",0.113207547169811,"Starch and sucrose metabolism","map00500",0.879790614432185,6,53,0.999758056412786,1,"O-Phosphoethanolamine;
L-Galactose;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
D-Galactose;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
beta-D-Galactose;
Dolichyl phosphate D-mannose;
beta-D-glucose;
Beta-D-Fructose 6-phosphate;
O-Phosphoethanolamine;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
alpha-D-galactose;
D-Fructose;
D-Mannose;
G1P;
D-Glucose;
D-glucopyranose 6-phosphate;
D-Tagatose 6-phosphate;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Fructofuranose;
D-Gulose;
Fructose-6-Phosphate (closed form);
Glucose"
"36","1.1 Carbohydrate metabolism",0.0967741935483871,"Phosphatidylinositol Phosphate Metabolism","map00562",0.897777036329618,3,31,0.999758056412786,1,"myo-Inositol 6-phosphate;
myo-Inositol 1-phosphate;
D-myo-Inositol 3-phosphate;
neo-Inositol;
muco-Inositol;
epi-Inositol;
scyllo-Inositol;
Levoinositol;
Glucose 6-phosphate;
cis-Inositol;
allo-Inositol;
D-chiro-Inositol;
D-myo-Inositol 4-phosphate;
myo-Inositol;
Ins;
1D-myo-inositol 3-phosphate;
1D-myo-inositol 1-phosphate;
1D-myo-inositol 4-phosphate;
1D-chiro-inositol;
D-glucopyranose 6-phosphate;
myo-Inositol;
D-myo-Inositol 4-phosphate;
G6P;
D-myo-Inositol 3-phosphate;
CHI;
(2,3,4,5,6-Pentahydroxycyclohexyl) dihydrogen phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate"
"37","1.5 Amino acid metabolism",0.08,"Lysine degradation","map00310",0.929392650112045,2,25,0.999758056412786,1,"Glutamate;
D-Glutamic acid;
Lipoamide;
D-Glutamic acid;
L-Glutamate;
5-(1,2-dithiolan-3-yl)pentanamide;
DL-Glutamate;
Lysozyme"
"38","1.8 Metabolism of cofactors and vitamins",0.0769230769230769,"Retinol Metabolism","map00830",0.939030174517343,2,26,0.999758056412786,1,"L-Galactose;
Glycerophosphocholine;
D-Mannose;
D-Galactose;
D-Glucose;
alpha-D-Glucose;
L-Gulose;
Allose;
beta-D-Galactose;
beta-D-glucose;
choline alfoscerate;
alpha-D-Glucose;
alpha-D-galactose;
D-Mannose;
D-Glucose;
Glycerophosphocholine;
D-Gulose;
Glycerylphosphorylcholine;
Glucose"
"39","1.8 Metabolism of cofactors and vitamins",0.0833333333333333,"Porphyrin Metabolism","map00860",0.946275523510763,3,36,0.999758056412786,1,"5-Aminolevulinic acid;
Farnesyl pyrophosphate;
Ammonia;
2-trans,6-trans-farnesyl diphosphate;
4-oxo-5-amino-pentanoic acid;
farnesyl diphosphate;
4-oxo-5-amino-pentanoic acid;
Diphosphoric acid,P-(3,7,11-trimethyl-2,6,10-dodecatrienyl) ester"
"40","1.3 Lipid metabolism",0.0454545454545455,"Steroid Biosynthesis","map00100",0.996366130101426,2,44,0.999758056412786,1,"Farnesyl pyrophosphate;
Geranyl-PP;
geranyl diphosphate;
2-trans,6-trans-farnesyl diphosphate;
farnesyl diphosphate;
Geranyl pyrophosphate;
Geranyl pyrophosphate ammonium*200 UG/VI AL;
Diphosphoric acid,P-(3,7,11-trimethyl-2,6,10-dodecatrienyl) ester"
"41","1.3 Lipid metabolism",0.046875,"Arachidonic Acid Metabolism","map00590",0.999140817548753,3,64,0.999758056412786,1,"Arachidonic acid;
Glutamate;
D-Glutamic acid;
Glutathione;
5Z,8Z,11Z,14Z-eicosatetraenoic acid;
D-Glutamic acid;
L-Glutamate;
Glutathione;
DL-Glutamate;
5,8,11,14-eicosatetraenoic acid;
Glutathionate(1-);
5,8,11,14-Icosatetraenoic Acid"
"42","1.3 Lipid metabolism",0.0333333333333333,"Primary bile acid biosynthesis","map00120",0.999758056412786,2,60,0.999758056412786,1,"Taurine;
3'-AMP;
TAU;
3'-AMP;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
