"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"11","1.4 Nucleotide metabolism",0.326923076923077,"Pyrimidine metabolism","map00240",0.163811762336859,17,52,0.699744754354556,1,"Quinone;
beta-Alanine;
3-Aminoisobutanoic acid;
Cytarabine;
4,5-Dihydroorotic acid;
Deoxyribose 1-phosphate;
Dihydrothymine;
Ureidoisobutyric acid;
(R)-beta-Aminoisobutyric acid;
Orotidylic acid;
Telbivudine;
(S)-beta-Aminoisobutyric acid;
Ureidopropionic acid;
Thymidine;
L-Glutamine;
Carbamoyl phosphate;
D-Glutamine;
Cytidine;
Ammonia;
3'-AMP;
Deoxyuridine;
orotidine 5'-monophosphate;
(R)-beta-Aminoisobutyric acid;
2'-deoxyuridine;
p-benzoquinone;
UIBA;
b-Ala;
(S)-dihydroorotate;
Cyt-Rib;
CAP;
Thy-dRib;
UPROP;
3-Aminoisobutanoic acid;
5,6-dihydrothymine;
Deoxyribose 1-phosphate;
3'-AMP;
4,5-Dihydroorotic acid;
(S)-b-aminoisobutyric acid;
Glutamine;
Carbamoyl phosphate;
2-deoxy-D-ribose-1P;
(R)-b-aminoisobutyric acid;
Dihydro-orotate;
3-amino-3-methyl-propionic acid;
1-((2S,4S,5R)-4-Hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)pyrimidine-2,4(1H,3H)-dione;
Arabinofuranosylcytosine;
L-Thymidine;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate;
3-ureido-isobutyrate;
5-phospho-alpha-D-ribose 1-diphosphate"
"12","1.2 Energy metabolism",0.36,"Nitrogen metabolism","map00910",0.174936188588639,9,25,0.699744754354556,1,"(S)-Lipoic acid;
(R)-Lipoic acid;
D-Aspartic acid;
D-Asparagine;
Dihydrolipoate;
L-Aspartic acid;
L-Glutamine;
Glutamate;
Carbamoyl phosphate;
D-Glutamine;
Adenosine monophosphate;
D-Glutamic acid;
L-Asparagine;
Ammonia;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
LIPA;
Aspartate;
D-Asp;
CAP;
DL-Glutamate;
DL-Asparagine;
(R)-Lipoic acid;
Glutamine;
Carbamoyl phosphate;
Vidarabine phosphate;
LIPA"
"13","1.1 Carbohydrate metabolism",0.333333333333333,"Fructose and mannose metabolism","map00051",0.267573721095709,8,24,0.98796450866108,1,"L-Galactose;
beta-D-Glucose 6-phosphate;
D-Mannose 1-phosphate;
Fructose 1-phosphate;
Fucose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
D-Galactose;
Mannose 6-phosphate;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
Fructose 6-phosphate;
beta-D-Galactose;
Dolichyl phosphate D-mannose;
Beta-D-Fructose 2-phosphate;
beta-L-fucose 1-phosphate;
beta-D-glucose;
Fructose 6-phosphate;
beta-D-Glucose 6-phosphate;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
alpha-D-galactose;
D-Fructose;
D-Mannose;
G1P;
D-Glucose;
Fuc1P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
[(2R,3R,4S,5S)-3,4,5,6-Tetrahydroxyoxan-2-yl]methyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Fructofuranose;
D-Gulose;
D-mannose 6-phosphate;
Glucose"
"14","1.8 Metabolism of cofactors and vitamins",0.310344827586207,"Nicotinate and nicotinamide metabolism","map00760",0.328936368074615,9,29,0.999914239810462,1,"1-Methylnicotinamide;
L-Glutamine;
Glutamate;
D-Glutamine;
Adenosine monophosphate;
D-Glutamic acid;
Quinolinic acid;
S-Adenosylhomocysteine;
Niacinamide;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
AdoHcy;
1-Methylnicotinamide;
NAM;
DL-Glutamate;
Glutamine;
Vidarabine phosphate;
5-phospho-alpha-D-ribose 1-diphosphate;
beta-D-ribosylnicotinate"
"15","1.4 Nucleotide metabolism",0.279411764705882,"Purine metabolism","map00230",0.397569447787932,19,68,0.999914239810462,1,"Inosinic acid;
Guanosine 2',3'-cyclic phosphate;
Deoxyribose 1-phosphate;
D-Aspartic acid;
5-Aminoimidazole ribonucleotide;
5'-Phosphoribosyl-N-formylglycinamide;
L-Aspartic acid;
L-Glutamine;
Glutamate;
Inosine;
D-Glutamine;
Cyclic AMP;
Adenosine monophosphate;
Hypoxanthine;
D-Glutamic acid;
Uric acid;
Arabinosylhypoxanthine;
Adenine;
Guanine;
Ammonia;
Deoxyinosine;
2'-Deoxyguanosine 5'-monophosphate;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
Gua;
Ade;
Aspartate;
IMP;
D-Asp;
Hyp;
cAMP;
Ino;
7,9-dihydro-1H-purine-2,6,8(3H)-trione;
DL-Glutamate;
Deoxyribose 1-phosphate;
2'-deoxyinosine;
Cyclic AMP;
Deoxyinosine;
Glutamine;
2-deoxy-D-ribose-1P;
5-amino-1-(5-phosphonato-D-ribosyl)imidazol-3-ium;
Vidarabine phosphate;
Ara-HX;
[(2R,5R)-3,4-Dihydroxy-5-(6-oxo-1H-purin-9-yl)oxolan-2-yl]methyl dihydrogen phosphate;
5-phospho-alpha-D-ribose 1-diphosphate"
"16","1.5 Amino acid metabolism",0.285714285714286,"Histidine metabolism","map00340",0.424964910828506,10,35,0.999914239810462,1,"beta-Alanine;
4-Imidazolone-5-propionic acid;
Carnosine;
1-Methylhistidine;
Histamine;
Glutamate;
Anserine;
Adenosine monophosphate;
D-Glutamic acid;
Ammonia;
S-Adenosylhomocysteine;
CARN;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
AdoHcy;
b-Ala;
DL-Glutamate;
Hist;
3-(4-oxo-4,5-dihydro-1H-imidazol-5-yl)propanoic acid;
3-Methylhistidine;
Vidarabine phosphate;
beta-Alanyl-L-histidine"
"17","1.6 Metabolism of other amino acids",0.275862068965517,"beta-Alanine metabolism","map00410",0.492475798202839,8,29,0.999914239810462,1,"beta-Alanine;
D-Aspartic acid;
Carnosine;
1-Methylhistidine;
Ureidopropionic acid;
L-Aspartic acid;
Glutamate;
Anserine;
D-Glutamic acid;
Ammonia;
CARN;
D-Glutamic acid;
L-Glutamate;
b-Ala;
Aspartate;
D-Asp;
DL-Glutamate;
UPROP;
3-Methylhistidine;
beta-Alanyl-L-histidine"
"18","Deleted pathways from Kegg",0.3,"D-Arginine and D-Ornithine Metabolism","map00472",0.504045016990465,3,10,0.999914239810462,1,"D-Arginine;
1-Pyrroline-2-carboxylic acid;
Arginine;
Ammonia;
L-Arginine;
arginine;
L-Arg"
"19","1.10 Biosynthesis of other secondary metabolites",0.263157894736842,"Caffeine Metabolism","map00232",0.575016418224849,5,19,0.999914239810462,1,"Theophylline;
Paraxanthine;
1-Methyluric acid;
Theobromine;
1,7-dimethylxanthine;
7-Methyluric acid"
"20","1.1 Carbohydrate metabolism",0.259259259259259,"Glycolysis / Gluconeogenesis","map00010",0.57746229176146,7,27,0.999914239810462,1,"L-Galactose;
2,3-Diphosphoglyceric acid;
beta-D-Glucose 6-phosphate;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
D-Galactose;
Mannose 6-phosphate;
Glyceric acid 1,3-biphosphate;
D-Glucose;
alpha-D-Glucose;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
Fructose 6-phosphate;
beta-D-Galactose;
Dolichyl phosphate D-mannose;
beta-D-glucose;
Fructose 6-phosphate;
beta-D-Glucose 6-phosphate;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
alpha-D-galactose;
D-Mannose;
G1P;
D-Glucose;
D-glucopyranose 6-phosphate;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
[(2R,3R,4S,5S)-3,4,5,6-Tetrahydroxyoxan-2-yl]methyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Gulose;
D-mannose 6-phosphate;
Glucose"
"21","1.8 Metabolism of cofactors and vitamins",0.285714285714286,"Thiamine Metabolism","map00730",0.579804798650269,2,7,0.999914239810462,1,"Thiamine monophosphate;
Adenosine monophosphate;
Adenosine monophosphate;
Thiamine monophosphate;
Vidarabine phosphate"
"22","1.8 Metabolism of cofactors and vitamins",0.25,"Pantothenate and CoA Biosynthesis","map00770",0.631244827919757,4,16,0.999914239810462,1,"Pantetheine;
L-Cysteine;
Adenosine monophosphate;
Panthenol;
D-Cysteine;
cysteine;
Adenosine monophosphate;
Cysteine;
(2R)-2,4-dihydroxy-N-(3-hydroxypropyl)-3,3-dimethylbutanamide;
Panthenol;
Vidarabine phosphate;
Pantothenol"
"23","1.3 Lipid metabolism",0.25,"Biosynthesis of unsaturated fatty acids","map01040",0.631244827919757,4,16,0.999914239810462,1,"Dodecanoic acid;
L-Acetylcarnitine;
Capric acid;
L-Carnitine;
DDCX;
Capric acid;
(S)-carnitinium;
(3R)-3-acetyloxy-4-(trimethylazaniumyl)butanoate;
(3R)-3-acetyloxy-4-(trimethylazaniumyl)butanoate;
(3S)-3-acetoxy-4-(trimethylammonio)butyrate;
Capric acid;
Acetyl-D-carnitine;
DL-Acetylcarnitine"
"24","1.6 Metabolism of other amino acids",0.25,"Taurine and Hypotaurine Metabolism","map00430",0.640406904713614,3,12,0.999914239810462,1,"Taurine;
3-Sulfinoalanine;
L-Cysteine;
D-Cysteine;
cysteine;
TAU;
3-Sulfinoalanine;
Cysteine;
Cysteine sulfinic acid"
"25","1.5 Amino acid metabolism",0.24,"Lysine degradation","map00310",0.666366471912175,6,25,0.999914239810462,1,"Aminoadipic acid;
D-Pipecolic acid;
Pipecolic acid;
Glutamate;
L-Lysine;
D-Glutamic acid;
D-Lysine;
Lipoamide;
D-Glutamic acid;
L-Glutamate;
5-(1,2-dithiolan-3-yl)pentanamide;
DL-Glutamate;
S-Glutaryldihydrolipoamide;
Pipecolic acid;
Aminoadipic acid;
2-amino-hexanedioic acid;
Lysozyme;
L-Lysine;
2-amino-hexanedioic acid;
L-Pipecolic acid;
2-Aminoadipic acid"
"26","1.3 Lipid metabolism",0.222222222222222,"alpha-Linolenic acid metabolism","map00592",0.729101829211611,4,18,0.999914239810462,1,"Eicosapentaenoic acid;
Dihomo-gamma-linolenic acid;
Linolenelaidic acid;
alpha-Linolenic acid;
gamma-Linolenic acid;
9Z,12Z,15Z-octadecatrienoic acid;
5Z,8Z,11Z,14Z,17Z-eicosapentaenoic acid;
6Z,9Z,12Z-octadecatrienoic acid;
8,11,14-Eicosatrienoic acid;
Octadeca-6,9,12-trienoic acid;
Eicosa-5,8,11,14,17-pentaenoic acid;
9Z,12Z,15Z-octadecatrienoic acid;
5Z,8Z,11Z,14Z,17Z-eicosapentaenoic acid;
8Z,11Z,14Z-eicosatrienoic acid;
Dihomo--linolenic acid"
"27","1.6 Metabolism of other amino acids",0.217391304347826,"Selenocompound metabolism","map00450",0.754958005916883,5,23,0.999914239810462,1,"Selenocystine;
Selenocystathionine;
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein);
D-Alanine;
L-Alanine;
Adenosine monophosphate;
Ammonia;
D-Ala;
Adenosine monophosphate;
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein);
L-selenocystathionine;
Alanine;
SeCysta;
Vidarabine phosphate"
