"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"20","1.2 Energy metabolism",0.166666666666667,"Oxidative phosphorylation","map00190",0.35560397257279,2,12,0.609606810124783,1,"Succinic acid;
Glyceraldehyde 3-phosphate;
Butanedioic acid;
Glyceraldehyde 3-phosphate;
Butanedioic acid;
G3P"
"21","1.6 Metabolism of other amino acids",0.166666666666667,"Taurine and Hypotaurine Metabolism","map00430",0.35560397257279,2,12,0.609606810124783,1,"Taurine;
3-Sulfinoalanine;
TAU;
3-Sulfinoalanine;
Cysteine sulfinic acid"
"22","1.8 Metabolism of cofactors and vitamins",0.130434782608696,"One carbon pool by folate","map00670",0.429177496652452,3,23,0.676870774347834,1,"N-Formyl-L-glutamic acid;
Glutamate;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
DL-Glutamate"
"23","1.1 Carbohydrate metabolism",0.142857142857143,"Butyrate Metabolism","map00650",0.432445216944449,2,14,0.676870774347834,1,"Succinic acid;
Adenosine monophosphate;
Butanedioic acid;
Adenosine monophosphate;
Butanedioic acid;
Vidarabine phosphate"
"24","1.1 Carbohydrate metabolism",0.117647058823529,"Propanoate metabolism","map00640",0.472701977782706,4,34,0.709052966674059,1,"Hydroxypropionic acid;
Methylmalonic acid;
Glutamate;
Adenosine monophosphate;
D-Glutamic acid;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
DL-Glutamate;
2-methyl-propanedioic acid;
3-Hydroxypropionic acid;
Vidarabine phosphate"
"25","1.5 Amino acid metabolism",0.114285714285714,"Histidine metabolism","map00340",0.496560183771317,4,35,0.715046664630697,1,"Glutamate;
Adenosine monophosphate;
Topaquinone;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
DL-Glutamate;
Vidarabine phosphate"
"26","1.8 Metabolism of cofactors and vitamins",0.117647058823529,"Vitamin B6 Metabolism","map00750",0.538043765902011,2,17,0.744983675864323,1,"Pyridoxine;
Ammonia"
"27","1.1 Carbohydrate metabolism",0.08,"Galactose Metabolism","map00052",0.750606715683544,2,25,0.95639817544177,1,"D-Mannose 1-phosphate;
Galactose 1-phosphate;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
Dolichyl phosphate D-mannose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
G1P;
D-glucopyranose 6-phosphate;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate"
"28","1.1 Carbohydrate metabolism",0.0769230769230769,"Citric Acid Cycle","map00020",0.770352769456998,2,26,0.95639817544177,1,"Succinic acid;
D-Malic acid;
Malic acid;
Butanedioic acid;
MAL;
(S)-malate;
Butanedioic acid"
"29","1.4 Nucleotide metabolism",0.0769230769230769,"Pyrimidine metabolism","map00240",0.80875575232626,4,52,0.95639817544177,1,"Ureidoisobutyric acid;
L-Glutamine;
D-Glutamine;
Ammonia;
3'-AMP;
UIBA;
3'-AMP;
Glutamine;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate;
3-ureido-isobutyrate"
"30","1.1 Carbohydrate metabolism",0.0754716981132075,"Starch and sucrose metabolism","map00500",0.82099080069721,4,53,0.95639817544177,1,"O-Phosphoethanolamine;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
Dolichyl phosphate D-mannose;
Beta-D-Fructose 6-phosphate;
O-Phosphoethanolamine;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
G1P;
D-glucopyranose 6-phosphate;
D-Tagatose 6-phosphate;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
Fructose-6-Phosphate (closed form)"
"31","1.5 Amino acid metabolism",0.0740740740740741,"Tryptophan metabolism","map00380",0.832591348067215,4,54,0.95639817544177,1,"3-Hydroxyanthranilic acid;
Glutamate;
D-Glutamic acid;
3'-AMP;
Quinolinic acid;
3-HAA;
D-Glutamic acid;
L-Glutamate;
DL-Glutamate;
3'-AMP;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
"32","1.1 Carbohydrate metabolism",0.0645161290322581,"Phosphatidylinositol Phosphate Metabolism","map00562",0.850131711503795,2,31,0.95639817544177,1,"myo-Inositol 6-phosphate;
myo-Inositol 1-phosphate;
D-myo-Inositol 3-phosphate;
Glucose 6-phosphate;
D-myo-Inositol 4-phosphate;
1D-myo-inositol 3-phosphate;
1D-myo-inositol 1-phosphate;
1D-myo-inositol 4-phosphate;
D-glucopyranose 6-phosphate;
D-myo-Inositol 4-phosphate;
G6P;
D-myo-Inositol 3-phosphate;
(2,3,4,5,6-Pentahydroxycyclohexyl) dihydrogen phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate"
"33","1.8 Metabolism of cofactors and vitamins",0.0555555555555556,"Porphyrin Metabolism","map00860",0.904197589628334,2,36,0.970392208002209,1,"5-Aminolevulinic acid;
Ammonia;
4-oxo-5-amino-pentanoic acid;
4-oxo-5-amino-pentanoic acid"
"34","1.5 Amino acid metabolism",0.0588235294117647,"Valine, leucine and isoleucine degradation","map00280",0.916481529779864,3,51,0.970392208002209,1,"Succinic acid;
Methylmalonic acid;
Glutamate;
D-Glutamic acid;
Butanedioic acid;
D-Glutamic acid;
L-Glutamate;
DL-Glutamate;
2-methyl-propanedioic acid;
Butanedioic acid"
"35","1.3 Lipid metabolism",0.046875,"Arachidonic Acid Metabolism","map00590",0.972786436619004,3,64,0.990920801011137,1,"Arachidonic acid;
Glutamate;
D-Glutamic acid;
Glutathione;
5Z,8Z,11Z,14Z-eicosatetraenoic acid;
D-Glutamic acid;
L-Glutamate;
Glutathione;
DL-Glutamate;
5,8,11,14-eicosatetraenoic acid;
Glutathionate(1-);
5,8,11,14-Icosatetraenoic Acid"
"36","1.3 Lipid metabolism",0.0333333333333333,"Primary bile acid biosynthesis","map00120",0.990920801011137,2,60,0.990920801011137,1,"Taurine;
3'-AMP;
TAU;
3'-AMP;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
