"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"11","1.4 Nucleotide metabolism",0.352941176470588,"Purine metabolism","map00230",0.264584318698565,24,68,0.999997691975387,1,"Guanosine;
Inosinic acid;
Guanosine 2',3'-cyclic phosphate;
Deoxyribose 1-phosphate;
D-Aspartic acid;
5-Aminoimidazole ribonucleotide;
5'-Phosphoribosyl-N-formylglycinamide;
Phosphoribosylformylglycinamidine;
L-Aspartic acid;
L-Glutamine;
Glutamate;
Inosine;
D-Glutamine;
Cyclic AMP;
5-Phosphoribosylamine;
Adenosine monophosphate;
5'-Phosphoribosyl-N-formylglycinamidine;
Deoxyadenosine monophosphate;
Hypoxanthine;
D-Glutamic acid;
Uric acid;
Arabinosylhypoxanthine;
Adenine;
Guanine;
Ammonia;
Deoxyinosine;
2'-Deoxyguanosine 5'-monophosphate;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
Gua;
Ade;
Gua-Rib;
Aspartate;
IMP;
D-Asp;
Hyp;
cAMP;
Ino;
2'-deoxyadenosine 5'-monophosphate;
7,9-dihydro-1H-purine-2,6,8(3H)-trione;
DL-Glutamate;
5'-Phosphoribosyl-N-formylglycinamidine;
Deoxyribose 1-phosphate;
2'-deoxyinosine;
Cyclic AMP;
Deoxyinosine;
Glutamine;
2-deoxy-D-ribose-1P;
5'-phosphoribosyl-a-N-formylglycineamidine;
5-amino-1-(5-phosphonato-D-ribosyl)imidazol-3-ium;
5-phospho-beta-D-ribosylaminium(1-);
Vidarabine phosphate;
9-beta-d-Arabinofuranosylguanine;
Ara-HX;
[(2R,5R)-3,4-Dihydroxy-5-(6-oxo-1H-purin-9-yl)oxolan-2-yl]methyl dihydrogen phosphate;
5-phospho-alpha-D-ribose 1-diphosphate"
"12","1.1 Carbohydrate metabolism",0.371428571428571,"Amino Sugar Metabolism","map00520",0.274154547949266,13,35,0.999997691975387,1,"L-Galactose;
beta-D-Glucosamine;
D-Mannose 1-phosphate;
N-Acetyl-D-Glucosamine 6-Phosphate;
N-Acetylneuraminic acid;
N-Acetyl-a-neuraminic acid;
Galactose 1-phosphate;
Glucosamine;
D-Mannose;
D-Galactose;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
Glucosamine 6-phosphate;
Glucose 6-phosphate;
L-Glutamine;
Glutamate;
D-Glucose-6-Phosphate;
D-Glutamine;
L-Gulose;
Allose;
Fructose 6-phosphate;
N-Acetyl-glucosamine 1-phosphate;
D-Glutamic acid;
beta-D-Galactose;
N-Acetylglucosamine 6-phosphate;
N-Acetylmannosamine-6P;
Ammonia;
N-Acetyl-D-mannosamine 6-phosphate;
Dolichyl phosphate D-mannose;
AcGlcN6P;
alpha-D-glucosamine 6-phosphate;
beta-D-glucose;
Fructose 6-phosphate;
D-Glutamic acid;
L-Glutamate;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
DL-Glutamate;
alpha-D-galactose;
D-Fructose;
D-Mannose;
G1P;
D-Glucose;
D-glucopyranose 6-phosphate;
N-acetyl-alpha-D-galactosamine 1-phosphate;
2-amino-2-deoxy-D-glucopyranose;
N-Acetyl-D-galactosamine 1-phosphate;
AcGlcN1P;
Glutamine;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Galactosamine;
3h-Sialic acid;
beta-D-Glucose 1-phosphate;
D-Fructofuranose;
D-Gulose;
(5-Acetamido-3,4,6-trihydroxyoxan-2-yl)methyl dihydrogen phosphate;
D-fructose 6-phosphate;
Glucose"
"13","1.5 Amino acid metabolism",0.347826086956522,"Tyrosine metabolism","map00350",0.293942234264924,24,69,0.999997691975387,1,"3,4-Dihydroxybenzeneacetic acid;
3,4-Dihydroxymandelaldehyde;
4a-Hydroxytetrahydrobiopterin;
3-Methoxy-4-hydroxyphenylglycolaldehyde;
D-Aspartic acid;
4-Fumarylacetoacetic acid;
Homovanillic acid;
5,6-Dihydroxyindole;
Oxidized-adrenal-ferredoxin;
Homogentisic acid;
Metanephrine;
Epinephrine;
Vanylglycol;
L-Aspartic acid;
Glutamate;
Indole-5,6-quinone;
L-Tyrosine;
Homocysteine;
Dopamine;
Tetrahydrobiopterin;
Dihydrobiopterin;
D-Glutamic acid;
Iodotyrosine;
Ammonia;
Normetanephrine;
S-Adenosylhomocysteine;
(6S)-2-Amino-6-[(1S,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydro-3H-pteridin-4-one;
4a-Hydroxytetrahydrobiopterin;
4a-Hydroxytetrahydrobiopterin;
D-Glutamic acid;
L-Glutamate;
AdoHcy;
Aspartate;
D-Asp;
L-Tyrosine;
D-Tyrosine;
DL-Glutamate;
DA;
5,6-Dihydroxyindole;
Indole-5,6-quinone;
vanillyl mandelate;
3-iodo-L-tyrosine;
3,4-Dihydroxymandelaldehyde;
ADR;
4,6-dioxo-2E-octenedioic acid;
Epinephrine;
3,4-Dihydroxybenzeneacetic acid;
BH4;
7.8-dihydropterin;
7,8-BH2;
4,6-dioxo-2E-octenedioic acid;
3,4-Dihydroxybenzeneacetic acid;
MHPG;
Maleylacetoacetic acid;
L-Metanephrine;
4-fumarylacetoacetate(2-);
7,8-BH2;
(6S)-2-Amino-6-[(1S,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydro-3H-pteridin-4-one;
4-maleyl-acetoacetate;
4alpha-hydroxy-tetrahydrobiopterin"
"14","1.5 Amino acid metabolism",0.339285714285714,"Glycine, serine and threonine metabolism","map00260",0.374871679075181,19,56,0.999997691975387,1,"Sarcosine;
(S)-Lipoic acid;
Dimethylglycine;
(R)-Lipoic acid;
D-Arginine;
Phosphoserine;
Orotidylic acid;
L-Allothreonine;
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein);
D-Alanine;
Dihydrolipoate;
L-Cysteine;
Allocystathionine;
L-Alanine;
Glutamate;
L-Cystathionine;
Creatine;
Homocysteine;
Adenosine monophosphate;
Choline;
D-Glutamic acid;
Betaine;
L-Threonine;
Arginine;
Ammonia;
D-Cysteine;
S-Adenosylhomocysteine;
Cho;
cysteine;
D-Ala;
SARC;
O-P-Ser;
orotidine 5'-monophosphate;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein);
L-Arginine;
LIPA;
AdoHcy;
Creatine;
Cystathionine;
Cysteine;
Dimethylglycine;
Cystathione;
DL-Glutamate;
arginine;
(R)-Lipoic acid;
L-Arg;
3-Phosphoserine;
3-phospho-L-serine;
D-Threonine;
BET;
Alanine;
DL-O-Phosphoserine;
Vidarabine phosphate;
LIPA"
"15","1.8 Metabolism of cofactors and vitamins",0.375,"Pantothenate and CoA Biosynthesis","map00770",0.380094657227847,6,16,0.999997691975387,1,"Pantetheine 4'-phosphate;
Pantetheine;
L-Cysteine;
D-4'-Phosphopantothenate;
Adenosine monophosphate;
Panthenol;
D-Cysteine;
cysteine;
D-4'-Phosphopantothenate;
Adenosine monophosphate;
Cysteine;
(2R)-2,4-dihydroxy-N-(3-hydroxypropyl)-3,3-dimethylbutanamide;
Pantetheine 4'-phosphate;
Panthenol;
Vidarabine phosphate;
Pantothenol"
"16","1.5 Amino acid metabolism",0.342857142857143,"Histidine metabolism","map00340",0.407285471378815,12,35,0.999997691975387,1,"beta-Alanine;
4-Imidazolone-5-propionic acid;
Carnosine;
1-Methylhistidine;
Urocanic acid;
Histamine;
Glutamate;
Anserine;
Adenosine monophosphate;
D-Glutamic acid;
Histidine;
Ammonia;
S-Adenosylhomocysteine;
CARN;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
AdoHcy;
b-Ala;
DL-Glutamate;
Hist;
Trans-urocanate;
3-(4-oxo-4,5-dihydro-1H-imidazol-5-yl)propanoic acid;
D-Histidine;
trans-urocanic acid;
3-Methylhistidine;
Vidarabine phosphate;
beta-Alanyl-L-histidine"
"17","1.8 Metabolism of cofactors and vitamins",0.344827586206897,"Nicotinate and nicotinamide metabolism","map00760",0.418563095599587,10,29,0.999997691975387,1,"1-Methylnicotinamide;
L-Glutamine;
Glutamate;
D-Glutamine;
Adenosine monophosphate;
D-Glutamic acid;
Quinolinic acid;
S-Adenosylhomocysteine;
Niacinamide;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
AdoHcy;
1-Methylnicotinamide;
Ribose-1-arsenate;
NAM;
DL-Glutamate;
Glutamine;
Vidarabine phosphate;
5-phospho-alpha-D-ribose 1-diphosphate;
beta-D-ribosylnicotinate"
"18","1.1 Carbohydrate metabolism",0.333333333333333,"Fructose and mannose metabolism","map00051",0.487672384250194,8,24,0.999997691975387,1,"L-Galactose;
beta-D-Glucose 6-phosphate;
D-Mannose 1-phosphate;
Fructose 1-phosphate;
Fucose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
D-Galactose;
Mannose 6-phosphate;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
Fructose 6-phosphate;
beta-D-Galactose;
Dolichyl phosphate D-mannose;
Beta-D-Fructose 2-phosphate;
beta-L-fucose 1-phosphate;
beta-D-glucose;
Fructose 6-phosphate;
beta-D-Glucose 6-phosphate;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
alpha-D-galactose;
D-Fructose;
D-Mannose;
G1P;
D-Glucose;
Fuc1P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
[(2R,3R,4S,5S)-3,4,5,6-Tetrahydroxyoxan-2-yl]methyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Fructofuranose;
D-Gulose;
D-fructose 6-phosphate;
D-mannose 6-phosphate;
alpha-D-glucose 6-phosphate;
Glucose"
"19","1.10 Biosynthesis of other secondary metabolites",0.315789473684211,"Caffeine Metabolism","map00232",0.573387342608283,6,19,0.999997691975387,1,"5-Acetylamino-6-amino-3-methyluracil;
Theophylline;
Paraxanthine;
1-Methyluric acid;
Theobromine;
1,7-dimethylxanthine;
7-Methyluric acid"
"20","1.6 Metabolism of other amino acids",0.310344827586207,"beta-Alanine metabolism","map00410",0.579743434317493,9,29,0.999997691975387,1,"beta-Alanine;
D-Aspartic acid;
Carnosine;
1-Methylhistidine;
Ureidopropionic acid;
L-Aspartic acid;
Glutamate;
Anserine;
D-Glutamic acid;
Histidine;
Ammonia;
CARN;
D-Glutamic acid;
L-Glutamate;
b-Ala;
Aspartate;
D-Asp;
DL-Glutamate;
UPROP;
D-Histidine;
3-Methylhistidine;
beta-Alanyl-L-histidine"
"21","Deleted pathways from Kegg",0.3,"D-Arginine and D-Ornithine Metabolism","map00472",0.650141199904004,3,10,0.999997691975387,1,"D-Arginine;
1-Pyrroline-2-carboxylic acid;
Arginine;
Ammonia;
L-Arginine;
arginine;
L-Arg"
