"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"11","1.8 Metabolism of cofactors and vitamins",0.137931034482759,"Nicotinate and nicotinamide metabolism","map00760",0.186582984373001,4,29,0.559748953119002,1,"L-Glutamine;
Glutamate;
D-Glutamine;
Adenosine monophosphate;
D-Glutamic acid;
Quinolinic acid;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
DL-Glutamate;
Glutamine;
Vidarabine phosphate"
"12","1.2 Energy metabolism",0.166666666666667,"Oxidative phosphorylation","map00190",0.241990986643731,2,12,0.575272840956212,1,"Succinic acid;
Glyceraldehyde 3-phosphate;
Butanedioic acid;
Glyceraldehyde 3-phosphate;
Butanedioic acid;
G3P"
"13","1.6 Metabolism of other amino acids",0.166666666666667,"Taurine and Hypotaurine Metabolism","map00430",0.241990986643731,2,12,0.575272840956212,1,"Taurine;
3-Sulfinoalanine;
TAU;
3-Sulfinoalanine;
Cysteine sulfinic acid"
"14","1.8 Metabolism of cofactors and vitamins",0.130434782608696,"One carbon pool by folate","map00670",0.268028315287504,3,23,0.575272840956212,1,"N-Formyl-L-glutamic acid;
Glutamate;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
DL-Glutamate"
"15","1.1 Carbohydrate metabolism",0.117647058823529,"Propanoate metabolism","map00640",0.274414721435374,4,34,0.575272840956212,1,"Hydroxypropionic acid;
Methylmalonic acid;
Glutamate;
Adenosine monophosphate;
D-Glutamic acid;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
DL-Glutamate;
2-methyl-propanedioic acid;
3-Hydroxypropionic acid;
Vidarabine phosphate"
"16","1.4 Nucleotide metabolism",0.102941176470588,"Purine metabolism","map00230",0.278920165312103,7,68,0.575272840956212,1,"D-Aspartic acid;
L-Aspartic acid;
L-Glutamine;
Glutamate;
D-Glutamine;
Adenosine monophosphate;
D-Glutamic acid;
Adenine;
Ammonia;
2'-Deoxyguanosine 5'-monophosphate;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
Ade;
Aspartate;
D-Asp;
DL-Glutamate;
Glutamine;
Vidarabine phosphate"
"17","1.1 Carbohydrate metabolism",0.142857142857143,"Butyrate Metabolism","map00650",0.302829238874412,2,14,0.587844993109153,1,"Succinic acid;
Adenosine monophosphate;
Butanedioic acid;
Adenosine monophosphate;
Butanedioic acid;
Vidarabine phosphate"
"18","1.8 Metabolism of cofactors and vitamins",0.125,"Pantothenate and CoA Biosynthesis","map00770",0.362942342493705,2,16,0.665267444619157,1,"D-4'-Phosphopantothenate;
Adenosine monophosphate;
D-4'-Phosphopantothenate;
Adenosine monophosphate;
Vidarabine phosphate"
"19","1.8 Metabolism of cofactors and vitamins",0.117647058823529,"Vitamin B6 Metabolism","map00750",0.392350738419712,2,17,0.665267444619157,1,"Pyridoxine;
Ammonia"
"20","1.6 Metabolism of other amino acids",0.103448275862069,"beta-Alanine metabolism","map00410",0.403192390678277,3,29,0.665267444619157,1,"D-Aspartic acid;
L-Aspartic acid;
Glutamate;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
Aspartate;
D-Asp;
DL-Glutamate"
"21","1.5 Amino acid metabolism",0.0892857142857143,"Glycine, serine and threonine metabolism","map00260",0.455843199765462,5,56,0.697698814140096,1,"Dihydrolipoate;
Glutamate;
Homocysteine;
Adenosine monophosphate;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
DL-Glutamate;
Vidarabine phosphate"
"22","1.5 Amino acid metabolism",0.0869565217391304,"Tyrosine metabolism","map00350",0.465132542760064,6,69,0.697698814140096,1,"D-Aspartic acid;
noradrenaline;
L-Aspartic acid;
Glutamate;
Homocysteine;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
Aspartate;
D-Asp;
DL-Glutamate;
NAd;
vanillyl mandelate;
Norepinephrine"
"23","1.5 Amino acid metabolism",0.0857142857142857,"Histidine metabolism","map00340",0.531605268926979,3,35,0.754322074294356,1,"Glutamate;
Adenosine monophosphate;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
DL-Glutamate;
Vidarabine phosphate"
"24","1.6 Metabolism of other amino acids",0.0869565217391304,"Selenocompound metabolism","map00450",0.553917287780094,2,23,0.754322074294356,1,"Adenosine monophosphate;
Ammonia;
Adenosine monophosphate;
Vidarabine phosphate"
"25","1.1 Carbohydrate metabolism",0.08,"Galactose Metabolism","map00052",0.600905578138109,2,25,0.754322074294356,1,"D-Mannose 1-phosphate;
Galactose 1-phosphate;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
Dolichyl phosphate D-mannose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
G1P;
D-glucopyranose 6-phosphate;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate"
"26","1.4 Nucleotide metabolism",0.0769230769230769,"Pyrimidine metabolism","map00240",0.601238084353904,4,52,0.754322074294356,1,"Ureidoisobutyric acid;
L-Glutamine;
D-Glutamine;
Ammonia;
3'-AMP;
UIBA;
3'-AMP;
Glutamine;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate;
3-ureido-isobutyrate"
"27","1.1 Carbohydrate metabolism",0.0754716981132075,"Starch and sucrose metabolism","map00500",0.617172606240837,4,53,0.754322074294356,1,"O-Phosphoethanolamine;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
Dolichyl phosphate D-mannose;
Beta-D-Fructose 6-phosphate;
O-Phosphoethanolamine;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
G1P;
D-glucopyranose 6-phosphate;
D-Tagatose 6-phosphate;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
Fructose-6-Phosphate (closed form)"
"28","1.1 Carbohydrate metabolism",0.0645161290322581,"Phosphatidylinositol Phosphate Metabolism","map00562",0.719851234474331,2,31,0.848396097773318,1,"myo-Inositol 6-phosphate;
myo-Inositol 1-phosphate;
D-myo-Inositol 3-phosphate;
Glucose 6-phosphate;
D-myo-Inositol 4-phosphate;
1D-myo-inositol 3-phosphate;
1D-myo-inositol 1-phosphate;
1D-myo-inositol 4-phosphate;
D-glucopyranose 6-phosphate;
D-myo-Inositol 4-phosphate;
G6P;
D-myo-Inositol 3-phosphate;
(2,3,4,5,6-Pentahydroxycyclohexyl) dihydrogen phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate"
"29","1.5 Amino acid metabolism",0.0588235294117647,"Valine, leucine and isoleucine degradation","map00280",0.787622694669321,3,51,0.873297254759825,1,"Succinic acid;
Methylmalonic acid;
Glutamate;
D-Glutamic acid;
Butanedioic acid;
D-Glutamic acid;
L-Glutamate;
DL-Glutamate;
2-methyl-propanedioic acid;
Butanedioic acid"
"30","1.1 Carbohydrate metabolism",0.0526315789473684,"Pyruvate metabolism","map00620",0.82032391449036,2,38,0.873297254759825,1,"D-Lactic acid;
Adenosine monophosphate;
L-Lactic acid;
Adenosine monophosphate;
D-Lactic acid;
(S)-lactic acid;
L-Lactic acid;
Vidarabine phosphate"
"31","1.5 Amino acid metabolism",0.0555555555555556,"Tryptophan metabolism","map00380",0.820370148410744,3,54,0.873297254759825,1,"Glutamate;
D-Glutamic acid;
3'-AMP;
Quinolinic acid;
D-Glutamic acid;
L-Glutamate;
DL-Glutamate;
3'-AMP;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
"32","1.3 Lipid metabolism",0.0333333333333333,"Primary bile acid biosynthesis","map00120",0.96205273152558,2,60,0.971982440238628,1,"Taurine;
3'-AMP;
TAU;
3'-AMP;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
"33","1.3 Lipid metabolism",0.03125,"Arachidonic Acid Metabolism","map00590",0.971982440238628,2,64,0.971982440238628,1,"Arachidonic acid;
Glutamate;
D-Glutamic acid;
5Z,8Z,11Z,14Z-eicosatetraenoic acid;
D-Glutamic acid;
L-Glutamate;
DL-Glutamate;
5,8,11,14-eicosatetraenoic acid;
5,8,11,14-Icosatetraenoic Acid"
